mmsi,hour,date,hour_of_day,region,a_region,hour_str,representative_region,alignment,n_regions,quality
000001045,2018-01-24 15:00:00,2018-01-24,15,near,near,2018-01-24 15:00:00,,multi_a_region,2,normal
000001045,2018-01-24 19:00:00,2018-01-24,19,core,core,2018-01-24 19:00:00,,no_representative_state,1,normal
000001045,2018-01-24 20:00:00,2018-01-24,20,outer,outer,2018-01-24 20:00:00,,no_representative_state,1,normal
000001045,2018-01-24 21:00:00,2018-01-24,21,outer,outer,2018-01-24 21:00:00,,no_representative_state,1,normal
000001045,2018-01-24 22:00:00,2018-01-24,22,outer,outer,2018-01-24 22:00:00,,no_representative_state,1,normal
000001045,2018-01-24 23:00:00,2018-01-24,23,outer,outer,2018-01-24 23:00:00,,no_representative_state,1,normal
000001050,2018-01-01 01:00:00,2018-01-01,1,near,near,2018-01-01 01:00:00,,no_representative_state,1,normal
000001050,2018-01-01 02:00:00,2018-01-01,2,core,core,2018-01-01 02:00:00,,multi_a_region,2,normal
000001050,2018-01-01 02:00:00,2018-01-01,2,near,near,2018-01-01 02:00:00,,multi_a_region,2,normal
000001050,2018-01-01 03:00:00,2018-01-01,3,near,near,2018-01-01 03:00:00,,no_representative_state,1,normal
000001050,2018-01-01 15:00:00,2018-01-01,15,core,core,2018-01-01 15:00:00,,multi_a_region,2,normal
000001050,2018-01-01 15:00:00,2018-01-01,15,near,near,2018-01-01 15:00:00,,multi_a_region,2,normal
000001050,2018-01-01 16:00:00,2018-01-01,16,core,core,2018-01-01 16:00:00,,no_representative_state,1,normal
000001050,2018-01-01 18:00:00,2018-01-01,18,core,core,2018-01-01 18:00:00,,multi_a_region,2,normal
000001050,2018-01-01 18:00:00,2018-01-01,18,near,near,2018-01-01 18:00:00,,multi_a_region,2,normal
000001050,2018-01-01 19:00:00,2018-01-01,19,near,near,2018-01-01 19:00:00,,no_representative_state,1,normal
000001050,2018-01-01 22:00:00,2018-01-01,22,core,core,2018-01-01 22:00:00,,multi_a_region,2,normal
000001050,2018-01-01 22:00:00,2018-01-01,22,near,near,2018-01-01 22:00:00,,multi_a_region,2,normal
000001050,2018-01-01 23:00:00,2018-01-01,23,core,core,2018-01-01 23:00:00,,no_representative_state,1,normal
000001050,2018-01-02 03:00:00,2018-01-02,3,core,core,2018-01-02 03:00:00,,no_representative_state,1,normal
000001050,2018-01-02 04:00:00,2018-01-02,4,core,core,2018-01-02 04:00:00,,no_representative_state,1,normal
000001050,2018-01-02 06:00:00,2018-01-02,6,core,core,2018-01-02 06:00:00,,no_representative_state,1,normal
000001050,2018-01-02 07:00:00,2018-01-02,7,core,core,2018-01-02 07:00:00,,multi_a_region,2,normal
000001050,2018-01-02 07:00:00,2018-01-02,7,near,near,2018-01-02 07:00:00,,multi_a_region,2,normal
000001050,2018-01-02 08:00:00,2018-01-02,8,near,near,2018-01-02 08:00:00,,no_representative_state,1,normal
000001050,2018-01-02 10:00:00,2018-01-02,10,core,core,2018-01-02 10:00:00,,multi_a_region,2,normal
000001050,2018-01-02 10:00:00,2018-01-02,10,near,near,2018-01-02 10:00:00,,multi_a_region,2,normal
000001050,2018-01-02 11:00:00,2018-01-02,11,core,core,2018-01-02 11:00:00,,multi_a_region,2,normal
000001050,2018-01-02 11:00:00,2018-01-02,11,near,near,2018-01-02 11:00:00,,multi_a_region,2,normal
000001050,2018-01-02 13:00:00,2018-01-02,13,core,core,2018-01-02 13:00:00,,multi_a_region,2,normal
000001050,2018-01-02 13:00:00,2018-01-02,13,near,near,2018-01-02 13:00:00,,multi_a_region,2,normal
000001050,2018-01-02 14:00:00,2018-01-02,14,core,core,2018-01-02 14:00:00,,no_representative_state,1,normal
000001050,2018-01-02 15:00:00,2018-01-02,15,core,core,2018-01-02 15:00:00,,multi_a_region,2,normal
000001050,2018-01-02 15:00:00,2018-01-02,15,near,near,2018-01-02 15:00:00,,multi_a_region,2,normal
000001050,2018-01-02 16:00:00,2018-01-02,16,near,near,2018-01-02 16:00:00,,no_representative_state,1,normal
000001050,2018-01-02 18:00:00,2018-01-02,18,core,core,2018-01-02 18:00:00,,multi_a_region,2,normal
000001050,2018-01-02 18:00:00,2018-01-02,18,near,near,2018-01-02 18:00:00,,multi_a_region,2,normal
000001050,2018-01-02 19:00:00,2018-01-02,19,core,core,2018-01-02 19:00:00,,no_representative_state,1,normal
000001050,2018-01-03 01:00:00,2018-01-03,1,core,core,2018-01-03 01:00:00,,no_representative_state,1,normal
000001050,2018-01-03 02:00:00,2018-01-03,2,core,core,2018-01-03 02:00:00,,multi_a_region,2,normal
000001050,2018-01-03 02:00:00,2018-01-03,2,near,near,2018-01-03 02:00:00,,multi_a_region,2,normal
000001050,2018-01-03 03:00:00,2018-01-03,3,core,core,2018-01-03 03:00:00,,no_representative_state,1,normal
000001050,2018-01-03 06:00:00,2018-01-03,6,core,core,2018-01-03 06:00:00,,no_representative_state,1,normal
000001050,2018-01-03 07:00:00,2018-01-03,7,core,core,2018-01-03 07:00:00,,multi_a_region,2,normal
000001050,2018-01-03 07:00:00,2018-01-03,7,near,near,2018-01-03 07:00:00,,multi_a_region,2,normal
000001050,2018-01-03 08:00:00,2018-01-03,8,near,near,2018-01-03 08:00:00,,no_representative_state,1,normal
000001050,2018-01-03 09:00:00,2018-01-03,9,core,core,2018-01-03 09:00:00,,multi_a_region,2,normal
000001050,2018-01-03 09:00:00,2018-01-03,9,near,near,2018-01-03 09:00:00,,multi_a_region,2,normal
000001050,2018-01-03 10:00:00,2018-01-03,10,core,core,2018-01-03 10:00:00,,multi_a_region,2,normal
000001050,2018-01-03 10:00:00,2018-01-03,10,near,near,2018-01-03 10:00:00,,multi_a_region,2,normal
000001050,2018-01-03 11:00:00,2018-01-03,11,near,near,2018-01-03 11:00:00,,no_representative_state,1,normal
000001050,2018-01-03 12:00:00,2018-01-03,12,near,near,2018-01-03 12:00:00,,no_representative_state,1,normal
000001050,2018-01-03 13:00:00,2018-01-03,13,near,near,2018-01-03 13:00:00,,no_representative_state,1,normal
000001050,2018-01-03 14:00:00,2018-01-03,14,near,near,2018-01-03 14:00:00,,no_representative_state,1,normal
000001050,2018-01-03 15:00:00,2018-01-03,15,core,core,2018-01-03 15:00:00,,multi_a_region,2,normal
000001050,2018-01-03 15:00:00,2018-01-03,15,near,near,2018-01-03 15:00:00,,multi_a_region,2,normal
000001050,2018-01-03 16:00:00,2018-01-03,16,core,core,2018-01-03 16:00:00,,no_representative_state,1,normal
000001050,2018-01-03 17:00:00,2018-01-03,17,core,core,2018-01-03 17:00:00,,no_representative_state,1,normal
000001050,2018-01-03 18:00:00,2018-01-03,18,core,core,2018-01-03 18:00:00,,multi_a_region,2,normal
000001050,2018-01-03 18:00:00,2018-01-03,18,near,near,2018-01-03 18:00:00,,multi_a_region,2,normal
000001050,2018-01-03 19:00:00,2018-01-03,19,core,core,2018-01-03 19:00:00,,multi_a_region,2,normal
000001050,2018-01-03 19:00:00,2018-01-03,19,near,near,2018-01-03 19:00:00,,multi_a_region,2,normal
000001050,2018-01-03 21:00:00,2018-01-03,21,core,core,2018-01-03 21:00:00,,no_representative_state,1,normal
000001050,2018-01-03 22:00:00,2018-01-03,22,core,core,2018-01-03 22:00:00,,multi_a_region,2,normal
000001050,2018-01-03 22:00:00,2018-01-03,22,near,near,2018-01-03 22:00:00,,multi_a_region,2,normal
000001050,2018-01-03 23:00:00,2018-01-03,23,core,core,2018-01-03 23:00:00,,multi_a_region,2,normal
000001050,2018-01-03 23:00:00,2018-01-03,23,near,near,2018-01-03 23:00:00,,multi_a_region,2,normal
000001050,2018-01-04 00:00:00,2018-01-04,0,core,core,2018-01-04 00:00:00,,no_representative_state,1,normal
000001050,2018-01-04 04:00:00,2018-01-04,4,core,core,2018-01-04 04:00:00,,no_representative_state,1,normal
000001050,2018-01-04 05:00:00,2018-01-04,5,core,core,2018-01-04 05:00:00,,no_representative_state,1,normal
000001050,2018-01-04 07:00:00,2018-01-04,7,core,core,2018-01-04 07:00:00,,multi_a_region,2,normal
000001050,2018-01-04 07:00:00,2018-01-04,7,near,near,2018-01-04 07:00:00,,multi_a_region,2,normal
000001050,2018-01-04 08:00:00,2018-01-04,8,near,near,2018-01-04 08:00:00,,no_representative_state,1,normal
000001050,2018-01-04 10:00:00,2018-01-04,10,near,near,2018-01-04 10:00:00,,no_representative_state,1,normal
000001050,2018-01-04 11:00:00,2018-01-04,11,near,near,2018-01-04 11:00:00,,no_representative_state,1,normal
000001050,2018-01-04 13:00:00,2018-01-04,13,core,core,2018-01-04 13:00:00,,multi_a_region,2,normal
000001050,2018-01-04 13:00:00,2018-01-04,13,near,near,2018-01-04 13:00:00,,multi_a_region,2,normal
000001050,2018-01-04 14:00:00,2018-01-04,14,core,core,2018-01-04 14:00:00,,multi_a_region,2,normal
000001050,2018-01-04 14:00:00,2018-01-04,14,near,near,2018-01-04 14:00:00,,multi_a_region,2,normal
000001050,2018-01-04 18:00:00,2018-01-04,18,near,near,2018-01-04 18:00:00,,no_representative_state,1,normal
000001050,2018-01-04 19:00:00,2018-01-04,19,core,core,2018-01-04 19:00:00,,multi_a_region,2,normal
000001050,2018-01-04 19:00:00,2018-01-04,19,near,near,2018-01-04 19:00:00,,multi_a_region,2,normal
000001050,2018-01-04 20:00:00,2018-01-04,20,core,core,2018-01-04 20:00:00,,no_representative_state,1,normal
000001050,2018-01-04 21:00:00,2018-01-04,21,core,core,2018-01-04 21:00:00,,no_representative_state,1,normal
000001050,2018-01-05 02:00:00,2018-01-05,2,core,core,2018-01-05 02:00:00,,no_representative_state,1,normal
000001050,2018-01-05 03:00:00,2018-01-05,3,core,core,2018-01-05 03:00:00,,no_representative_state,1,normal
000001050,2018-01-05 05:00:00,2018-01-05,5,core,core,2018-01-05 05:00:00,,multi_a_region,2,normal
000001050,2018-01-05 05:00:00,2018-01-05,5,near,near,2018-01-05 05:00:00,,multi_a_region,2,normal
000001050,2018-01-05 09:00:00,2018-01-05,9,near,near,2018-01-05 09:00:00,,no_representative_state,1,normal
000001050,2018-01-05 10:00:00,2018-01-05,10,core,core,2018-01-05 10:00:00,,multi_a_region,2,normal
000001050,2018-01-05 10:00:00,2018-01-05,10,near,near,2018-01-05 10:00:00,,multi_a_region,2,normal
000001050,2018-01-05 11:00:00,2018-01-05,11,near,near,2018-01-05 11:00:00,,no_representative_state,1,normal
000001050,2018-01-05 14:00:00,2018-01-05,14,core,core,2018-01-05 14:00:00,,multi_a_region,2,normal
000001050,2018-01-05 14:00:00,2018-01-05,14,near,near,2018-01-05 14:00:00,,multi_a_region,2,normal
000001050,2018-01-05 15:00:00,2018-01-05,15,core,core,2018-01-05 15:00:00,,multi_a_region,2,normal
000001050,2018-01-05 15:00:00,2018-01-05,15,near,near,2018-01-05 15:00:00,,multi_a_region,2,normal
000001050,2018-01-05 16:00:00,2018-01-05,16,near,near,2018-01-05 16:00:00,,no_representative_state,1,normal
000001050,2018-01-05 17:00:00,2018-01-05,17,core,core,2018-01-05 17:00:00,,multi_a_region,2,normal
000001050,2018-01-05 17:00:00,2018-01-05,17,near,near,2018-01-05 17:00:00,,multi_a_region,2,normal
000001050,2018-01-05 18:00:00,2018-01-05,18,core,core,2018-01-05 18:00:00,,multi_a_region,2,normal
000001050,2018-01-05 18:00:00,2018-01-05,18,near,near,2018-01-05 18:00:00,,multi_a_region,2,normal
000001050,2018-01-05 19:00:00,2018-01-05,19,core,core,2018-01-05 19:00:00,,multi_a_region,2,normal
000001050,2018-01-05 19:00:00,2018-01-05,19,near,near,2018-01-05 19:00:00,,multi_a_region,2,normal
000001050,2018-01-05 22:00:00,2018-01-05,22,core,core,2018-01-05 22:00:00,,no_representative_state,1,normal
000001050,2018-01-05 23:00:00,2018-01-05,23,core,core,2018-01-05 23:00:00,,multi_a_region,2,normal
000001050,2018-01-05 23:00:00,2018-01-05,23,near,near,2018-01-05 23:00:00,,multi_a_region,2,normal
000001050,2018-01-06 03:00:00,2018-01-06,3,core,core,2018-01-06 03:00:00,,no_representative_state,1,normal
000001050,2018-01-06 04:00:00,2018-01-06,4,core,core,2018-01-06 04:00:00,,no_representative_state,1,normal
000001050,2018-01-06 06:00:00,2018-01-06,6,core,core,2018-01-06 06:00:00,,no_representative_state,1,normal
000001050,2018-01-06 07:00:00,2018-01-06,7,core,core,2018-01-06 07:00:00,,multi_a_region,2,normal
000001050,2018-01-06 07:00:00,2018-01-06,7,near,near,2018-01-06 07:00:00,,multi_a_region,2,normal
000001050,2018-01-06 08:00:00,2018-01-06,8,near,near,2018-01-06 08:00:00,,no_representative_state,1,normal
000001050,2018-01-06 09:00:00,2018-01-06,9,near,near,2018-01-06 09:00:00,,no_representative_state,1,normal
000001050,2018-01-06 11:00:00,2018-01-06,11,near,near,2018-01-06 11:00:00,,no_representative_state,1,normal
000001050,2018-01-06 12:00:00,2018-01-06,12,near,near,2018-01-06 12:00:00,,no_representative_state,1,normal
000001050,2018-01-06 15:00:00,2018-01-06,15,near,near,2018-01-06 15:00:00,,no_representative_state,1,normal
000001050,2018-01-06 18:00:00,2018-01-06,18,near,near,2018-01-06 18:00:00,,no_representative_state,1,normal
000001050,2018-01-06 19:00:00,2018-01-06,19,near,near,2018-01-06 19:00:00,,no_representative_state,1,normal
000001050,2018-01-06 20:00:00,2018-01-06,20,core,core,2018-01-06 20:00:00,,multi_a_region,2,normal
000001050,2018-01-06 20:00:00,2018-01-06,20,near,near,2018-01-06 20:00:00,,multi_a_region,2,normal
000001050,2018-01-06 23:00:00,2018-01-06,23,core,core,2018-01-06 23:00:00,,no_representative_state,1,normal
000001050,2018-01-07 00:00:00,2018-01-07,0,core,core,2018-01-07 00:00:00,,no_representative_state,1,normal
000001050,2018-01-07 03:00:00,2018-01-07,3,core,core,2018-01-07 03:00:00,,no_representative_state,1,normal
000001050,2018-01-07 04:00:00,2018-01-07,4,core,core,2018-01-07 04:00:00,,no_representative_state,1,normal
000001050,2018-01-07 06:00:00,2018-01-07,6,core,core,2018-01-07 06:00:00,,no_representative_state,1,normal
000001050,2018-01-07 07:00:00,2018-01-07,7,core,core,2018-01-07 07:00:00,,multi_a_region,2,normal
000001050,2018-01-07 07:00:00,2018-01-07,7,near,near,2018-01-07 07:00:00,,multi_a_region,2,normal
000001050,2018-01-07 09:00:00,2018-01-07,9,near,near,2018-01-07 09:00:00,,no_representative_state,1,normal
000001050,2018-01-07 12:00:00,2018-01-07,12,near,near,2018-01-07 12:00:00,,no_representative_state,1,normal
000001050,2018-01-07 13:00:00,2018-01-07,13,core,core,2018-01-07 13:00:00,,multi_a_region,2,normal
000001050,2018-01-07 13:00:00,2018-01-07,13,near,near,2018-01-07 13:00:00,,multi_a_region,2,normal
000001050,2018-01-07 14:00:00,2018-01-07,14,core,core,2018-01-07 14:00:00,,no_representative_state,1,normal
000001050,2018-01-07 18:00:00,2018-01-07,18,core,core,2018-01-07 18:00:00,,multi_a_region,2,normal
000001050,2018-01-07 18:00:00,2018-01-07,18,near,near,2018-01-07 18:00:00,,multi_a_region,2,normal
000001050,2018-01-07 19:00:00,2018-01-07,19,core,core,2018-01-07 19:00:00,,multi_a_region,2,normal
000001050,2018-01-07 19:00:00,2018-01-07,19,near,near,2018-01-07 19:00:00,,multi_a_region,2,normal
000001050,2018-01-07 22:00:00,2018-01-07,22,core,core,2018-01-07 22:00:00,,multi_a_region,2,normal
000001050,2018-01-07 22:00:00,2018-01-07,22,near,near,2018-01-07 22:00:00,,multi_a_region,2,normal
000001050,2018-01-07 23:00:00,2018-01-07,23,near,near,2018-01-07 23:00:00,,no_representative_state,1,normal
000001050,2018-01-08 03:00:00,2018-01-08,3,near,near,2018-01-08 03:00:00,,no_representative_state,1,normal
000001050,2018-01-08 04:00:00,2018-01-08,4,near,near,2018-01-08 04:00:00,,no_representative_state,1,normal
000001050,2018-01-08 06:00:00,2018-01-08,6,near,near,2018-01-08 06:00:00,,no_representative_state,1,normal
000001050,2018-01-08 07:00:00,2018-01-08,7,core,core,2018-01-08 07:00:00,,multi_a_region,2,normal
000001050,2018-01-08 07:00:00,2018-01-08,7,near,near,2018-01-08 07:00:00,,multi_a_region,2,normal
000001050,2018-01-08 09:00:00,2018-01-08,9,core,core,2018-01-08 09:00:00,,multi_a_region,2,normal
000001050,2018-01-08 09:00:00,2018-01-08,9,near,near,2018-01-08 09:00:00,,multi_a_region,2,normal
000001050,2018-01-08 10:00:00,2018-01-08,10,core,core,2018-01-08 10:00:00,,multi_a_region,2,normal
000001050,2018-01-08 10:00:00,2018-01-08,10,near,near,2018-01-08 10:00:00,,multi_a_region,2,normal
000001050,2018-01-08 11:00:00,2018-01-08,11,near,near,2018-01-08 11:00:00,,no_representative_state,1,normal
000001050,2018-01-08 14:00:00,2018-01-08,14,core,core,2018-01-08 14:00:00,,multi_a_region,2,normal
000001050,2018-01-08 14:00:00,2018-01-08,14,near,near,2018-01-08 14:00:00,,multi_a_region,2,normal
000001050,2018-01-08 15:00:00,2018-01-08,15,core,core,2018-01-08 15:00:00,,multi_a_region,2,normal
000001050,2018-01-08 15:00:00,2018-01-08,15,near,near,2018-01-08 15:00:00,,multi_a_region,2,normal
000001050,2018-01-08 19:00:00,2018-01-08,19,near,near,2018-01-08 19:00:00,,no_representative_state,1,normal
000001050,2018-01-08 20:00:00,2018-01-08,20,near,near,2018-01-08 20:00:00,,no_representative_state,1,normal
000001050,2018-01-08 21:00:00,2018-01-08,21,near,near,2018-01-08 21:00:00,,no_representative_state,1,normal
000001050,2018-01-09 00:00:00,2018-01-09,0,near,near,2018-01-09 00:00:00,,no_representative_state,1,normal
000001050,2018-01-09 01:00:00,2018-01-09,1,near,near,2018-01-09 01:00:00,,no_representative_state,1,normal
000001050,2018-01-09 03:00:00,2018-01-09,3,near,near,2018-01-09 03:00:00,,no_representative_state,1,normal
000001050,2018-01-09 04:00:00,2018-01-09,4,core,core,2018-01-09 04:00:00,,multi_a_region,2,normal
000001050,2018-01-09 04:00:00,2018-01-09,4,near,near,2018-01-09 04:00:00,,multi_a_region,2,normal
000001050,2018-01-09 10:00:00,2018-01-09,10,core,core,2018-01-09 10:00:00,,multi_a_region,2,normal
000001050,2018-01-09 10:00:00,2018-01-09,10,near,near,2018-01-09 10:00:00,,multi_a_region,2,normal
000001050,2018-01-09 11:00:00,2018-01-09,11,core,core,2018-01-09 11:00:00,,no_representative_state,1,normal
000001050,2018-01-09 12:00:00,2018-01-09,12,core,core,2018-01-09 12:00:00,,multi_a_region,2,normal
000001050,2018-01-09 12:00:00,2018-01-09,12,near,near,2018-01-09 12:00:00,,multi_a_region,2,normal
000001050,2018-01-09 19:00:00,2018-01-09,19,near,near,2018-01-09 19:00:00,,no_representative_state,1,normal
000001050,2018-01-09 20:00:00,2018-01-09,20,near,near,2018-01-09 20:00:00,,no_representative_state,1,normal
000001050,2018-01-09 23:00:00,2018-01-09,23,near,near,2018-01-09 23:00:00,,no_representative_state,1,normal
000001050,2018-01-10 00:00:00,2018-01-10,0,core,core,2018-01-10 00:00:00,,multi_a_region,2,normal
000001050,2018-01-10 00:00:00,2018-01-10,0,near,near,2018-01-10 00:00:00,,multi_a_region,2,normal
000001050,2018-01-10 02:00:00,2018-01-10,2,core,core,2018-01-10 02:00:00,,multi_a_region,2,normal
000001050,2018-01-10 02:00:00,2018-01-10,2,near,near,2018-01-10 02:00:00,,multi_a_region,2,normal
000001050,2018-01-10 07:00:00,2018-01-10,7,core,core,2018-01-10 07:00:00,,multi_a_region,2,normal
000001050,2018-01-10 07:00:00,2018-01-10,7,near,near,2018-01-10 07:00:00,,multi_a_region,2,normal
000001050,2018-01-10 08:00:00,2018-01-10,8,near,near,2018-01-10 08:00:00,,no_representative_state,1,normal
000001050,2018-01-10 09:00:00,2018-01-10,9,core,core,2018-01-10 09:00:00,,multi_a_region,2,normal
000001050,2018-01-10 09:00:00,2018-01-10,9,near,near,2018-01-10 09:00:00,,multi_a_region,2,normal
000001050,2018-01-10 10:00:00,2018-01-10,10,core,core,2018-01-10 10:00:00,,no_representative_state,1,normal
000001050,2018-01-10 11:00:00,2018-01-10,11,core,core,2018-01-10 11:00:00,,no_representative_state,1,normal
000001050,2018-01-10 12:00:00,2018-01-10,12,core,core,2018-01-10 12:00:00,,no_representative_state,1,normal
000001050,2018-01-10 15:00:00,2018-01-10,15,core,core,2018-01-10 15:00:00,,no_representative_state,1,normal
000001050,2018-01-10 19:00:00,2018-01-10,19,core,core,2018-01-10 19:00:00,,no_representative_state,1,normal
000001050,2018-01-10 20:00:00,2018-01-10,20,core,core,2018-01-10 20:00:00,,no_representative_state,1,normal
000001050,2018-01-10 23:00:00,2018-01-10,23,core,core,2018-01-10 23:00:00,,no_representative_state,1,normal
