date,hour,region,stock_now,stock_next,stay,inflow,outflow,exit,entry,reconstructed_next,difference,passed
2018-01-13,18,core,12,14,11,3,1,0,0,14,0,True
2018-01-13,18,near,26,25,22,2,3,1,1,25,0,True
2018-01-13,18,outer,7,6,6,0,1,0,0,6,0,True
2018-01-13,19,core,14,12,12,0,1,1,0,12,0,True
2018-01-13,19,near,25,24,24,0,1,0,0,24,0,True
2018-01-13,19,outer,6,9,6,2,0,0,1,9,0,True
2018-01-13,20,core,12,13,12,0,0,0,1,13,0,True
2018-01-13,20,near,24,26,24,1,0,0,1,26,0,True
2018-01-13,20,outer,9,8,8,0,1,0,0,8,0,True
2018-01-13,21,core,13,12,12,0,1,0,0,12,0,True
2018-01-13,21,near,26,26,25,1,0,1,0,26,0,True
2018-01-13,21,outer,8,7,7,0,0,1,0,7,0,True
2018-01-13,22,core,12,11,10,1,2,0,0,11,0,True
2018-01-13,22,near,26,27,25,2,1,0,0,27,0,True
2018-01-13,22,outer,7,9,7,0,0,0,2,9,0,True
2018-01-13,23,core,11,11,9,2,2,0,0,11,0,True
2018-01-13,23,near,27,25,25,0,2,0,0,25,0,True
2018-01-13,23,outer,9,11,9,2,0,0,0,11,0,True
2018-01-14,0,core,11,11,11,0,0,0,0,11,0,True
2018-01-14,0,near,25,28,25,2,0,0,1,28,0,True
2018-01-14,0,outer,11,8,8,0,2,1,0,8,0,True
2018-01-14,1,core,11,13,11,2,0,0,0,13,0,True
2018-01-14,1,near,28,26,26,0,1,1,0,26,0,True
2018-01-14,1,outer,8,7,7,0,1,0,0,7,0,True
2018-01-14,2,core,13,12,11,1,2,0,0,12,0,True
2018-01-14,2,near,26,29,26,3,0,0,0,29,0,True
2018-01-14,2,outer,7,6,5,0,2,0,1,6,0,True
2018-01-14,3,core,12,13,12,1,0,0,0,13,0,True
2018-01-14,3,near,29,30,28,1,1,0,1,30,0,True
2018-01-14,3,outer,6,6,5,0,1,0,1,6,0,True
2018-01-14,4,core,13,15,13,2,0,0,0,15,0,True
2018-01-14,4,near,30,27,27,0,2,1,0,27,0,True
2018-01-14,4,outer,6,7,6,0,0,0,1,7,0,True
2018-01-14,5,core,15,14,14,0,1,0,0,14,0,True
2018-01-14,5,near,27,26,26,0,1,0,0,26,0,True
2018-01-14,5,outer,7,9,7,2,0,0,0,9,0,True
2018-01-14,6,core,14,13,13,0,1,0,0,13,0,True
2018-01-14,6,near,26,28,26,1,0,0,1,28,0,True
2018-01-14,6,outer,9,10,9,0,0,0,1,10,0,True
2018-01-14,7,core,13,5,5,0,8,0,0,5,0,True
2018-01-14,7,near,28,34,26,7,1,1,1,34,0,True
2018-01-14,7,outer,10,12,9,3,1,0,0,12,0,True
2018-01-14,8,core,5,7,5,2,0,0,0,7,0,True
2018-01-14,8,near,34,33,31,2,2,1,0,33,0,True
2018-01-14,8,outer,12,9,9,0,2,1,0,9,0,True
2018-01-14,9,core,7,8,7,1,0,0,0,8,0,True
2018-01-14,9,near,33,30,29,1,4,0,0,30,0,True
2018-01-14,9,outer,9,11,8,3,1,0,0,11,0,True
2018-01-14,10,core,8,11,6,5,2,0,0,11,0,True
2018-01-14,10,near,30,28,24,2,6,0,2,28,0,True
2018-01-14,10,outer,11,12,9,2,1,1,1,12,0,True
2018-01-14,11,core,11,10,7,3,4,0,0,10,0,True
2018-01-14,11,near,28,29,25,4,2,1,0,29,0,True
2018-01-14,11,outer,12,11,9,1,2,1,1,11,0,True
2018-01-14,12,core,10,8,7,1,3,0,0,8,0,True
2018-01-14,12,near,29,26,22,4,1,6,0,26,0,True
2018-01-14,12,outer,11,10,9,0,1,1,1,10,0,True
2018-01-14,13,core,8,0,0,0,0,8,0,0,0,True
2018-01-14,13,near,26,0,0,0,0,26,0,0,0,True
2018-01-14,13,outer,10,0,0,0,0,10,0,0,0,True
2018-01-14,14,core,0,0,0,0,0,0,0,0,0,True
2018-01-14,14,near,0,0,0,0,0,0,0,0,0,True
2018-01-14,14,outer,0,0,0,0,0,0,0,0,0,True
2018-01-14,15,core,0,1,0,0,0,0,1,1,0,True
2018-01-14,15,near,0,0,0,0,0,0,0,0,0,True
2018-01-14,15,outer,0,0,0,0,0,0,0,0,0,True
2018-01-14,16,core,1,0,0,0,0,1,0,0,0,True
2018-01-14,16,near,0,0,0,0,0,0,0,0,0,True
2018-01-14,16,outer,0,0,0,0,0,0,0,0,0,True
2018-01-14,17,core,0,0,0,0,0,0,0,0,0,True
2018-01-14,17,near,0,1,0,0,0,0,1,1,0,True
2018-01-14,17,outer,0,2,0,0,0,0,2,2,0,True
2018-01-14,18,core,0,0,0,0,0,0,0,0,0,True
2018-01-14,18,near,1,0,0,0,0,1,0,0,0,True
2018-01-14,18,outer,2,0,0,0,0,2,0,0,0,True
2018-01-14,19,core,0,0,0,0,0,0,0,0,0,True
2018-01-14,19,near,0,0,0,0,0,0,0,0,0,True
2018-01-14,19,outer,0,0,0,0,0,0,0,0,0,True
2018-01-14,20,core,0,0,0,0,0,0,0,0,0,True
2018-01-14,20,near,0,2,0,0,0,0,2,2,0,True
2018-01-14,20,outer,0,1,0,0,0,0,1,1,0,True
2018-01-14,21,core,0,0,0,0,0,0,0,0,0,True
2018-01-14,21,near,2,0,0,0,0,2,0,0,0,True
2018-01-14,21,outer,1,0,0,0,0,1,0,0,0,True
2018-01-14,22,core,0,0,0,0,0,0,0,0,0,True
2018-01-14,22,near,0,6,0,0,0,0,6,6,0,True
2018-01-14,22,outer,0,2,0,0,0,0,2,2,0,True
2018-01-14,23,core,0,0,0,0,0,0,0,0,0,True
2018-01-14,23,near,6,1,1,0,0,5,0,1,0,True
2018-01-14,23,outer,2,2,2,0,0,0,0,2,0,True
2018-01-15,0,core,0,1,0,1,0,0,0,1,0,True
2018-01-15,0,near,1,3,1,1,0,0,1,3,0,True
2018-01-15,0,outer,2,1,0,0,2,0,1,1,0,True
2018-01-15,1,core,1,0,0,0,1,0,0,0,0,True
2018-01-15,1,near,3,3,0,1,0,3,2,3,0,True
2018-01-15,1,outer,1,0,0,0,0,1,0,0,0,True
2018-01-15,2,core,0,0,0,0,0,0,0,0,0,True
2018-01-15,2,near,3,2,1,0,0,2,1,2,0,True
2018-01-15,2,outer,0,1,0,0,0,0,1,1,0,True
2018-01-15,3,core,0,0,0,0,0,0,0,0,0,True
2018-01-15,3,near,2,3,2,0,0,0,1,3,0,True
2018-01-15,3,outer,1,0,0,0,0,1,0,0,0,True
2018-01-15,4,core,0,0,0,0,0,0,0,0,0,True
2018-01-15,4,near,3,1,0,0,0,3,1,1,0,True
2018-01-15,4,outer,0,0,0,0,0,0,0,0,0,True
2018-01-15,5,core,0,0,0,0,0,0,0,0,0,True
2018-01-15,5,near,1,3,0,0,0,1,3,3,0,True
2018-01-15,5,outer,0,0,0,0,0,0,0,0,0,True
2018-01-15,6,core,0,0,0,0,0,0,0,0,0,True
2018-01-15,6,near,3,0,0,0,0,3,0,0,0,True
2018-01-15,6,outer,0,0,0,0,0,0,0,0,0,True
2018-01-15,7,core,0,13,0,0,0,0,13,13,0,True
2018-01-15,7,near,0,23,0,0,0,0,23,23,0,True
2018-01-15,7,outer,0,8,0,0,0,0,8,8,0,True
2018-01-15,8,core,13,11,11,0,1,1,0,11,0,True
2018-01-15,8,near,23,23,21,1,0,2,1,23,0,True
2018-01-15,8,outer,8,8,8,0,0,0,0,8,0,True
2018-01-15,9,core,11,17,11,5,0,0,1,17,0,True
2018-01-15,9,near,23,22,20,1,3,0,1,22,0,True
2018-01-15,9,outer,8,5,5,0,3,0,0,5,0,True
2018-01-15,10,core,17,15,14,1,3,0,0,15,0,True
2018-01-15,10,near,22,25,20,4,1,1,1,25,0,True
2018-01-15,10,outer,5,4,4,0,1,0,0,4,0,True
2018-01-15,11,core,15,14,13,1,2,0,0,14,0,True
2018-01-15,11,near,25,26,23,2,1,1,1,26,0,True
2018-01-15,11,outer,4,4,4,0,0,0,0,4,0,True
2018-01-15,12,core,14,14,14,0,0,0,0,14,0,True
2018-01-15,12,near,26,24,23,0,2,1,1,24,0,True
2018-01-15,12,outer,4,6,4,2,0,0,0,6,0,True
2018-01-15,13,core,14,13,12,1,2,0,0,13,0,True
2018-01-15,13,near,24,26,22,3,1,1,1,26,0,True
2018-01-15,13,outer,6,4,4,0,1,1,0,4,0,True
2018-01-15,14,core,13,9,8,1,5,0,0,9,0,True
2018-01-15,14,near,26,28,24,4,1,1,0,28,0,True
2018-01-15,14,outer,4,5,4,1,0,0,0,5,0,True
2018-01-15,15,core,9,14,9,5,0,0,0,14,0,True
2018-01-15,15,near,28,20,20,0,6,2,0,20,0,True
2018-01-15,15,outer,5,6,5,1,0,0,0,6,0,True
2018-01-15,16,core,14,13,13,0,1,0,0,13,0,True
2018-01-15,16,near,20,22,20,0,0,0,2,22,0,True
2018-01-15,16,outer,6,7,6,1,0,0,0,7,0,True
2018-01-15,17,core,13,13,13,0,0,0,0,13,0,True
2018-01-15,17,near,22,24,21,2,0,1,1,24,0,True
2018-01-15,17,outer,7,5,5,0,2,0,0,5,0,True
2018-01-15,18,core,13,9,7,2,6,0,0,9,0,True
2018-01-15,18,near,24,29,22,7,2,0,0,29,0,True
2018-01-15,18,outer,5,4,4,0,1,0,0,4,0,True
2018-01-15,19,core,9,8,5,3,4,0,0,8,0,True
2018-01-15,19,near,29,28,24,4,3,2,0,28,0,True
2018-01-15,19,outer,4,4,4,0,0,0,0,4,0,True
2018-01-15,20,core,8,14,8,6,0,0,0,14,0,True
2018-01-15,20,near,28,24,22,0,6,0,2,24,0,True
2018-01-15,20,outer,4,4,4,0,0,0,0,4,0,True
2018-01-15,21,core,14,15,13,2,1,0,0,15,0,True
2018-01-15,21,near,24,21,20,1,2,2,0,21,0,True
2018-01-15,21,outer,4,4,4,0,0,0,0,4,0,True
2018-01-15,22,core,15,13,11,2,4,0,0,13,0,True
2018-01-15,22,near,21,25,20,4,1,0,1,25,0,True
2018-01-15,22,outer,4,3,3,0,1,0,0,3,0,True
2018-01-15,23,core,13,15,13,2,0,0,0,15,0,True
2018-01-15,23,near,25,23,23,0,2,0,0,23,0,True
2018-01-15,23,outer,3,3,3,0,0,0,0,3,0,True
2018-01-16,0,core,15,15,15,0,0,0,0,15,0,True
2018-01-16,0,near,23,19,18,0,0,5,1,19,0,True
2018-01-16,0,outer,3,3,3,0,0,0,0,3,0,True
2018-01-16,1,core,15,13,13,0,2,0,0,13,0,True
2018-01-16,1,near,19,27,19,2,0,0,6,27,0,True
2018-01-16,1,outer,3,3,3,0,0,0,0,3,0,True
2018-01-16,2,core,13,14,12,2,1,0,0,14,0,True
2018-01-16,2,near,27,24,23,1,3,1,0,24,0,True
2018-01-16,2,outer,3,5,3,1,0,0,1,5,0,True
2018-01-16,3,core,14,13,13,0,1,0,0,13,0,True
2018-01-16,3,near,24,25,24,1,0,0,0,25,0,True
2018-01-16,3,outer,5,6,5,0,0,0,1,6,0,True
2018-01-16,4,core,13,15,13,2,0,0,0,15,0,True
2018-01-16,4,near,25,25,23,1,2,0,1,25,0,True
2018-01-16,4,outer,6,5,5,0,1,0,0,5,0,True
2018-01-16,5,core,15,15,15,0,0,0,0,15,0,True
2018-01-16,5,near,25,24,24,0,0,1,0,24,0,True
2018-01-16,5,outer,5,5,5,0,0,0,0,5,0,True
2018-01-16,6,core,15,7,7,0,8,0,0,7,0,True
2018-01-16,6,near,24,30,24,6,0,0,0,30,0,True
2018-01-16,6,outer,5,8,4,3,1,0,1,8,0,True
2018-01-16,7,core,7,7,6,1,1,0,0,7,0,True
2018-01-16,7,near,30,32,27,4,2,1,1,32,0,True
2018-01-16,7,outer,8,5,3,2,4,1,0,5,0,True
2018-01-16,8,core,7,12,7,3,0,0,2,12,0,True
2018-01-16,8,near,32,27,25,2,6,1,0,27,0,True
2018-01-16,8,outer,5,6,2,4,3,0,0,6,0,True
2018-01-16,9,core,12,13,10,3,2,0,0,13,0,True
2018-01-16,9,near,27,24,23,1,3,1,0,24,0,True
2018-01-16,9,outer,6,8,4,3,2,0,1,8,0,True
2018-01-16,10,core,13,15,13,2,0,0,0,15,0,True
2018-01-16,10,near,24,24,23,0,0,1,1,24,0,True
2018-01-16,10,outer,8,5,5,0,2,1,0,5,0,True
2018-01-16,11,core,15,14,14,0,1,0,0,14,0,True
2018-01-16,11,near,24,23,22,1,1,1,0,23,0,True
2018-01-16,11,outer,5,6,5,1,0,0,0,6,0,True
2018-01-16,12,core,14,16,14,2,0,0,0,16,0,True
2018-01-16,12,near,23,22,22,0,1,0,0,22,0,True
2018-01-16,12,outer,6,6,5,0,1,0,1,6,0,True
2018-01-16,13,core,16,17,15,2,1,0,0,17,0,True
2018-01-16,13,near,22,22,20,1,2,0,1,22,0,True
2018-01-16,13,outer,6,5,5,0,0,1,0,5,0,True
2018-01-16,14,core,17,16,15,1,2,0,0,16,0,True
2018-01-16,14,near,22,25,21,4,1,0,0,25,0,True
2018-01-16,14,outer,5,4,3,0,2,0,1,4,0,True
2018-01-16,15,core,16,15,13,2,3,0,0,15,0,True
2018-01-16,15,near,25,27,23,3,1,1,1,27,0,True
2018-01-16,15,outer,4,3,3,0,1,0,0,3,0,True
2018-01-16,16,core,15,17,14,3,1,0,0,17,0,True
2018-01-16,16,near,27,23,22,1,4,1,0,23,0,True
2018-01-16,16,outer,3,4,3,1,0,0,0,4,0,True
2018-01-16,17,core,17,18,16,2,1,0,0,18,0,True
2018-01-16,17,near,23,24,21,1,2,0,2,24,0,True
2018-01-16,17,outer,4,3,3,0,0,1,0,3,0,True
2018-01-16,18,core,18,14,14,0,4,0,0,14,0,True
2018-01-16,18,near,24,27,22,4,0,2,1,27,0,True
2018-01-16,18,outer,3,4,3,0,0,0,1,4,0,True
2018-01-16,19,core,14,16,14,2,0,0,0,16,0,True
2018-01-16,19,near,27,22,21,0,6,0,1,22,0,True
2018-01-16,19,outer,4,8,4,4,0,0,0,8,0,True
2018-01-16,20,core,16,16,16,0,0,0,0,16,0,True
2018-01-16,20,near,22,21,21,0,0,1,0,21,0,True
2018-01-16,20,outer,8,7,7,0,0,1,0,7,0,True
2018-01-16,21,core,16,16,16,0,0,0,0,16,0,True
2018-01-16,21,near,21,21,20,1,0,1,0,21,0,True
2018-01-16,21,outer,7,3,3,0,1,3,0,3,0,True
2018-01-16,22,core,16,16,16,0,0,0,0,16,0,True
2018-01-16,22,near,21,21,21,0,0,0,0,21,0,True
2018-01-16,22,outer,3,3,3,0,0,0,0,3,0,True
2018-01-16,23,core,16,16,16,0,0,0,0,16,0,True
2018-01-16,23,near,21,20,20,0,1,0,0,20,0,True
2018-01-16,23,outer,3,4,3,1,0,0,0,4,0,True
2018-01-17,0,core,16,16,16,0,0,0,0,16,0,True
2018-01-17,0,near,20,19,19,0,0,1,0,19,0,True
2018-01-17,0,outer,4,5,4,0,0,0,1,5,0,True
2018-01-17,1,core,16,14,14,0,2,0,0,14,0,True
2018-01-17,1,near,19,22,19,2,0,0,1,22,0,True
2018-01-17,1,outer,5,5,4,0,0,1,1,5,0,True
2018-01-17,2,core,14,16,14,2,0,0,0,16,0,True
2018-01-17,2,near,22,22,20,1,2,0,1,22,0,True
2018-01-17,2,outer,5,3,3,0,1,1,0,3,0,True
2018-01-17,3,core,16,12,12,0,4,0,0,12,0,True
2018-01-17,3,near,22,22,19,3,1,2,0,22,0,True
2018-01-17,3,outer,3,5,3,2,0,0,0,5,0,True
2018-01-17,4,core,12,14,12,2,0,0,0,14,0,True
2018-01-17,4,near,22,20,20,0,2,0,0,20,0,True
2018-01-17,4,outer,5,6,5,0,0,0,1,6,0,True
2018-01-17,5,core,14,16,14,2,0,0,0,16,0,True
2018-01-17,5,near,20,20,19,0,0,1,1,20,0,True
2018-01-17,5,outer,6,3,3,0,2,1,0,3,0,True
2018-01-17,6,core,16,15,14,1,2,0,0,15,0,True
2018-01-17,6,near,20,19,16,2,1,3,1,19,0,True
2018-01-17,6,outer,3,2,2,0,0,1,0,2,0,True
2018-01-17,7,core,15,15,14,1,1,0,0,15,0,True
2018-01-17,7,near,19,19,17,1,2,0,1,19,0,True
2018-01-17,7,outer,2,3,2,1,0,0,0,3,0,True
2018-01-17,8,core,15,15,15,0,0,0,0,15,0,True
2018-01-17,8,near,19,19,19,0,0,0,0,19,0,True
2018-01-17,8,outer,3,3,3,0,0,0,0,3,0,True
2018-01-17,9,core,15,13,12,1,3,0,0,13,0,True
2018-01-17,9,near,19,23,18,3,1,0,2,23,0,True
2018-01-17,9,outer,3,3,3,0,0,0,0,3,0,True
2018-01-17,10,core,13,9,8,1,5,0,0,9,0,True
2018-01-17,10,near,23,20,15,5,2,6,0,20,0,True
2018-01-17,10,outer,3,4,3,1,0,0,0,4,0,True
2018-01-17,11,core,9,12,7,4,1,1,1,12,0,True
2018-01-17,11,near,20,15,13,1,4,3,1,15,0,True
2018-01-17,11,outer,4,4,4,0,0,0,0,4,0,True
2018-01-17,12,core,12,13,11,2,0,1,0,13,0,True
2018-01-17,12,near,15,12,9,0,2,4,3,12,0,True
2018-01-17,12,outer,4,5,4,0,0,0,1,5,0,True
2018-01-17,13,core,13,12,8,2,4,1,2,12,0,True
2018-01-17,13,near,12,13,7,4,2,3,2,13,0,True
2018-01-17,13,outer,5,4,4,0,0,1,0,4,0,True
2018-01-17,14,core,12,7,7,0,4,1,0,7,0,True
2018-01-17,14,near,13,20,11,5,0,2,4,20,0,True
2018-01-17,14,outer,4,6,3,0,1,0,3,6,0,True
2018-01-17,15,core,7,10,6,3,0,1,1,10,0,True
2018-01-17,15,near,20,14,14,0,3,3,0,14,0,True
2018-01-17,15,outer,6,6,5,0,0,1,1,6,0,True
2018-01-17,16,core,10,14,9,4,0,1,1,14,0,True
2018-01-17,16,near,14,10,7,2,4,3,1,10,0,True
2018-01-17,16,outer,6,4,3,0,2,1,1,4,0,True
2018-01-17,17,core,14,15,12,3,2,0,0,15,0,True
2018-01-17,17,near,10,11,7,3,3,0,1,11,0,True
2018-01-17,17,outer,4,3,3,0,1,0,0,3,0,True
2018-01-17,18,core,15,13,11,2,4,0,0,13,0,True
2018-01-17,18,near,11,17,9,5,2,0,3,17,0,True
2018-01-17,18,outer,3,2,2,0,1,0,0,2,0,True
2018-01-17,19,core,13,11,10,1,3,0,0,11,0,True
2018-01-17,19,near,17,13,9,3,1,7,1,13,0,True
2018-01-17,19,outer,2,2,2,0,0,0,0,2,0,True
2018-01-17,20,core,11,11,9,1,0,2,1,11,0,True
2018-01-17,20,near,13,15,8,0,4,1,7,15,0,True
2018-01-17,20,outer,2,6,2,3,0,0,1,6,0,True
2018-01-17,21,core,11,13,11,0,0,0,2,13,0,True
2018-01-17,21,near,15,14,12,0,0,3,2,14,0,True
2018-01-17,21,outer,6,6,6,0,0,0,0,6,0,True
2018-01-17,22,core,13,9,8,1,5,0,0,9,0,True
2018-01-17,22,near,14,19,12,4,0,2,3,19,0,True
2018-01-17,22,outer,6,5,4,1,1,1,0,5,0,True
2018-01-17,23,core,9,12,9,3,0,0,0,12,0,True
2018-01-17,23,near,19,20,15,0,3,1,5,20,0,True
2018-01-17,23,outer,5,5,5,0,0,0,0,5,0,True
2018-01-18,0,core,12,15,12,2,0,0,1,15,0,True
2018-01-18,0,near,20,17,16,0,2,2,1,17,0,True
2018-01-18,0,outer,5,5,5,0,0,0,0,5,0,True
2018-01-18,1,core,15,15,15,0,0,0,0,15,0,True
2018-01-18,1,near,17,12,12,0,0,5,0,12,0,True
2018-01-18,1,outer,5,5,4,0,0,1,1,5,0,True
2018-01-18,2,core,15,12,10,2,4,1,0,12,0,True
2018-01-18,2,near,12,18,12,4,0,0,2,18,0,True
2018-01-18,2,outer,5,4,3,0,2,0,1,4,0,True
2018-01-18,3,core,12,14,11,3,1,0,0,14,0,True
2018-01-18,3,near,18,15,12,0,5,1,3,15,0,True
2018-01-18,3,outer,4,8,4,3,0,0,1,8,0,True
2018-01-18,4,core,14,14,14,0,0,0,0,14,0,True
2018-01-18,4,near,15,13,11,1,0,4,1,13,0,True
2018-01-18,4,outer,8,6,6,0,1,1,0,6,0,True
2018-01-18,5,core,14,15,13,2,1,0,0,15,0,True
2018-01-18,5,near,13,16,10,1,2,1,5,16,0,True
2018-01-18,5,outer,6,7,5,1,1,0,1,7,0,True
2018-01-18,6,core,15,12,12,0,3,0,0,12,0,True
2018-01-18,6,near,16,17,12,4,0,4,1,17,0,True
2018-01-18,6,outer,7,6,6,0,1,0,0,6,0,True
2018-01-18,7,core,12,11,7,4,4,1,0,11,0,True
2018-01-18,7,near,17,16,8,5,4,5,3,16,0,True
2018-01-18,7,outer,6,4,4,0,1,1,0,4,0,True
2018-01-18,8,core,11,12,8,4,3,0,0,12,0,True
2018-01-18,8,near,16,15,10,2,4,2,3,15,0,True
2018-01-18,8,outer,4,7,4,1,0,0,2,7,0,True
2018-01-18,9,core,12,14,12,2,0,0,0,14,0,True
2018-01-18,9,near,15,11,8,2,3,4,1,11,0,True
2018-01-18,9,outer,7,6,5,1,2,0,0,6,0,True
2018-01-18,10,core,14,12,12,0,1,1,0,12,0,True
2018-01-18,10,near,11,12,9,1,0,2,2,12,0,True
2018-01-18,10,outer,6,6,5,0,0,1,1,6,0,True
2018-01-18,11,core,12,10,8,1,4,0,1,10,0,True
2018-01-18,11,near,12,18,9,5,2,1,4,18,0,True
2018-01-18,11,outer,6,7,5,1,1,0,1,7,0,True
2018-01-18,12,core,10,10,8,2,0,2,0,10,0,True
2018-01-18,12,near,18,17,14,0,2,2,3,17,0,True
2018-01-18,12,outer,7,6,5,0,0,2,1,6,0,True
2018-01-18,13,core,10,13,10,0,0,0,3,13,0,True
2018-01-18,13,near,17,17,15,1,0,2,1,17,0,True
2018-01-18,13,outer,6,6,4,0,1,1,2,6,0,True
2018-01-18,14,core,13,11,10,1,3,0,0,11,0,True
2018-01-18,14,near,17,22,15,3,1,1,4,22,0,True
2018-01-18,14,outer,6,5,4,0,0,2,1,5,0,True
2018-01-18,15,core,11,12,10,1,1,0,1,12,0,True
2018-01-18,15,near,22,21,18,1,2,2,2,21,0,True
2018-01-18,15,outer,5,5,3,2,1,1,0,5,0,True
2018-01-18,16,core,12,13,10,3,0,2,0,13,0,True
2018-01-18,16,near,21,17,15,0,1,5,2,17,0,True
2018-01-18,16,outer,5,3,3,0,2,0,0,3,0,True
2018-01-18,17,core,13,14,13,1,0,0,0,14,0,True
2018-01-18,17,near,17,22,15,1,2,0,6,22,0,True
2018-01-18,17,outer,3,3,2,1,1,0,0,3,0,True
2018-01-18,18,core,14,17,14,3,0,0,0,17,0,True
2018-01-18,18,near,22,19,18,0,3,1,1,19,0,True
2018-01-18,18,outer,3,3,3,0,0,0,0,3,0,True
2018-01-18,19,core,17,14,12,2,4,1,0,14,0,True
2018-01-18,19,near,19,11,8,3,3,8,0,11,0,True
2018-01-18,19,outer,3,5,2,2,0,1,1,5,0,True
2018-01-18,20,core,14,14,13,0,0,1,1,14,0,True
2018-01-18,20,near,11,12,9,0,0,2,3,12,0,True
2018-01-18,20,outer,5,3,3,0,0,2,0,3,0,True
2018-01-18,21,core,14,15,14,0,0,0,1,15,0,True
2018-01-18,21,near,12,13,10,0,0,2,3,13,0,True
2018-01-18,21,outer,3,3,3,0,0,0,0,3,0,True
2018-01-18,22,core,15,11,11,0,4,0,0,11,0,True
2018-01-18,22,near,13,21,13,4,0,0,4,21,0,True
2018-01-18,22,outer,3,3,3,0,0,0,0,3,0,True
2018-01-18,23,core,11,9,6,3,3,2,0,9,0,True
2018-01-18,23,near,21,18,14,3,4,3,1,18,0,True
2018-01-18,23,outer,3,4,3,1,0,0,0,4,0,True
2018-01-19,0,core,9,1,0,1,0,9,0,1,0,True
2018-01-19,0,near,18,5,4,0,2,12,1,5,0,True
2018-01-19,0,outer,4,4,3,1,0,1,0,4,0,True
2018-01-19,1,core,1,0,0,0,0,1,0,0,0,True
2018-01-19,1,near,5,4,4,0,0,1,0,4,0,True
2018-01-19,1,outer,4,3,3,0,0,1,0,3,0,True
2018-01-19,2,core,0,2,0,0,0,0,2,2,0,True
2018-01-19,2,near,4,1,1,0,0,3,0,1,0,True
2018-01-19,2,outer,3,2,2,0,0,1,0,2,0,True
2018-01-19,3,core,2,5,0,0,0,2,5,5,0,True
2018-01-19,3,near,1,4,0,0,0,1,4,4,0,True
2018-01-19,3,outer,2,2,2,0,0,0,0,2,0,True
2018-01-19,4,core,5,2,2,0,0,3,0,2,0,True
2018-01-19,4,near,4,2,0,0,0,4,2,2,0,True
2018-01-19,4,outer,2,3,2,0,0,0,1,3,0,True
2018-01-19,5,core,2,14,2,0,0,0,12,14,0,True
2018-01-19,5,near,2,12,2,1,0,0,9,12,0,True
2018-01-19,5,outer,3,3,2,0,1,0,1,3,0,True
2018-01-19,6,core,14,12,11,0,3,0,1,12,0,True
2018-01-19,6,near,12,18,10,2,1,1,6,18,0,True
2018-01-19,6,outer,3,5,3,2,0,0,0,5,0,True
2018-01-19,7,core,12,12,10,2,2,0,0,12,0,True
2018-01-19,7,near,18,21,15,2,2,1,4,21,0,True
2018-01-19,7,outer,5,3,3,0,0,2,0,3,0,True
2018-01-19,8,core,12,13,12,1,0,0,0,13,0,True
2018-01-19,8,near,21,20,20,0,1,0,0,20,0,True
2018-01-19,8,outer,3,4,3,0,0,0,1,4,0,True
2018-01-19,9,core,13,13,11,1,2,0,1,13,0,True
2018-01-19,9,near,20,21,19,2,1,0,0,21,0,True
2018-01-19,9,outer,4,5,4,0,0,0,1,5,0,True
2018-01-19,10,core,13,15,11,4,2,0,0,15,0,True
2018-01-19,10,near,21,22,19,3,2,0,0,22,0,True
2018-01-19,10,outer,5,2,2,0,3,0,0,2,0,True
2018-01-19,11,core,15,14,14,0,1,0,0,14,0,True
2018-01-19,11,near,22,20,19,1,2,1,0,20,0,True
2018-01-19,11,outer,2,5,2,2,0,0,1,5,0,True
2018-01-19,12,core,14,14,14,0,0,0,0,14,0,True
2018-01-19,12,near,20,20,19,0,1,0,1,20,0,True
2018-01-19,12,outer,5,6,5,1,0,0,0,6,0,True
2018-01-19,13,core,14,11,10,1,4,0,0,11,0,True
2018-01-19,13,near,20,23,19,4,1,0,0,23,0,True
2018-01-19,13,outer,6,5,5,0,0,1,0,5,0,True
2018-01-19,14,core,11,12,10,2,1,0,0,12,0,True
2018-01-19,14,near,23,22,20,1,3,0,1,22,0,True
2018-01-19,14,outer,5,6,5,1,0,0,0,6,0,True
2018-01-19,15,core,12,13,11,2,1,0,0,13,0,True
2018-01-19,15,near,22,20,19,1,2,1,0,20,0,True
2018-01-19,15,outer,6,7,5,1,1,0,1,7,0,True
2018-01-19,16,core,13,14,13,1,0,0,0,14,0,True
2018-01-19,16,near,20,19,19,0,1,0,0,19,0,True
2018-01-19,16,outer,7,7,7,0,0,0,0,7,0,True
2018-01-19,17,core,14,14,14,0,0,0,0,14,0,True
2018-01-19,17,near,19,22,19,1,0,0,2,22,0,True
2018-01-19,17,outer,7,7,6,0,1,0,1,7,0,True
2018-01-19,18,core,14,14,14,0,0,0,0,14,0,True
2018-01-19,18,near,22,22,20,2,0,2,0,22,0,True
2018-01-19,18,outer,7,5,5,0,2,0,0,5,0,True
2018-01-19,19,core,14,16,14,2,0,0,0,16,0,True
2018-01-19,19,near,22,19,18,1,3,1,0,19,0,True
2018-01-19,19,outer,5,6,3,2,2,0,1,6,0,True
2018-01-19,20,core,16,15,15,0,1,0,0,15,0,True
2018-01-19,20,near,19,19,19,0,0,0,0,19,0,True
2018-01-19,20,outer,6,9,5,1,0,1,3,9,0,True
2018-01-19,21,core,15,13,13,0,2,0,0,13,0,True
2018-01-19,21,near,19,21,19,2,0,0,0,21,0,True
2018-01-19,21,outer,9,7,7,0,0,2,0,7,0,True
2018-01-19,22,core,13,9,9,0,4,0,0,9,0,True
