evaluation_id,evaluation_type,method,task_key,pair,direction_role,n_scored_rows,actual_total,predicted_total,sse_float,sse_rounded,mse_rounded,mae_rounded,mean_bias_rounded,zero_true_rate,zero_prediction_rate
fold_06,rolling_7d,hybrid_core_near_bypaircv,near->outer,near_outer,forward,168,59.0,42.0,88.95238095238096,99.0,0.5892857142857143,0.3869047619047619,-0.10119047619047619,0.7678571428571429,0.75
fold_06,rolling_7d,hybrid_core_near_bypaircv,outer->near,near_outer,reverse,168,65.0,63.0,101.04378968253968,122.0,0.7261904761904762,0.5119047619047619,-0.011904761904761904,0.75,0.625
fold_06,rolling_7d,hybrid_core_near_bypaircv,core->outer,core_outer,forward,168,35.0,14.0,42.67037698412699,49.0,0.2916666666666667,0.23214285714285715,-0.125,0.8273809523809523,0.9166666666666666
fold_06,rolling_7d,hybrid_core_near_bypaircv,outer->core,core_outer,reverse,168,33.0,0.0,44.03595238095238,51.0,0.30357142857142855,0.19642857142857142,-0.19642857142857142,0.8571428571428571,1.0
fold_07,rolling_7d,circular3_all,core->near,core_near,forward,168,189.0,189.0,286.2615104166667,290.0,1.7261904761904763,1.0595238095238095,0.0,0.5059523809523809,0.08333333333333333
fold_07,rolling_7d,circular3_all,near->core,core_near,reverse,168,187.0,182.0,234.76837890625,249.0,1.4821428571428572,0.9107142857142857,-0.02976190476190476,0.40476190476190477,0.041666666666666664
fold_07,rolling_7d,circular3_all,near->outer,near_outer,forward,168,51.0,49.0,71.44643880208334,88.0,0.5238095238095238,0.38095238095238093,-0.011904761904761904,0.7857142857142857,0.7083333333333334
fold_07,rolling_7d,circular3_all,outer->near,near_outer,reverse,168,60.0,63.0,91.1075,123.0,0.7321428571428571,0.5059523809523809,0.017857142857142856,0.7619047619047619,0.625
fold_07,rolling_7d,circular3_all,core->outer,core_outer,forward,168,39.0,14.0,48.0262890625,55.0,0.3273809523809524,0.25595238095238093,-0.1488095238095238,0.8154761904761905,0.9166666666666666
fold_07,rolling_7d,circular3_all,outer->core,core_outer,reverse,168,34.0,0.0,42.2204296875,48.0,0.2857142857142857,0.20238095238095238,-0.20238095238095238,0.8392857142857143,1.0
fold_07,rolling_7d,hybrid_core_near_default,core->near,core_near,forward,168,189.0,175.0,282.49610124306184,288.0,1.7142857142857142,1.0238095238095237,-0.08333333333333333,0.5059523809523809,0.125
fold_07,rolling_7d,hybrid_core_near_default,near->core,core_near,reverse,168,187.0,182.0,238.61487645660984,241.0,1.4345238095238095,0.8869047619047619,-0.02976190476190476,0.40476190476190477,0.08333333333333333
fold_07,rolling_7d,hybrid_core_near_default,near->outer,near_outer,forward,168,51.0,49.0,71.44643880208334,88.0,0.5238095238095238,0.38095238095238093,-0.011904761904761904,0.7857142857142857,0.7083333333333334
fold_07,rolling_7d,hybrid_core_near_default,outer->near,near_outer,reverse,168,60.0,63.0,91.1075,123.0,0.7321428571428571,0.5059523809523809,0.017857142857142856,0.7619047619047619,0.625
fold_07,rolling_7d,hybrid_core_near_default,core->outer,core_outer,forward,168,39.0,14.0,48.0262890625,55.0,0.3273809523809524,0.25595238095238093,-0.1488095238095238,0.8154761904761905,0.9166666666666666
fold_07,rolling_7d,hybrid_core_near_default,outer->core,core_outer,reverse,168,34.0,0.0,42.2204296875,48.0,0.2857142857142857,0.20238095238095238,-0.20238095238095238,0.8392857142857143,1.0
fold_07,rolling_7d,hybrid_core_near_globalcv,core->near,core_near,forward,168,189.0,175.0,281.4940579816164,288.0,1.7142857142857142,1.0238095238095237,-0.08333333333333333,0.5059523809523809,0.125
fold_07,rolling_7d,hybrid_core_near_globalcv,near->core,core_near,reverse,168,187.0,203.0,238.27005460724106,248.0,1.4761904761904763,0.9285714285714286,0.09523809523809523,0.40476190476190477,0.041666666666666664
fold_07,rolling_7d,hybrid_core_near_globalcv,near->outer,near_outer,forward,168,51.0,49.0,71.44643880208334,88.0,0.5238095238095238,0.38095238095238093,-0.011904761904761904,0.7857142857142857,0.7083333333333334
fold_07,rolling_7d,hybrid_core_near_globalcv,outer->near,near_outer,reverse,168,60.0,63.0,91.1075,123.0,0.7321428571428571,0.5059523809523809,0.017857142857142856,0.7619047619047619,0.625
fold_07,rolling_7d,hybrid_core_near_globalcv,core->outer,core_outer,forward,168,39.0,14.0,48.0262890625,55.0,0.3273809523809524,0.25595238095238093,-0.1488095238095238,0.8154761904761905,0.9166666666666666
fold_07,rolling_7d,hybrid_core_near_globalcv,outer->core,core_outer,reverse,168,34.0,0.0,42.2204296875,48.0,0.2857142857142857,0.20238095238095238,-0.20238095238095238,0.8392857142857143,1.0
fold_07,rolling_7d,hybrid_core_near_bypaircv,core->near,core_near,forward,168,189.0,182.0,281.28343846101956,293.0,1.744047619047619,1.0535714285714286,-0.041666666666666664,0.5059523809523809,0.08333333333333333
fold_07,rolling_7d,hybrid_core_near_bypaircv,near->core,core_near,reverse,168,187.0,196.0,237.9138035769841,241.0,1.4345238095238095,0.9107142857142857,0.05357142857142857,0.40476190476190477,0.041666666666666664
fold_07,rolling_7d,hybrid_core_near_bypaircv,near->outer,near_outer,forward,168,51.0,49.0,71.44643880208334,88.0,0.5238095238095238,0.38095238095238093,-0.011904761904761904,0.7857142857142857,0.7083333333333334
fold_07,rolling_7d,hybrid_core_near_bypaircv,outer->near,near_outer,reverse,168,60.0,63.0,91.1075,123.0,0.7321428571428571,0.5059523809523809,0.017857142857142856,0.7619047619047619,0.625
fold_07,rolling_7d,hybrid_core_near_bypaircv,core->outer,core_outer,forward,168,39.0,14.0,48.0262890625,55.0,0.3273809523809524,0.25595238095238093,-0.1488095238095238,0.8154761904761905,0.9166666666666666
fold_07,rolling_7d,hybrid_core_near_bypaircv,outer->core,core_outer,reverse,168,34.0,0.0,42.2204296875,48.0,0.2857142857142857,0.20238095238095238,-0.20238095238095238,0.8392857142857143,1.0
fold_08,rolling_7d,circular3_all,core->near,core_near,forward,167,185.0,181.0,294.8969422442691,304.0,1.8203592814371257,1.0419161676646707,-0.023952095808383235,0.49700598802395207,0.08383233532934131
fold_08,rolling_7d,circular3_all,near->core,core_near,reverse,167,187.0,188.0,289.3395531466264,309.0,1.8502994011976048,0.9640718562874252,0.005988023952095809,0.41317365269461076,0.041916167664670656
fold_08,rolling_7d,circular3_all,near->outer,near_outer,forward,167,53.0,49.0,65.87400485240053,78.0,0.46706586826347307,0.3592814371257485,-0.023952095808383235,0.7664670658682635,0.7065868263473054
fold_08,rolling_7d,circular3_all,outer->near,near_outer,reverse,167,60.0,49.0,86.91577063959775,105.0,0.6287425149700598,0.41317365269461076,-0.0658682634730539,0.7544910179640718,0.7065868263473054
fold_08,rolling_7d,circular3_all,core->outer,core_outer,forward,167,39.0,14.0,47.549542806552765,55.0,0.32934131736526945,0.25748502994011974,-0.1497005988023952,0.8143712574850299,0.9161676646706587
fold_08,rolling_7d,circular3_all,outer->core,core_outer,reverse,167,34.0,0.0,39.67768030925605,46.0,0.2754491017964072,0.20359281437125748,-0.20359281437125748,0.8323353293413174,1.0
fold_08,rolling_7d,hybrid_core_near_default,core->near,core_near,forward,167,185.0,167.0,299.5649762853062,306.0,1.8323353293413174,1.0059880239520957,-0.10778443113772455,0.49700598802395207,0.16766467065868262
fold_08,rolling_7d,hybrid_core_near_default,near->core,core_near,reverse,167,187.0,188.0,296.76688147051146,303.0,1.81437125748503,0.9401197604790419,0.005988023952095809,0.41317365269461076,0.041916167664670656
fold_08,rolling_7d,hybrid_core_near_default,near->outer,near_outer,forward,167,53.0,49.0,65.87400485240053,78.0,0.46706586826347307,0.3592814371257485,-0.023952095808383235,0.7664670658682635,0.7065868263473054
fold_08,rolling_7d,hybrid_core_near_default,outer->near,near_outer,reverse,167,60.0,49.0,86.91577063959775,105.0,0.6287425149700598,0.41317365269461076,-0.0658682634730539,0.7544910179640718,0.7065868263473054
fold_08,rolling_7d,hybrid_core_near_default,core->outer,core_outer,forward,167,39.0,14.0,47.549542806552765,55.0,0.32934131736526945,0.25748502994011974,-0.1497005988023952,0.8143712574850299,0.9161676646706587
fold_08,rolling_7d,hybrid_core_near_default,outer->core,core_outer,reverse,167,34.0,0.0,39.67768030925605,46.0,0.2754491017964072,0.20359281437125748,-0.20359281437125748,0.8323353293413174,1.0
fold_08,rolling_7d,hybrid_core_near_globalcv,core->near,core_near,forward,167,185.0,174.0,295.9212288481459,305.0,1.8263473053892216,1.0239520958083832,-0.0658682634730539,0.49700598802395207,0.12574850299401197
fold_08,rolling_7d,hybrid_core_near_globalcv,near->core,core_near,reverse,167,187.0,202.0,298.39742952808524,309.0,1.8502994011976048,0.9640718562874252,0.08982035928143713,0.41317365269461076,0.041916167664670656
fold_08,rolling_7d,hybrid_core_near_globalcv,near->outer,near_outer,forward,167,53.0,49.0,65.87400485240053,78.0,0.46706586826347307,0.3592814371257485,-0.023952095808383235,0.7664670658682635,0.7065868263473054
fold_08,rolling_7d,hybrid_core_near_globalcv,outer->near,near_outer,reverse,167,60.0,49.0,86.91577063959775,105.0,0.6287425149700598,0.41317365269461076,-0.0658682634730539,0.7544910179640718,0.7065868263473054
fold_08,rolling_7d,hybrid_core_near_globalcv,core->outer,core_outer,forward,167,39.0,14.0,47.549542806552765,55.0,0.32934131736526945,0.25748502994011974,-0.1497005988023952,0.8143712574850299,0.9161676646706587
fold_08,rolling_7d,hybrid_core_near_globalcv,outer->core,core_outer,reverse,167,34.0,0.0,39.67768030925605,46.0,0.2754491017964072,0.20359281437125748,-0.20359281437125748,0.8323353293413174,1.0
fold_08,rolling_7d,hybrid_core_near_bypaircv,core->near,core_near,forward,167,185.0,181.0,297.617849696092,306.0,1.8323353293413174,1.0419161676646707,-0.023952095808383235,0.49700598802395207,0.08383233532934131
fold_08,rolling_7d,hybrid_core_near_bypaircv,near->core,core_near,reverse,167,187.0,195.0,295.5479114763597,304.0,1.8203592814371257,0.9580838323353293,0.04790419161676647,0.41317365269461076,0.041916167664670656
fold_08,rolling_7d,hybrid_core_near_bypaircv,near->outer,near_outer,forward,167,53.0,49.0,65.87400485240053,78.0,0.46706586826347307,0.3592814371257485,-0.023952095808383235,0.7664670658682635,0.7065868263473054
fold_08,rolling_7d,hybrid_core_near_bypaircv,outer->near,near_outer,reverse,167,60.0,49.0,86.91577063959775,105.0,0.6287425149700598,0.41317365269461076,-0.0658682634730539,0.7544910179640718,0.7065868263473054
fold_08,rolling_7d,hybrid_core_near_bypaircv,core->outer,core_outer,forward,167,39.0,14.0,47.549542806552765,55.0,0.32934131736526945,0.25748502994011974,-0.1497005988023952,0.8143712574850299,0.9161676646706587
fold_08,rolling_7d,hybrid_core_near_bypaircv,outer->core,core_outer,reverse,167,34.0,0.0,39.67768030925605,46.0,0.2754491017964072,0.20359281437125748,-0.20359281437125748,0.8323353293413174,1.0
final_analog,final_analog,circular3_all,core->near,core_near,forward,143,153.0,161.0,238.77457922166687,246.0,1.7202797202797202,1.006993006993007,0.055944055944055944,0.48951048951048953,0.08391608391608392
final_analog,final_analog,circular3_all,near->core,core_near,reverse,143,156.0,167.0,247.8024477764962,267.0,1.867132867132867,0.958041958041958,0.07692307692307693,0.4125874125874126,0.04195804195804196
final_analog,final_analog,circular3_all,near->outer,near_outer,forward,143,44.0,36.0,55.98271231150412,66.0,0.46153846153846156,0.36363636363636365,-0.055944055944055944,0.7762237762237763,0.7482517482517482
final_analog,final_analog,circular3_all,outer->near,near_outer,reverse,143,51.0,48.0,80.90047297513777,101.0,0.7062937062937062,0.45454545454545453,-0.02097902097902098,0.7692307692307693,0.6643356643356644
final_analog,final_analog,circular3_all,core->outer,core_outer,forward,143,35.0,12.0,44.27706224101841,49.0,0.34265734265734266,0.25874125874125875,-0.16083916083916083,0.8111888111888111,0.916083916083916
final_analog,final_analog,circular3_all,outer->core,core_outer,reverse,143,29.0,0.0,30.964716428510396,37.0,0.25874125874125875,0.20279720279720279,-0.20279720279720279,0.8251748251748252,1.0
final_analog,final_analog,hybrid_core_near_default,core->near,core_near,forward,143,153.0,143.0,240.978024128524,246.0,1.7202797202797202,0.965034965034965,-0.06993006993006994,0.48951048951048953,0.16783216783216784
final_analog,final_analog,hybrid_core_near_default,near->core,core_near,reverse,143,156.0,167.0,256.1112738456302,247.0,1.7272727272727273,0.916083916083916,0.07692307692307693,0.4125874125874126,0.04195804195804196
final_analog,final_analog,hybrid_core_near_default,near->outer,near_outer,forward,143,44.0,36.0,55.98271231150412,66.0,0.46153846153846156,0.36363636363636365,-0.055944055944055944,0.7762237762237763,0.7482517482517482
final_analog,final_analog,hybrid_core_near_default,outer->near,near_outer,reverse,143,51.0,48.0,80.90047297513777,101.0,0.7062937062937062,0.45454545454545453,-0.02097902097902098,0.7692307692307693,0.6643356643356644
final_analog,final_analog,hybrid_core_near_default,core->outer,core_outer,forward,143,35.0,12.0,44.27706224101841,49.0,0.34265734265734266,0.25874125874125875,-0.16083916083916083,0.8111888111888111,0.916083916083916
final_analog,final_analog,hybrid_core_near_default,outer->core,core_outer,reverse,143,29.0,0.0,30.964716428510396,37.0,0.25874125874125875,0.20279720279720279,-0.20279720279720279,0.8251748251748252,1.0
final_analog,final_analog,hybrid_core_near_globalcv,core->near,core_near,forward,143,153.0,149.0,240.07941350141658,246.0,1.7202797202797202,0.9790209790209791,-0.027972027972027972,0.48951048951048953,0.1258741258741259
final_analog,final_analog,hybrid_core_near_globalcv,near->core,core_near,reverse,143,156.0,173.0,254.68435350835185,247.0,1.7272727272727273,0.9300699300699301,0.11888111888111888,0.4125874125874126,0.04195804195804196
final_analog,final_analog,hybrid_core_near_globalcv,near->outer,near_outer,forward,143,44.0,36.0,55.98271231150412,66.0,0.46153846153846156,0.36363636363636365,-0.055944055944055944,0.7762237762237763,0.7482517482517482
final_analog,final_analog,hybrid_core_near_globalcv,outer->near,near_outer,reverse,143,51.0,48.0,80.90047297513777,101.0,0.7062937062937062,0.45454545454545453,-0.02097902097902098,0.7692307692307693,0.6643356643356644
final_analog,final_analog,hybrid_core_near_globalcv,core->outer,core_outer,forward,143,35.0,12.0,44.27706224101841,49.0,0.34265734265734266,0.25874125874125875,-0.16083916083916083,0.8111888111888111,0.916083916083916
final_analog,final_analog,hybrid_core_near_globalcv,outer->core,core_outer,reverse,143,29.0,0.0,30.964716428510396,37.0,0.25874125874125875,0.20279720279720279,-0.20279720279720279,0.8251748251748252,1.0
final_analog,final_analog,hybrid_core_near_bypaircv,core->near,core_near,forward,143,153.0,149.0,240.07941350141658,246.0,1.7202797202797202,0.9790209790209791,-0.027972027972027972,0.48951048951048953,0.1258741258741259
final_analog,final_analog,hybrid_core_near_bypaircv,near->core,core_near,reverse,143,156.0,173.0,254.68435350835185,247.0,1.7272727272727273,0.9300699300699301,0.11888111888111888,0.4125874125874126,0.04195804195804196
final_analog,final_analog,hybrid_core_near_bypaircv,near->outer,near_outer,forward,143,44.0,36.0,55.98271231150412,66.0,0.46153846153846156,0.36363636363636365,-0.055944055944055944,0.7762237762237763,0.7482517482517482
final_analog,final_analog,hybrid_core_near_bypaircv,outer->near,near_outer,reverse,143,51.0,48.0,80.90047297513777,101.0,0.7062937062937062,0.45454545454545453,-0.02097902097902098,0.7692307692307693,0.6643356643356644
final_analog,final_analog,hybrid_core_near_bypaircv,core->outer,core_outer,forward,143,35.0,12.0,44.27706224101841,49.0,0.34265734265734266,0.25874125874125875,-0.16083916083916083,0.8111888111888111,0.916083916083916
final_analog,final_analog,hybrid_core_near_bypaircv,outer->core,core_outer,reverse,143,29.0,0.0,30.964716428510396,37.0,0.25874125874125875,0.20279720279720279,-0.20279720279720279,0.8251748251748252,1.0
