date,hour,source_region,source_outflow,destination_1,destination_1_count,destination_2,destination_2_count,destination_1_share,present_stock,linkable_stock,present_outflow_rate,linkable_outflow_rate,is_complete_label,is_normal_date,hour_of_day
2018-01-18,2018-01-18 23:00:00,outer,0.0,core,0.0,near,0.0,,3.0,3.0,0.0,0.0,True,False,23
2018-01-19,2018-01-19 00:00:00,core,0.0,near,0.0,outer,0.0,,9.0,0.0,0.0,,True,True,0
2018-01-19,2018-01-19 00:00:00,near,2.0,core,1.0,outer,1.0,0.5,18.0,6.0,0.1111111111111111,0.3333333333333333,True,True,0
2018-01-19,2018-01-19 00:00:00,outer,0.0,core,0.0,near,0.0,,4.0,3.0,0.0,0.0,True,True,0
2018-01-19,2018-01-19 01:00:00,core,0.0,near,0.0,outer,0.0,,1.0,0.0,0.0,,True,True,1
2018-01-19,2018-01-19 01:00:00,near,0.0,core,0.0,outer,0.0,,5.0,4.0,0.0,0.0,True,True,1
2018-01-19,2018-01-19 01:00:00,outer,0.0,core,0.0,near,0.0,,4.0,3.0,0.0,0.0,True,True,1
2018-01-19,2018-01-19 02:00:00,core,0.0,near,0.0,outer,0.0,,0.0,0.0,,,True,True,2
2018-01-19,2018-01-19 02:00:00,near,0.0,core,0.0,outer,0.0,,4.0,1.0,0.0,0.0,True,True,2
2018-01-19,2018-01-19 02:00:00,outer,0.0,core,0.0,near,0.0,,3.0,2.0,0.0,0.0,True,True,2
2018-01-19,2018-01-19 03:00:00,core,0.0,near,0.0,outer,0.0,,2.0,0.0,0.0,,True,True,3
2018-01-19,2018-01-19 03:00:00,near,0.0,core,0.0,outer,0.0,,1.0,0.0,0.0,,True,True,3
2018-01-19,2018-01-19 03:00:00,outer,0.0,core,0.0,near,0.0,,2.0,2.0,0.0,0.0,True,True,3
2018-01-19,2018-01-19 04:00:00,core,0.0,near,0.0,outer,0.0,,5.0,2.0,0.0,0.0,True,True,4
2018-01-19,2018-01-19 04:00:00,near,0.0,core,0.0,outer,0.0,,4.0,0.0,0.0,,True,True,4
2018-01-19,2018-01-19 04:00:00,outer,0.0,core,0.0,near,0.0,,2.0,2.0,0.0,0.0,True,True,4
2018-01-19,2018-01-19 05:00:00,core,0.0,near,0.0,outer,0.0,,2.0,2.0,0.0,0.0,True,True,5
2018-01-19,2018-01-19 05:00:00,near,0.0,core,0.0,outer,0.0,,2.0,2.0,0.0,0.0,True,True,5
2018-01-19,2018-01-19 05:00:00,outer,1.0,core,0.0,near,1.0,0.0,3.0,3.0,0.3333333333333333,0.3333333333333333,True,True,5
2018-01-19,2018-01-19 06:00:00,core,3.0,near,2.0,outer,1.0,0.6666666666666666,14.0,14.0,0.21428571428571427,0.21428571428571427,True,True,6
2018-01-19,2018-01-19 06:00:00,near,1.0,core,0.0,outer,1.0,0.0,12.0,11.0,0.08333333333333333,0.09090909090909091,True,True,6
2018-01-19,2018-01-19 06:00:00,outer,0.0,core,0.0,near,0.0,,3.0,3.0,0.0,0.0,True,True,6
2018-01-19,2018-01-19 07:00:00,core,2.0,near,2.0,outer,0.0,1.0,12.0,12.0,0.16666666666666666,0.16666666666666666,True,True,7
2018-01-19,2018-01-19 07:00:00,near,2.0,core,2.0,outer,0.0,1.0,18.0,17.0,0.1111111111111111,0.11764705882352941,True,True,7
2018-01-19,2018-01-19 07:00:00,outer,0.0,core,0.0,near,0.0,,5.0,3.0,0.0,0.0,True,True,7
2018-01-19,2018-01-19 08:00:00,core,0.0,near,0.0,outer,0.0,,12.0,12.0,0.0,0.0,True,True,8
2018-01-19,2018-01-19 08:00:00,near,1.0,core,1.0,outer,0.0,1.0,21.0,21.0,0.047619047619047616,0.047619047619047616,True,True,8
2018-01-19,2018-01-19 08:00:00,outer,0.0,core,0.0,near,0.0,,3.0,3.0,0.0,0.0,True,True,8
2018-01-19,2018-01-19 09:00:00,core,2.0,near,2.0,outer,0.0,1.0,13.0,13.0,0.15384615384615385,0.15384615384615385,True,True,9
2018-01-19,2018-01-19 09:00:00,near,1.0,core,1.0,outer,0.0,1.0,20.0,20.0,0.05,0.05,True,True,9
2018-01-19,2018-01-19 09:00:00,outer,0.0,core,0.0,near,0.0,,4.0,4.0,0.0,0.0,True,True,9
2018-01-19,2018-01-19 10:00:00,core,2.0,near,2.0,outer,0.0,1.0,13.0,13.0,0.15384615384615385,0.15384615384615385,True,True,10
2018-01-19,2018-01-19 10:00:00,near,2.0,core,2.0,outer,0.0,1.0,21.0,21.0,0.09523809523809523,0.09523809523809523,True,True,10
2018-01-19,2018-01-19 10:00:00,outer,3.0,core,2.0,near,1.0,0.6666666666666666,5.0,5.0,0.6,0.6,True,True,10
2018-01-19,2018-01-19 11:00:00,core,1.0,near,1.0,outer,0.0,1.0,15.0,15.0,0.06666666666666667,0.06666666666666667,True,True,11
2018-01-19,2018-01-19 11:00:00,near,2.0,core,0.0,outer,2.0,0.0,22.0,21.0,0.09090909090909091,0.09523809523809523,True,True,11
2018-01-19,2018-01-19 11:00:00,outer,0.0,core,0.0,near,0.0,,2.0,2.0,0.0,0.0,True,True,11
2018-01-19,2018-01-19 12:00:00,core,0.0,near,0.0,outer,0.0,,14.0,14.0,0.0,0.0,True,True,12
2018-01-19,2018-01-19 12:00:00,near,1.0,core,0.0,outer,1.0,0.0,20.0,20.0,0.05,0.05,True,True,12
2018-01-19,2018-01-19 12:00:00,outer,0.0,core,0.0,near,0.0,,5.0,5.0,0.0,0.0,True,True,12
2018-01-19,2018-01-19 13:00:00,core,4.0,near,4.0,outer,0.0,1.0,14.0,14.0,0.2857142857142857,0.2857142857142857,True,True,13
2018-01-19,2018-01-19 13:00:00,near,1.0,core,1.0,outer,0.0,1.0,20.0,20.0,0.05,0.05,True,True,13
2018-01-19,2018-01-19 13:00:00,outer,0.0,core,0.0,near,0.0,,6.0,5.0,0.0,0.0,True,True,13
2018-01-19,2018-01-19 14:00:00,core,1.0,near,1.0,outer,0.0,1.0,11.0,11.0,0.09090909090909091,0.09090909090909091,True,True,14
2018-01-19,2018-01-19 14:00:00,near,3.0,core,2.0,outer,1.0,0.6666666666666666,23.0,23.0,0.13043478260869565,0.13043478260869565,True,True,14
2018-01-19,2018-01-19 14:00:00,outer,0.0,core,0.0,near,0.0,,5.0,5.0,0.0,0.0,True,True,14
2018-01-19,2018-01-19 15:00:00,core,1.0,near,0.0,outer,1.0,0.0,12.0,12.0,0.08333333333333333,0.08333333333333333,True,True,15
2018-01-19,2018-01-19 15:00:00,near,2.0,core,2.0,outer,0.0,1.0,22.0,21.0,0.09090909090909091,0.09523809523809523,True,True,15
2018-01-19,2018-01-19 15:00:00,outer,1.0,core,0.0,near,1.0,0.0,6.0,6.0,0.16666666666666666,0.16666666666666666,True,True,15
2018-01-19,2018-01-19 16:00:00,core,0.0,near,0.0,outer,0.0,,13.0,13.0,0.0,0.0,True,True,16
2018-01-19,2018-01-19 16:00:00,near,1.0,core,1.0,outer,0.0,1.0,20.0,20.0,0.05,0.05,True,True,16
2018-01-19,2018-01-19 16:00:00,outer,0.0,core,0.0,near,0.0,,7.0,7.0,0.0,0.0,True,True,16
2018-01-19,2018-01-19 17:00:00,core,0.0,near,0.0,outer,0.0,,14.0,14.0,0.0,0.0,True,True,17
2018-01-19,2018-01-19 17:00:00,near,0.0,core,0.0,outer,0.0,,19.0,19.0,0.0,0.0,True,True,17
2018-01-19,2018-01-19 17:00:00,outer,1.0,core,0.0,near,1.0,0.0,7.0,7.0,0.14285714285714285,0.14285714285714285,True,True,17
2018-01-19,2018-01-19 18:00:00,core,0.0,near,0.0,outer,0.0,,14.0,14.0,0.0,0.0,True,True,18
2018-01-19,2018-01-19 18:00:00,near,0.0,core,0.0,outer,0.0,,22.0,20.0,0.0,0.0,True,True,18
2018-01-19,2018-01-19 18:00:00,outer,2.0,core,0.0,near,2.0,0.0,7.0,7.0,0.2857142857142857,0.2857142857142857,True,True,18
2018-01-19,2018-01-19 19:00:00,core,0.0,near,0.0,outer,0.0,,14.0,14.0,0.0,0.0,True,True,19
2018-01-19,2018-01-19 19:00:00,near,3.0,core,1.0,outer,2.0,0.3333333333333333,22.0,21.0,0.13636363636363635,0.14285714285714285,True,True,19
2018-01-19,2018-01-19 19:00:00,outer,2.0,core,1.0,near,1.0,0.5,5.0,5.0,0.4,0.4,True,True,19
2018-01-19,2018-01-19 20:00:00,core,1.0,near,0.0,outer,1.0,0.0,16.0,16.0,0.0625,0.0625,True,True,20
2018-01-19,2018-01-19 20:00:00,near,0.0,core,0.0,outer,0.0,,19.0,19.0,0.0,0.0,True,True,20
2018-01-19,2018-01-19 20:00:00,outer,0.0,core,0.0,near,0.0,,6.0,5.0,0.0,0.0,True,True,20
2018-01-19,2018-01-19 21:00:00,core,2.0,near,2.0,outer,0.0,1.0,15.0,15.0,0.13333333333333333,0.13333333333333333,True,True,21
2018-01-19,2018-01-19 21:00:00,near,0.0,core,0.0,outer,0.0,,19.0,19.0,0.0,0.0,True,True,21
2018-01-19,2018-01-19 21:00:00,outer,0.0,core,0.0,near,0.0,,9.0,7.0,0.0,0.0,True,True,21
2018-01-19,2018-01-19 22:00:00,core,4.0,near,4.0,outer,0.0,1.0,13.0,13.0,0.3076923076923077,0.3076923076923077,True,True,22
2018-01-19,2018-01-19 22:00:00,near,0.0,core,0.0,outer,0.0,,21.0,21.0,0.0,0.0,True,True,22
2018-01-19,2018-01-19 22:00:00,outer,0.0,core,0.0,near,0.0,,7.0,7.0,0.0,0.0,True,True,22
2018-01-19,2018-01-19 23:00:00,core,1.0,near,0.0,outer,1.0,0.0,9.0,9.0,0.1111111111111111,0.1111111111111111,True,True,23
2018-01-19,2018-01-19 23:00:00,near,5.0,core,5.0,outer,0.0,1.0,25.0,25.0,0.2,0.2,True,True,23
2018-01-19,2018-01-19 23:00:00,outer,0.0,core,0.0,near,0.0,,7.0,7.0,0.0,0.0,True,True,23
2018-01-20,2018-01-20 00:00:00,core,0.0,near,0.0,outer,0.0,,13.0,13.0,0.0,0.0,True,True,0
2018-01-20,2018-01-20 00:00:00,near,1.0,core,1.0,outer,0.0,1.0,20.0,20.0,0.05,0.05,True,True,0
2018-01-20,2018-01-20 00:00:00,outer,0.0,core,0.0,near,0.0,,8.0,8.0,0.0,0.0,True,True,0
2018-01-20,2018-01-20 01:00:00,core,0.0,near,0.0,outer,0.0,,14.0,14.0,0.0,0.0,True,True,1
2018-01-20,2018-01-20 01:00:00,near,1.0,core,1.0,outer,0.0,1.0,19.0,19.0,0.05263157894736842,0.05263157894736842,True,True,1
2018-01-20,2018-01-20 01:00:00,outer,5.0,core,1.0,near,4.0,0.2,10.0,9.0,0.5,0.5555555555555556,True,True,1
2018-01-20,2018-01-20 02:00:00,core,2.0,near,2.0,outer,0.0,1.0,16.0,16.0,0.125,0.125,True,True,2
2018-01-20,2018-01-20 02:00:00,near,1.0,core,1.0,outer,0.0,1.0,22.0,22.0,0.045454545454545456,0.045454545454545456,True,True,2
2018-01-20,2018-01-20 02:00:00,outer,0.0,core,0.0,near,0.0,,4.0,4.0,0.0,0.0,True,True,2
2018-01-20,2018-01-20 03:00:00,core,0.0,near,0.0,outer,0.0,,15.0,15.0,0.0,0.0,True,True,3
2018-01-20,2018-01-20 03:00:00,near,1.0,core,1.0,outer,0.0,1.0,23.0,23.0,0.043478260869565216,0.043478260869565216,True,True,3
2018-01-20,2018-01-20 03:00:00,outer,0.0,core,0.0,near,0.0,,5.0,5.0,0.0,0.0,True,True,3
2018-01-20,2018-01-20 04:00:00,core,0.0,near,0.0,outer,0.0,,16.0,16.0,0.0,0.0,True,True,4
2018-01-20,2018-01-20 04:00:00,near,0.0,core,0.0,outer,0.0,,22.0,22.0,0.0,0.0,True,True,4
2018-01-20,2018-01-20 04:00:00,outer,1.0,core,0.0,near,1.0,0.0,6.0,6.0,0.16666666666666666,0.16666666666666666,True,True,4
2018-01-20,2018-01-20 05:00:00,core,0.0,near,0.0,outer,0.0,,16.0,16.0,0.0,0.0,True,True,5
2018-01-20,2018-01-20 05:00:00,near,0.0,core,0.0,outer,0.0,,23.0,23.0,0.0,0.0,True,True,5
2018-01-20,2018-01-20 05:00:00,outer,2.0,core,0.0,near,2.0,0.0,6.0,6.0,0.3333333333333333,0.3333333333333333,True,True,5
2018-01-20,2018-01-20 06:00:00,core,5.0,near,2.0,outer,3.0,0.4,16.0,16.0,0.3125,0.3125,True,True,6
2018-01-20,2018-01-20 06:00:00,near,1.0,core,1.0,outer,0.0,1.0,25.0,25.0,0.04,0.04,True,True,6
2018-01-20,2018-01-20 06:00:00,outer,1.0,core,0.0,near,1.0,0.0,4.0,4.0,0.25,0.25,True,True,6
2018-01-20,2018-01-20 07:00:00,core,2.0,near,1.0,outer,1.0,0.5,12.0,12.0,0.16666666666666666,0.16666666666666666,True,True,7
2018-01-20,2018-01-20 07:00:00,near,3.0,core,2.0,outer,1.0,0.6666666666666666,27.0,27.0,0.1111111111111111,0.1111111111111111,True,True,7
2018-01-20,2018-01-20 07:00:00,outer,3.0,core,0.0,near,3.0,0.0,8.0,8.0,0.375,0.375,True,True,7
2018-01-20,2018-01-20 08:00:00,core,0.0,near,0.0,outer,0.0,,12.0,12.0,0.0,0.0,True,True,8
2018-01-20,2018-01-20 08:00:00,near,3.0,core,0.0,outer,3.0,0.0,28.0,28.0,0.10714285714285714,0.10714285714285714,True,True,8
2018-01-20,2018-01-20 08:00:00,outer,2.0,core,0.0,near,2.0,0.0,7.0,6.0,0.2857142857142857,0.3333333333333333,True,True,8
2018-01-20,2018-01-20 09:00:00,core,0.0,near,0.0,outer,0.0,,12.0,12.0,0.0,0.0,True,True,9
2018-01-20,2018-01-20 09:00:00,near,3.0,core,3.0,outer,0.0,1.0,29.0,27.0,0.10344827586206896,0.1111111111111111,True,True,9
2018-01-20,2018-01-20 09:00:00,outer,3.0,core,0.0,near,3.0,0.0,7.0,7.0,0.42857142857142855,0.42857142857142855,True,True,9
2018-01-20,2018-01-20 10:00:00,core,6.0,near,5.0,outer,1.0,0.8333333333333334,15.0,15.0,0.4,0.4,True,True,10
2018-01-20,2018-01-20 10:00:00,near,0.0,core,0.0,outer,0.0,,27.0,27.0,0.0,0.0,True,True,10
2018-01-20,2018-01-20 10:00:00,outer,0.0,core,0.0,near,0.0,,4.0,4.0,0.0,0.0,True,True,10
2018-01-20,2018-01-20 11:00:00,core,2.0,near,2.0,outer,0.0,1.0,9.0,9.0,0.2222222222222222,0.2222222222222222,True,True,11
2018-01-20,2018-01-20 11:00:00,near,6.0,core,4.0,outer,2.0,0.6666666666666666,32.0,32.0,0.1875,0.1875,True,True,11
2018-01-20,2018-01-20 11:00:00,outer,1.0,core,1.0,near,0.0,1.0,5.0,5.0,0.2,0.2,True,True,11
2018-01-20,2018-01-20 12:00:00,core,1.0,near,0.0,outer,1.0,0.0,12.0,12.0,0.08333333333333333,0.08333333333333333,True,True,12
2018-01-20,2018-01-20 12:00:00,near,1.0,core,1.0,outer,0.0,1.0,29.0,28.0,0.034482758620689655,0.03571428571428571,True,True,12
2018-01-20,2018-01-20 12:00:00,outer,0.0,core,0.0,near,0.0,,6.0,6.0,0.0,0.0,True,True,12
2018-01-20,2018-01-20 13:00:00,core,0.0,near,0.0,outer,0.0,,12.0,12.0,0.0,0.0,True,True,13
2018-01-20,2018-01-20 13:00:00,near,0.0,core,0.0,outer,0.0,,28.0,28.0,0.0,0.0,True,True,13
2018-01-20,2018-01-20 13:00:00,outer,0.0,core,0.0,near,0.0,,8.0,7.0,0.0,0.0,True,True,13
2018-01-20,2018-01-20 14:00:00,core,1.0,near,1.0,outer,0.0,1.0,12.0,12.0,0.08333333333333333,0.08333333333333333,True,True,14
2018-01-20,2018-01-20 14:00:00,near,0.0,core,0.0,outer,0.0,,28.0,28.0,0.0,0.0,True,True,14
2018-01-20,2018-01-20 14:00:00,outer,2.0,core,0.0,near,2.0,0.0,7.0,7.0,0.2857142857142857,0.2857142857142857,True,True,14
2018-01-20,2018-01-20 15:00:00,core,2.0,near,2.0,outer,0.0,1.0,11.0,11.0,0.18181818181818182,0.18181818181818182,True,True,15
2018-01-20,2018-01-20 15:00:00,near,3.0,core,3.0,outer,0.0,1.0,31.0,31.0,0.0967741935483871,0.0967741935483871,True,True,15
2018-01-20,2018-01-20 15:00:00,outer,0.0,core,0.0,near,0.0,,5.0,5.0,0.0,0.0,True,True,15
2018-01-20,2018-01-20 16:00:00,core,2.0,near,2.0,outer,0.0,1.0,12.0,11.0,0.16666666666666666,0.18181818181818182,True,True,16
2018-01-20,2018-01-20 16:00:00,near,2.0,core,2.0,outer,0.0,1.0,31.0,31.0,0.06451612903225806,0.06451612903225806,True,True,16
2018-01-20,2018-01-20 16:00:00,outer,0.0,core,0.0,near,0.0,,5.0,5.0,0.0,0.0,True,True,16
2018-01-20,2018-01-20 17:00:00,core,1.0,near,1.0,outer,0.0,1.0,11.0,11.0,0.09090909090909091,0.09090909090909091,True,True,17
2018-01-20,2018-01-20 17:00:00,near,3.0,core,2.0,outer,1.0,0.6666666666666666,31.0,31.0,0.0967741935483871,0.0967741935483871,True,True,17
2018-01-20,2018-01-20 17:00:00,outer,0.0,core,0.0,near,0.0,,5.0,5.0,0.0,0.0,True,True,17
2018-01-20,2018-01-20 18:00:00,core,1.0,near,1.0,outer,0.0,1.0,12.0,12.0,0.08333333333333333,0.08333333333333333,True,True,18
2018-01-20,2018-01-20 18:00:00,near,2.0,core,2.0,outer,0.0,1.0,29.0,29.0,0.06896551724137931,0.06896551724137931,True,True,18
2018-01-20,2018-01-20 18:00:00,outer,2.0,core,2.0,near,0.0,1.0,6.0,6.0,0.3333333333333333,0.3333333333333333,True,True,18
2018-01-20,2018-01-20 19:00:00,core,4.0,near,3.0,outer,1.0,0.75,16.0,16.0,0.25,0.25,True,True,19
2018-01-20,2018-01-20 19:00:00,near,1.0,core,1.0,outer,0.0,1.0,28.0,27.0,0.03571428571428571,0.037037037037037035,True,True,19
2018-01-20,2018-01-20 19:00:00,outer,1.0,core,1.0,near,0.0,1.0,4.0,4.0,0.25,0.25,True,True,19
2018-01-20,2018-01-20 20:00:00,core,1.0,near,1.0,outer,0.0,1.0,14.0,14.0,0.07142857142857142,0.07142857142857142,True,True,20
2018-01-20,2018-01-20 20:00:00,near,0.0,core,0.0,outer,0.0,,30.0,28.0,0.0,0.0,True,True,20
2018-01-20,2018-01-20 20:00:00,outer,0.0,core,0.0,near,0.0,,4.0,4.0,0.0,0.0,True,True,20
2018-01-20,2018-01-20 21:00:00,core,3.0,near,3.0,outer,0.0,1.0,13.0,13.0,0.23076923076923078,0.23076923076923078,True,True,21
2018-01-20,2018-01-20 21:00:00,near,0.0,core,0.0,outer,0.0,,29.0,29.0,0.0,0.0,True,True,21
2018-01-20,2018-01-20 21:00:00,outer,0.0,core,0.0,near,0.0,,4.0,4.0,0.0,0.0,True,True,21
2018-01-20,2018-01-20 22:00:00,core,2.0,near,2.0,outer,0.0,1.0,10.0,10.0,0.2,0.2,True,True,22
2018-01-20,2018-01-20 22:00:00,near,1.0,core,1.0,outer,0.0,1.0,32.0,32.0,0.03125,0.03125,True,True,22
2018-01-20,2018-01-20 22:00:00,outer,0.0,core,0.0,near,0.0,,4.0,4.0,0.0,0.0,True,True,22
2018-01-20,2018-01-20 23:00:00,core,2.0,near,2.0,outer,0.0,1.0,9.0,9.0,0.2222222222222222,0.2222222222222222,True,True,23
2018-01-20,2018-01-20 23:00:00,near,0.0,core,0.0,outer,0.0,,33.0,33.0,0.0,0.0,True,True,23
2018-01-20,2018-01-20 23:00:00,outer,0.0,core,0.0,near,0.0,,4.0,4.0,0.0,0.0,True,True,23
2018-01-21,2018-01-21 00:00:00,core,0.0,near,0.0,outer,0.0,,7.0,7.0,0.0,0.0,True,True,0
2018-01-21,2018-01-21 00:00:00,near,6.0,core,4.0,outer,2.0,0.6666666666666666,35.0,35.0,0.17142857142857143,0.17142857142857143,True,True,0
2018-01-21,2018-01-21 00:00:00,outer,0.0,core,0.0,near,0.0,,5.0,4.0,0.0,0.0,True,True,0
2018-01-21,2018-01-21 01:00:00,core,0.0,near,0.0,outer,0.0,,11.0,11.0,0.0,0.0,True,True,1
2018-01-21,2018-01-21 01:00:00,near,1.0,core,0.0,outer,1.0,0.0,29.0,29.0,0.034482758620689655,0.034482758620689655,True,True,1
2018-01-21,2018-01-21 01:00:00,outer,0.0,core,0.0,near,0.0,,6.0,6.0,0.0,0.0,True,True,1
2018-01-21,2018-01-21 02:00:00,core,1.0,near,1.0,outer,0.0,1.0,11.0,11.0,0.09090909090909091,0.09090909090909091,True,True,2
2018-01-21,2018-01-21 02:00:00,near,2.0,core,2.0,outer,0.0,1.0,29.0,28.0,0.06896551724137931,0.07142857142857142,True,True,2
2018-01-21,2018-01-21 02:00:00,outer,1.0,core,1.0,near,0.0,1.0,7.0,4.0,0.14285714285714285,0.25,True,True,2
2018-01-21,2018-01-21 03:00:00,core,3.0,near,2.0,outer,1.0,0.6666666666666666,13.0,13.0,0.23076923076923078,0.23076923076923078,True,True,3
2018-01-21,2018-01-21 03:00:00,near,1.0,core,1.0,outer,0.0,1.0,27.0,27.0,0.037037037037037035,0.037037037037037035,True,True,3
2018-01-21,2018-01-21 03:00:00,outer,0.0,core,0.0,near,0.0,,4.0,4.0,0.0,0.0,True,True,3
2018-01-21,2018-01-21 04:00:00,core,1.0,near,1.0,outer,0.0,1.0,11.0,11.0,0.09090909090909091,0.09090909090909091,True,True,4
2018-01-21,2018-01-21 04:00:00,near,2.0,core,1.0,outer,1.0,0.5,29.0,28.0,0.06896551724137931,0.07142857142857142,True,True,4
2018-01-21,2018-01-21 04:00:00,outer,0.0,core,0.0,near,0.0,,5.0,5.0,0.0,0.0,True,True,4
2018-01-21,2018-01-21 05:00:00,core,0.0,near,0.0,outer,0.0,,11.0,11.0,0.0,0.0,True,True,5
2018-01-21,2018-01-21 05:00:00,near,1.0,core,1.0,outer,0.0,1.0,27.0,27.0,0.037037037037037035,0.037037037037037035,True,True,5
2018-01-21,2018-01-21 05:00:00,outer,3.0,core,1.0,near,2.0,0.3333333333333333,6.0,6.0,0.5,0.5,True,True,5
2018-01-21,2018-01-21 06:00:00,core,0.0,near,0.0,outer,0.0,,13.0,13.0,0.0,0.0,True,True,6
2018-01-21,2018-01-21 06:00:00,near,1.0,core,1.0,outer,0.0,1.0,28.0,28.0,0.03571428571428571,0.03571428571428571,True,True,6
2018-01-21,2018-01-21 06:00:00,outer,0.0,core,0.0,near,0.0,,3.0,3.0,0.0,0.0,True,True,6
2018-01-21,2018-01-21 07:00:00,core,0.0,near,0.0,outer,0.0,,14.0,14.0,0.0,0.0,True,True,7
2018-01-21,2018-01-21 07:00:00,near,1.0,core,1.0,outer,0.0,1.0,27.0,27.0,0.037037037037037035,0.037037037037037035,True,True,7
2018-01-21,2018-01-21 07:00:00,outer,0.0,core,0.0,near,0.0,,3.0,3.0,0.0,0.0,True,True,7
2018-01-21,2018-01-21 08:00:00,core,2.0,near,2.0,outer,0.0,1.0,15.0,15.0,0.13333333333333333,0.13333333333333333,True,True,8
2018-01-21,2018-01-21 08:00:00,near,0.0,core,0.0,outer,0.0,,27.0,25.0,0.0,0.0,True,True,8
2018-01-21,2018-01-21 08:00:00,outer,1.0,core,0.0,near,1.0,0.0,4.0,4.0,0.25,0.25,True,True,8
2018-01-21,2018-01-21 09:00:00,core,1.0,near,1.0,outer,0.0,1.0,13.0,13.0,0.07692307692307693,0.07692307692307693,True,True,9
2018-01-21,2018-01-21 09:00:00,near,0.0,core,0.0,outer,0.0,,28.0,28.0,0.0,0.0,True,True,9
2018-01-21,2018-01-21 09:00:00,outer,1.0,core,1.0,near,0.0,1.0,3.0,3.0,0.3333333333333333,0.3333333333333333,True,True,9
2018-01-21,2018-01-21 10:00:00,core,2.0,near,1.0,outer,1.0,0.5,13.0,13.0,0.15384615384615385,0.15384615384615385,True,True,10
2018-01-21,2018-01-21 10:00:00,near,1.0,core,1.0,outer,0.0,1.0,30.0,28.0,0.03333333333333333,0.03571428571428571,True,True,10
2018-01-21,2018-01-21 10:00:00,outer,0.0,core,0.0,near,0.0,,2.0,2.0,0.0,0.0,True,True,10
2018-01-21,2018-01-21 11:00:00,core,1.0,near,1.0,outer,0.0,1.0,12.0,12.0,0.08333333333333333,0.08333333333333333,True,True,11
2018-01-21,2018-01-21 11:00:00,near,0.0,core,0.0,outer,0.0,,28.0,28.0,0.0,0.0,True,True,11
2018-01-21,2018-01-21 11:00:00,outer,0.0,core,0.0,near,0.0,,3.0,3.0,0.0,0.0,True,True,11
2018-01-21,2018-01-21 12:00:00,core,0.0,near,0.0,outer,0.0,,11.0,11.0,0.0,0.0,True,True,12
2018-01-21,2018-01-21 12:00:00,near,3.0,core,2.0,outer,1.0,0.6666666666666666,30.0,29.0,0.1,0.10344827586206896,True,True,12
2018-01-21,2018-01-21 12:00:00,outer,0.0,core,0.0,near,0.0,,3.0,3.0,0.0,0.0,True,True,12
2018-01-21,2018-01-21 13:00:00,core,3.0,near,0.0,outer,3.0,0.0,13.0,13.0,0.23076923076923078,0.23076923076923078,True,True,13
2018-01-21,2018-01-21 13:00:00,near,0.0,core,0.0,outer,0.0,,27.0,26.0,0.0,0.0,True,True,13
2018-01-21,2018-01-21 13:00:00,outer,0.0,core,0.0,near,0.0,,4.0,3.0,0.0,0.0,True,True,13
2018-01-21,2018-01-21 14:00:00,core,3.0,near,2.0,outer,1.0,0.6666666666666666,10.0,10.0,0.3,0.3,True,True,14
2018-01-21,2018-01-21 14:00:00,near,0.0,core,0.0,outer,0.0,,26.0,26.0,0.0,0.0,True,True,14
2018-01-21,2018-01-21 14:00:00,outer,0.0,core,0.0,near,0.0,,6.0,6.0,0.0,0.0,True,True,14
2018-01-21,2018-01-21 15:00:00,core,1.0,near,1.0,outer,0.0,1.0,7.0,7.0,0.14285714285714285,0.14285714285714285,True,True,15
2018-01-21,2018-01-21 15:00:00,near,5.0,core,3.0,outer,2.0,0.6,28.0,27.0,0.17857142857142858,0.18518518518518517,True,True,15
2018-01-21,2018-01-21 15:00:00,outer,3.0,core,0.0,near,3.0,0.0,9.0,9.0,0.3333333333333333,0.3333333333333333,True,True,15
2018-01-21,2018-01-21 16:00:00,core,1.0,near,1.0,outer,0.0,1.0,9.0,9.0,0.1111111111111111,0.1111111111111111,True,True,16
2018-01-21,2018-01-21 16:00:00,near,1.0,core,1.0,outer,0.0,1.0,27.0,26.0,0.037037037037037035,0.038461538461538464,True,True,16
2018-01-21,2018-01-21 16:00:00,outer,2.0,core,1.0,near,1.0,0.5,8.0,8.0,0.25,0.25,True,True,16
2018-01-21,2018-01-21 17:00:00,core,0.0,near,0.0,outer,0.0,,10.0,10.0,0.0,0.0,True,True,17
2018-01-21,2018-01-21 17:00:00,near,4.0,core,1.0,outer,3.0,0.25,27.0,27.0,0.14814814814814814,0.14814814814814814,True,True,17
2018-01-21,2018-01-21 17:00:00,outer,1.0,core,0.0,near,1.0,0.0,6.0,4.0,0.16666666666666666,0.25,True,True,17
2018-01-21,2018-01-21 18:00:00,core,0.0,near,0.0,outer,0.0,,11.0,11.0,0.0,0.0,True,True,18
2018-01-21,2018-01-21 18:00:00,near,3.0,core,3.0,outer,0.0,1.0,25.0,25.0,0.12,0.12,True,True,18
2018-01-21,2018-01-21 18:00:00,outer,3.0,core,0.0,near,3.0,0.0,6.0,6.0,0.5,0.5,True,True,18
2018-01-21,2018-01-21 19:00:00,core,5.0,near,4.0,outer,1.0,0.8,14.0,14.0,0.35714285714285715,0.35714285714285715,True,True,19
2018-01-21,2018-01-21 19:00:00,near,2.0,core,1.0,outer,1.0,0.5,26.0,26.0,0.07692307692307693,0.07692307692307693,True,True,19
