evaluation_id,evaluation_type,predictor_method,rounding_method,task_key,n_scored_rows,actual_total,predicted_total,sse_float,sse_rounded,mse_rounded,mae_rounded,mean_bias_rounded,zero_true_rate,zero_prediction_rate
fold_01,rolling_7d,pair_recent14_fixed085,independent,outer->near,168,65.0,56.0,90.547575,103.0,0.6130952380952381,0.44642857142857145,-0.05357142857142857,0.7261904761904762,0.6666666666666666
fold_01,rolling_7d,pair_recent14_fixed085,paired,core->near,168,187.0,175.0,334.3140027777778,324.0,1.9285714285714286,1.0,-0.07142857142857142,0.5238095238095238,0.20833333333333334
fold_01,rolling_7d,pair_recent14_fixed085,paired,core->outer,168,35.0,14.0,43.81438549382716,45.0,0.26785714285714285,0.20833333333333334,-0.125,0.8452380952380952,0.9166666666666666
fold_01,rolling_7d,pair_recent14_fixed085,paired,near->core,168,180.0,168.0,295.4424771604938,320.0,1.9047619047619047,1.0,-0.07142857142857142,0.4583333333333333,0.16666666666666666
fold_01,rolling_7d,pair_recent14_fixed085,paired,near->outer,168,59.0,35.0,119.54841327160494,150.0,0.8928571428571429,0.42857142857142855,-0.14285714285714285,0.7916666666666666,0.7916666666666666
fold_01,rolling_7d,pair_recent14_fixed085,paired,outer->core,168,33.0,0.0,46.98105308641976,51.0,0.30357142857142855,0.19642857142857142,-0.19642857142857142,0.8571428571428571,1.0
fold_01,rolling_7d,pair_recent14_fixed085,paired,outer->near,168,65.0,70.0,90.547575,111.0,0.6607142857142857,0.49404761904761907,0.02976190476190476,0.7261904761904762,0.5833333333333334
fold_01,rolling_7d,pair_hour_hier_tau_cv,independent,core->near,168,187.0,168.0,373.54993739345923,401.0,2.386904761904762,1.1607142857142858,-0.1130952380952381,0.5238095238095238,0.0
fold_01,rolling_7d,pair_hour_hier_tau_cv,independent,core->outer,168,35.0,0.0,47.406656499937355,57.0,0.3392857142857143,0.20833333333333334,-0.20833333333333334,0.8452380952380952,1.0
fold_01,rolling_7d,pair_hour_hier_tau_cv,independent,near->core,168,180.0,168.0,286.0498934285017,294.0,1.75,0.9880952380952381,-0.07142857142857142,0.4583333333333333,0.0
