date,hour,hour_of_day,dayofweek,day_type,audit_quality_regime,period,pair,y_ab,y_ba,X,r,F,T_daily,p
2018-01-04,2018-01-04 15:00:00,15,3,weekday,normal,pre_outage,near_outer,0,1,1,0.0,-1,18,0.05555555555555555
2018-01-04,2018-01-04 16:00:00,16,3,weekday,normal,pre_outage,near_outer,0,0,0,,0,18,0.0
2018-01-04,2018-01-04 17:00:00,17,3,weekday,normal,pre_outage,near_outer,0,0,0,,0,18,0.0
2018-01-04,2018-01-04 18:00:00,18,3,weekday,normal,pre_outage,near_outer,0,1,1,0.0,-1,18,0.05555555555555555
2018-01-04,2018-01-04 19:00:00,19,3,weekday,normal,pre_outage,near_outer,3,0,3,1.0,3,18,0.16666666666666666
2018-01-04,2018-01-04 20:00:00,20,3,weekday,normal,pre_outage,near_outer,0,0,0,,0,18,0.0
2018-01-04,2018-01-04 21:00:00,21,3,weekday,normal,pre_outage,near_outer,0,0,0,,0,18,0.0
2018-01-04,2018-01-04 22:00:00,22,3,weekday,normal,pre_outage,near_outer,0,0,0,,0,18,0.0
2018-01-04,2018-01-04 23:00:00,23,3,weekday,normal,pre_outage,near_outer,0,0,0,,0,18,0.0
2018-01-05,2018-01-05 00:00:00,0,4,weekday,normal,pre_outage,near_outer,0,0,0,,0,18,0.0
2018-01-05,2018-01-05 01:00:00,1,4,weekday,normal,pre_outage,near_outer,0,1,1,0.0,-1,18,0.05555555555555555
2018-01-05,2018-01-05 02:00:00,2,4,weekday,normal,pre_outage,near_outer,0,0,0,,0,18,0.0
2018-01-05,2018-01-05 03:00:00,3,4,weekday,normal,pre_outage,near_outer,1,0,1,1.0,1,18,0.05555555555555555
2018-01-05,2018-01-05 04:00:00,4,4,weekday,normal,pre_outage,near_outer,0,0,0,,0,18,0.0
2018-01-05,2018-01-05 05:00:00,5,4,weekday,normal,pre_outage,near_outer,0,2,2,0.0,-2,18,0.1111111111111111
2018-01-05,2018-01-05 06:00:00,6,4,weekday,normal,pre_outage,near_outer,0,0,0,,0,18,0.0
2018-01-05,2018-01-05 07:00:00,7,4,weekday,normal,pre_outage,near_outer,1,0,1,1.0,1,18,0.05555555555555555
2018-01-05,2018-01-05 08:00:00,8,4,weekday,normal,pre_outage,near_outer,0,0,0,,0,18,0.0
2018-01-05,2018-01-05 09:00:00,9,4,weekday,normal,pre_outage,near_outer,1,0,1,1.0,1,18,0.05555555555555555
2018-01-05,2018-01-05 10:00:00,10,4,weekday,normal,pre_outage,near_outer,0,0,0,,0,18,0.0
2018-01-05,2018-01-05 11:00:00,11,4,weekday,normal,pre_outage,near_outer,2,0,2,1.0,2,18,0.1111111111111111
2018-01-05,2018-01-05 12:00:00,12,4,weekday,normal,pre_outage,near_outer,1,1,2,0.5,0,18,0.1111111111111111
2018-01-05,2018-01-05 13:00:00,13,4,weekday,normal,pre_outage,near_outer,0,1,1,0.0,-1,18,0.05555555555555555
2018-01-05,2018-01-05 14:00:00,14,4,weekday,normal,pre_outage,near_outer,0,0,0,,0,18,0.0
2018-01-05,2018-01-05 15:00:00,15,4,weekday,normal,pre_outage,near_outer,1,2,3,0.3333333333333333,-1,18,0.16666666666666666
2018-01-05,2018-01-05 16:00:00,16,4,weekday,normal,pre_outage,near_outer,0,0,0,,0,18,0.0
2018-01-05,2018-01-05 17:00:00,17,4,weekday,normal,pre_outage,near_outer,0,1,1,0.0,-1,18,0.05555555555555555
2018-01-05,2018-01-05 18:00:00,18,4,weekday,normal,pre_outage,near_outer,0,0,0,,0,18,0.0
2018-01-05,2018-01-05 19:00:00,19,4,weekday,normal,pre_outage,near_outer,1,0,1,1.0,1,18,0.05555555555555555
2018-01-05,2018-01-05 20:00:00,20,4,weekday,normal,pre_outage,near_outer,0,1,1,0.0,-1,18,0.05555555555555555
2018-01-05,2018-01-05 21:00:00,21,4,weekday,normal,pre_outage,near_outer,0,1,1,0.0,-1,18,0.05555555555555555
2018-01-05,2018-01-05 22:00:00,22,4,weekday,normal,pre_outage,near_outer,0,0,0,,0,18,0.0
2018-01-05,2018-01-05 23:00:00,23,4,weekday,normal,pre_outage,near_outer,0,0,0,,0,18,0.0
2018-01-06,2018-01-06 00:00:00,0,5,weekend,normal,pre_outage,near_outer,0,0,0,,0,26,0.0
2018-01-06,2018-01-06 01:00:00,1,5,weekend,normal,pre_outage,near_outer,0,1,1,0.0,-1,26,0.038461538461538464
2018-01-06,2018-01-06 02:00:00,2,5,weekend,normal,pre_outage,near_outer,0,0,0,,0,26,0.0
2018-01-06,2018-01-06 03:00:00,3,5,weekend,normal,pre_outage,near_outer,1,0,1,1.0,1,26,0.038461538461538464
2018-01-06,2018-01-06 04:00:00,4,5,weekend,normal,pre_outage,near_outer,0,0,0,,0,26,0.0
2018-01-06,2018-01-06 05:00:00,5,5,weekend,normal,pre_outage,near_outer,0,2,2,0.0,-2,26,0.07692307692307693
2018-01-06,2018-01-06 06:00:00,6,5,weekend,normal,pre_outage,near_outer,0,0,0,,0,26,0.0
2018-01-06,2018-01-06 07:00:00,7,5,weekend,normal,pre_outage,near_outer,1,1,2,0.5,0,26,0.07692307692307693
2018-01-06,2018-01-06 08:00:00,8,5,weekend,normal,pre_outage,near_outer,0,0,0,,0,26,0.0
2018-01-06,2018-01-06 09:00:00,9,5,weekend,normal,pre_outage,near_outer,1,3,4,0.25,-2,26,0.15384615384615385
2018-01-06,2018-01-06 10:00:00,10,5,weekend,normal,pre_outage,near_outer,0,1,1,0.0,-1,26,0.038461538461538464
2018-01-06,2018-01-06 11:00:00,11,5,weekend,normal,pre_outage,near_outer,5,0,5,1.0,5,26,0.19230769230769232
2018-01-06,2018-01-06 12:00:00,12,5,weekend,normal,pre_outage,near_outer,0,1,1,0.0,-1,26,0.038461538461538464
2018-01-06,2018-01-06 13:00:00,13,5,weekend,normal,pre_outage,near_outer,0,0,0,,0,26,0.0
2018-01-06,2018-01-06 14:00:00,14,5,weekend,normal,pre_outage,near_outer,1,0,1,1.0,1,26,0.038461538461538464
2018-01-06,2018-01-06 15:00:00,15,5,weekend,normal,pre_outage,near_outer,0,1,1,0.0,-1,26,0.038461538461538464
2018-01-06,2018-01-06 16:00:00,16,5,weekend,normal,pre_outage,near_outer,0,0,0,,0,26,0.0
2018-01-06,2018-01-06 17:00:00,17,5,weekend,normal,pre_outage,near_outer,0,1,1,0.0,-1,26,0.038461538461538464
2018-01-06,2018-01-06 18:00:00,18,5,weekend,normal,pre_outage,near_outer,1,0,1,1.0,1,26,0.038461538461538464
2018-01-06,2018-01-06 19:00:00,19,5,weekend,normal,pre_outage,near_outer,1,0,1,1.0,1,26,0.038461538461538464
2018-01-06,2018-01-06 20:00:00,20,5,weekend,normal,pre_outage,near_outer,0,0,0,,0,26,0.0
2018-01-06,2018-01-06 21:00:00,21,5,weekend,normal,pre_outage,near_outer,0,0,0,,0,26,0.0
2018-01-06,2018-01-06 22:00:00,22,5,weekend,normal,pre_outage,near_outer,0,0,0,,0,26,0.0
2018-01-06,2018-01-06 23:00:00,23,5,weekend,normal,pre_outage,near_outer,4,0,4,1.0,4,26,0.15384615384615385
2018-01-07,2018-01-07 00:00:00,0,6,weekend,normal,pre_outage,near_outer,0,0,0,,0,14,0.0
2018-01-07,2018-01-07 01:00:00,1,6,weekend,normal,pre_outage,near_outer,0,1,1,0.0,-1,14,0.07142857142857142
2018-01-07,2018-01-07 02:00:00,2,6,weekend,normal,pre_outage,near_outer,0,0,0,,0,14,0.0
2018-01-07,2018-01-07 03:00:00,3,6,weekend,normal,pre_outage,near_outer,0,0,0,,0,14,0.0
2018-01-07,2018-01-07 04:00:00,4,6,weekend,normal,pre_outage,near_outer,0,0,0,,0,14,0.0
2018-01-07,2018-01-07 05:00:00,5,6,weekend,normal,pre_outage,near_outer,0,0,0,,0,14,0.0
2018-01-07,2018-01-07 06:00:00,6,6,weekend,normal,pre_outage,near_outer,0,0,0,,0,14,0.0
2018-01-07,2018-01-07 07:00:00,7,6,weekend,normal,pre_outage,near_outer,1,0,1,1.0,1,14,0.07142857142857142
2018-01-07,2018-01-07 08:00:00,8,6,weekend,normal,pre_outage,near_outer,1,1,2,0.5,0,14,0.14285714285714285
2018-01-07,2018-01-07 09:00:00,9,6,weekend,normal,pre_outage,near_outer,0,0,0,,0,14,0.0
2018-01-07,2018-01-07 10:00:00,10,6,weekend,normal,pre_outage,near_outer,0,1,1,0.0,-1,14,0.07142857142857142
2018-01-07,2018-01-07 11:00:00,11,6,weekend,normal,pre_outage,near_outer,0,0,0,,0,14,0.0
2018-01-07,2018-01-07 12:00:00,12,6,weekend,normal,pre_outage,near_outer,1,1,2,0.5,0,14,0.14285714285714285
2018-01-07,2018-01-07 13:00:00,13,6,weekend,normal,pre_outage,near_outer,0,1,1,0.0,-1,14,0.07142857142857142
2018-01-07,2018-01-07 14:00:00,14,6,weekend,normal,pre_outage,near_outer,1,0,1,1.0,1,14,0.07142857142857142
2018-01-07,2018-01-07 15:00:00,15,6,weekend,normal,pre_outage,near_outer,0,1,1,0.0,-1,14,0.07142857142857142
2018-01-07,2018-01-07 16:00:00,16,6,weekend,normal,pre_outage,near_outer,0,0,0,,0,14,0.0
2018-01-07,2018-01-07 17:00:00,17,6,weekend,normal,pre_outage,near_outer,0,2,2,0.0,-2,14,0.14285714285714285
2018-01-07,2018-01-07 18:00:00,18,6,weekend,normal,pre_outage,near_outer,0,0,0,,0,14,0.0
2018-01-07,2018-01-07 19:00:00,19,6,weekend,normal,pre_outage,near_outer,2,0,2,1.0,2,14,0.14285714285714285
2018-01-07,2018-01-07 20:00:00,20,6,weekend,normal,pre_outage,near_outer,0,0,0,,0,14,0.0
2018-01-07,2018-01-07 21:00:00,21,6,weekend,normal,pre_outage,near_outer,0,0,0,,0,14,0.0
2018-01-07,2018-01-07 22:00:00,22,6,weekend,normal,pre_outage,near_outer,0,0,0,,0,14,0.0
2018-01-07,2018-01-07 23:00:00,23,6,weekend,normal,pre_outage,near_outer,0,0,0,,0,14,0.0
2018-01-08,2018-01-08 00:00:00,0,0,weekday,normal,pre_outage,near_outer,0,0,0,,0,15,0.0
2018-01-08,2018-01-08 01:00:00,1,0,weekday,normal,pre_outage,near_outer,0,0,0,,0,15,0.0
2018-01-08,2018-01-08 02:00:00,2,0,weekday,normal,pre_outage,near_outer,0,0,0,,0,15,0.0
2018-01-08,2018-01-08 03:00:00,3,0,weekday,normal,pre_outage,near_outer,0,0,0,,0,15,0.0
2018-01-08,2018-01-08 04:00:00,4,0,weekday,normal,pre_outage,near_outer,0,2,2,0.0,-2,15,0.13333333333333333
2018-01-08,2018-01-08 05:00:00,5,0,weekday,normal,pre_outage,near_outer,0,2,2,0.0,-2,15,0.13333333333333333
2018-01-08,2018-01-08 06:00:00,6,0,weekday,normal,pre_outage,near_outer,1,0,1,1.0,1,15,0.06666666666666667
2018-01-08,2018-01-08 07:00:00,7,0,weekday,normal,pre_outage,near_outer,0,0,0,,0,15,0.0
2018-01-08,2018-01-08 08:00:00,8,0,weekday,normal,pre_outage,near_outer,0,0,0,,0,15,0.0
2018-01-08,2018-01-08 09:00:00,9,0,weekday,normal,pre_outage,near_outer,0,1,1,0.0,-1,15,0.06666666666666667
2018-01-08,2018-01-08 10:00:00,10,0,weekday,normal,pre_outage,near_outer,0,0,0,,0,15,0.0
2018-01-08,2018-01-08 11:00:00,11,0,weekday,normal,pre_outage,near_outer,0,0,0,,0,15,0.0
2018-01-08,2018-01-08 12:00:00,12,0,weekday,normal,pre_outage,near_outer,0,0,0,,0,15,0.0
2018-01-08,2018-01-08 13:00:00,13,0,weekday,normal,pre_outage,near_outer,1,3,4,0.25,-2,15,0.26666666666666666
2018-01-08,2018-01-08 14:00:00,14,0,weekday,normal,pre_outage,near_outer,0,1,1,0.0,-1,15,0.06666666666666667
2018-01-08,2018-01-08 15:00:00,15,0,weekday,normal,pre_outage,near_outer,0,0,0,,0,15,0.0
2018-01-08,2018-01-08 16:00:00,16,0,weekday,normal,pre_outage,near_outer,2,0,2,1.0,2,15,0.13333333333333333
2018-01-08,2018-01-08 17:00:00,17,0,weekday,normal,pre_outage,near_outer,0,0,0,,0,15,0.0
2018-01-08,2018-01-08 18:00:00,18,0,weekday,normal,pre_outage,near_outer,0,1,1,0.0,-1,15,0.06666666666666667
2018-01-08,2018-01-08 19:00:00,19,0,weekday,normal,pre_outage,near_outer,0,0,0,,0,15,0.0
2018-01-08,2018-01-08 20:00:00,20,0,weekday,normal,pre_outage,near_outer,1,0,1,1.0,1,15,0.06666666666666667
2018-01-08,2018-01-08 21:00:00,21,0,weekday,normal,pre_outage,near_outer,0,0,0,,0,15,0.0
2018-01-08,2018-01-08 22:00:00,22,0,weekday,normal,pre_outage,near_outer,0,0,0,,0,15,0.0
2018-01-08,2018-01-08 23:00:00,23,0,weekday,normal,pre_outage,near_outer,0,0,0,,0,15,0.0
2018-01-09,2018-01-09 00:00:00,0,1,weekday,normal,pre_outage,near_outer,0,0,0,,0,23,0.0
2018-01-09,2018-01-09 01:00:00,1,1,weekday,normal,pre_outage,near_outer,3,0,3,1.0,3,23,0.13043478260869565
2018-01-09,2018-01-09 02:00:00,2,1,weekday,normal,pre_outage,near_outer,0,0,0,,0,23,0.0
2018-01-09,2018-01-09 03:00:00,3,1,weekday,normal,pre_outage,near_outer,0,0,0,,0,23,0.0
2018-01-09,2018-01-09 04:00:00,4,1,weekday,normal,pre_outage,near_outer,0,0,0,,0,23,0.0
2018-01-09,2018-01-09 05:00:00,5,1,weekday,normal,pre_outage,near_outer,0,0,0,,0,23,0.0
2018-01-09,2018-01-09 06:00:00,6,1,weekday,normal,pre_outage,near_outer,1,0,1,1.0,1,23,0.043478260869565216
2018-01-09,2018-01-09 07:00:00,7,1,weekday,normal,pre_outage,near_outer,0,5,5,0.0,-5,23,0.21739130434782608
2018-01-09,2018-01-09 08:00:00,8,1,weekday,normal,pre_outage,near_outer,3,0,3,1.0,3,23,0.13043478260869565
2018-01-09,2018-01-09 09:00:00,9,1,weekday,normal,pre_outage,near_outer,0,2,2,0.0,-2,23,0.08695652173913043
2018-01-09,2018-01-09 10:00:00,10,1,weekday,normal,pre_outage,near_outer,0,0,0,,0,23,0.0
2018-01-09,2018-01-09 11:00:00,11,1,weekday,normal,pre_outage,near_outer,1,0,1,1.0,1,23,0.043478260869565216
2018-01-09,2018-01-09 12:00:00,12,1,weekday,normal,pre_outage,near_outer,0,1,1,0.0,-1,23,0.043478260869565216
2018-01-09,2018-01-09 13:00:00,13,1,weekday,normal,pre_outage,near_outer,0,1,1,0.0,-1,23,0.043478260869565216
2018-01-09,2018-01-09 14:00:00,14,1,weekday,normal,pre_outage,near_outer,0,1,1,0.0,-1,23,0.043478260869565216
2018-01-09,2018-01-09 15:00:00,15,1,weekday,normal,pre_outage,near_outer,2,0,2,1.0,2,23,0.08695652173913043
2018-01-09,2018-01-09 16:00:00,16,1,weekday,normal,pre_outage,near_outer,0,0,0,,0,23,0.0
2018-01-09,2018-01-09 17:00:00,17,1,weekday,normal,pre_outage,near_outer,0,0,0,,0,23,0.0
2018-01-09,2018-01-09 18:00:00,18,1,weekday,normal,pre_outage,near_outer,0,2,2,0.0,-2,23,0.08695652173913043
2018-01-09,2018-01-09 19:00:00,19,1,weekday,normal,pre_outage,near_outer,0,0,0,,0,23,0.0
2018-01-09,2018-01-09 20:00:00,20,1,weekday,normal,pre_outage,near_outer,1,0,1,1.0,1,23,0.043478260869565216
2018-01-09,2018-01-09 21:00:00,21,1,weekday,normal,pre_outage,near_outer,0,0,0,,0,23,0.0
2018-01-09,2018-01-09 22:00:00,22,1,weekday,normal,pre_outage,near_outer,0,0,0,,0,23,0.0
2018-01-09,2018-01-09 23:00:00,23,1,weekday,normal,pre_outage,near_outer,0,0,0,,0,23,0.0
2018-01-10,2018-01-10 00:00:00,0,2,weekday,normal,pre_outage,near_outer,0,0,0,,0,9,0.0
2018-01-10,2018-01-10 01:00:00,1,2,weekday,normal,pre_outage,near_outer,0,0,0,,0,9,0.0
2018-01-10,2018-01-10 02:00:00,2,2,weekday,normal,pre_outage,near_outer,0,0,0,,0,9,0.0
2018-01-10,2018-01-10 03:00:00,3,2,weekday,normal,pre_outage,near_outer,0,0,0,,0,9,0.0
2018-01-10,2018-01-10 04:00:00,4,2,weekday,normal,pre_outage,near_outer,0,0,0,,0,9,0.0
2018-01-10,2018-01-10 05:00:00,5,2,weekday,normal,pre_outage,near_outer,0,0,0,,0,9,0.0
2018-01-10,2018-01-10 06:00:00,6,2,weekday,normal,pre_outage,near_outer,0,0,0,,0,9,0.0
2018-01-10,2018-01-10 07:00:00,7,2,weekday,normal,pre_outage,near_outer,0,2,2,0.0,-2,9,0.2222222222222222
2018-01-10,2018-01-10 08:00:00,8,2,weekday,normal,pre_outage,near_outer,0,0,0,,0,9,0.0
2018-01-10,2018-01-10 09:00:00,9,2,weekday,normal,pre_outage,near_outer,0,0,0,,0,9,0.0
2018-01-10,2018-01-10 10:00:00,10,2,weekday,normal,pre_outage,near_outer,1,0,1,1.0,1,9,0.1111111111111111
2018-01-10,2018-01-10 11:00:00,11,2,weekday,normal,pre_outage,near_outer,0,0,0,,0,9,0.0
2018-01-10,2018-01-10 12:00:00,12,2,weekday,normal,pre_outage,near_outer,1,1,2,0.5,0,9,0.2222222222222222
2018-01-10,2018-01-10 13:00:00,13,2,weekday,normal,pre_outage,near_outer,0,1,1,0.0,-1,9,0.1111111111111111
2018-01-10,2018-01-10 14:00:00,14,2,weekday,normal,pre_outage,near_outer,0,0,0,,0,9,0.0
2018-01-10,2018-01-10 15:00:00,15,2,weekday,normal,pre_outage,near_outer,1,0,1,1.0,1,9,0.1111111111111111
2018-01-10,2018-01-10 16:00:00,16,2,weekday,normal,pre_outage,near_outer,0,0,0,,0,9,0.0
2018-01-10,2018-01-10 17:00:00,17,2,weekday,normal,pre_outage,near_outer,0,0,0,,0,9,0.0
2018-01-10,2018-01-10 18:00:00,18,2,weekday,normal,pre_outage,near_outer,0,0,0,,0,9,0.0
2018-01-10,2018-01-10 19:00:00,19,2,weekday,normal,pre_outage,near_outer,0,0,0,,0,9,0.0
2018-01-10,2018-01-10 20:00:00,20,2,weekday,normal,pre_outage,near_outer,1,0,1,1.0,1,9,0.1111111111111111
2018-01-10,2018-01-10 21:00:00,21,2,weekday,normal,pre_outage,near_outer,0,0,0,,0,9,0.0
2018-01-10,2018-01-10 22:00:00,22,2,weekday,normal,pre_outage,near_outer,0,0,0,,0,9,0.0
2018-01-10,2018-01-10 23:00:00,23,2,weekday,normal,pre_outage,near_outer,0,1,1,0.0,-1,9,0.1111111111111111
2018-01-11,2018-01-11 00:00:00,0,3,weekday,normal,pre_outage,near_outer,1,0,1,1.0,1,22,0.045454545454545456
2018-01-11,2018-01-11 01:00:00,1,3,weekday,normal,pre_outage,near_outer,0,0,0,,0,22,0.0
2018-01-11,2018-01-11 02:00:00,2,3,weekday,normal,pre_outage,near_outer,0,1,1,0.0,-1,22,0.045454545454545456
2018-01-11,2018-01-11 03:00:00,3,3,weekday,normal,pre_outage,near_outer,0,0,0,,0,22,0.0
2018-01-11,2018-01-11 04:00:00,4,3,weekday,normal,pre_outage,near_outer,0,0,0,,0,22,0.0
2018-01-11,2018-01-11 05:00:00,5,3,weekday,normal,pre_outage,near_outer,0,0,0,,0,22,0.0
2018-01-11,2018-01-11 06:00:00,6,3,weekday,normal,pre_outage,near_outer,0,0,0,,0,22,0.0
2018-01-11,2018-01-11 07:00:00,7,3,weekday,normal,pre_outage,near_outer,2,0,2,1.0,2,22,0.09090909090909091
2018-01-11,2018-01-11 08:00:00,8,3,weekday,normal,pre_outage,near_outer,0,0,0,,0,22,0.0
2018-01-11,2018-01-11 09:00:00,9,3,weekday,normal,pre_outage,near_outer,0,0,0,,0,22,0.0
2018-01-11,2018-01-11 10:00:00,10,3,weekday,normal,pre_outage,near_outer,1,3,4,0.25,-2,22,0.18181818181818182
2018-01-11,2018-01-11 11:00:00,11,3,weekday,normal,pre_outage,near_outer,0,0,0,,0,22,0.0
2018-01-11,2018-01-11 12:00:00,12,3,weekday,normal,pre_outage,near_outer,2,0,2,1.0,2,22,0.09090909090909091
2018-01-11,2018-01-11 13:00:00,13,3,weekday,normal,pre_outage,near_outer,1,3,4,0.25,-2,22,0.18181818181818182
2018-01-11,2018-01-11 14:00:00,14,3,weekday,normal,pre_outage,near_outer,0,0,0,,0,22,0.0
2018-01-11,2018-01-11 15:00:00,15,3,weekday,normal,pre_outage,near_outer,0,1,1,0.0,-1,22,0.045454545454545456
2018-01-11,2018-01-11 16:00:00,16,3,weekday,normal,pre_outage,near_outer,0,1,1,0.0,-1,22,0.045454545454545456
2018-01-11,2018-01-11 17:00:00,17,3,weekday,normal,pre_outage,near_outer,3,1,4,0.75,2,22,0.18181818181818182
2018-01-11,2018-01-11 18:00:00,18,3,weekday,normal,pre_outage,near_outer,0,1,1,0.0,-1,22,0.045454545454545456
2018-01-11,2018-01-11 19:00:00,19,3,weekday,normal,pre_outage,near_outer,0,0,0,,0,22,0.0
2018-01-11,2018-01-11 20:00:00,20,3,weekday,normal,pre_outage,near_outer,1,0,1,1.0,1,22,0.045454545454545456
2018-01-11,2018-01-11 21:00:00,21,3,weekday,normal,pre_outage,near_outer,0,0,0,,0,22,0.0
2018-01-11,2018-01-11 22:00:00,22,3,weekday,normal,pre_outage,near_outer,0,0,0,,0,22,0.0
2018-01-11,2018-01-11 23:00:00,23,3,weekday,normal,pre_outage,near_outer,0,0,0,,0,22,0.0
2018-01-12,2018-01-12 00:00:00,0,4,weekday,reduced,degraded_period,near_outer,1,0,1,1.0,1,17,0.058823529411764705
2018-01-12,2018-01-12 01:00:00,1,4,weekday,reduced,degraded_period,near_outer,0,0,0,,0,17,0.0
2018-01-12,2018-01-12 02:00:00,2,4,weekday,reduced,degraded_period,near_outer,0,2,2,0.0,-2,17,0.11764705882352941
2018-01-12,2018-01-12 03:00:00,3,4,weekday,reduced,degraded_period,near_outer,1,0,1,1.0,1,17,0.058823529411764705
2018-01-12,2018-01-12 04:00:00,4,4,weekday,reduced,degraded_period,near_outer,0,0,0,,0,17,0.0
2018-01-12,2018-01-12 05:00:00,5,4,weekday,reduced,degraded_period,near_outer,0,3,3,0.0,-3,17,0.17647058823529413
2018-01-12,2018-01-12 06:00:00,6,4,weekday,reduced,degraded_period,near_outer,0,0,0,,0,17,0.0
2018-01-12,2018-01-12 07:00:00,7,4,weekday,reduced,degraded_period,near_outer,2,0,2,1.0,2,17,0.11764705882352941
2018-01-12,2018-01-12 08:00:00,8,4,weekday,reduced,degraded_period,near_outer,0,0,0,,0,17,0.0
2018-01-12,2018-01-12 09:00:00,9,4,weekday,reduced,degraded_period,near_outer,0,0,0,,0,17,0.0
2018-01-12,2018-01-12 10:00:00,10,4,weekday,reduced,degraded_period,near_outer,0,0,0,,0,17,0.0
2018-01-12,2018-01-12 11:00:00,11,4,weekday,reduced,degraded_period,near_outer,2,1,3,0.6666666666666666,1,17,0.17647058823529413
2018-01-12,2018-01-12 12:00:00,12,4,weekday,reduced,degraded_period,near_outer,0,0,0,,0,17,0.0
2018-01-12,2018-01-12 13:00:00,13,4,weekday,reduced,degraded_period,near_outer,0,1,1,0.0,-1,17,0.058823529411764705
2018-01-12,2018-01-12 14:00:00,14,4,weekday,reduced,degraded_period,near_outer,0,1,1,0.0,-1,17,0.058823529411764705
2018-01-12,2018-01-12 15:00:00,15,4,weekday,reduced,degraded_period,near_outer,0,1,1,0.0,-1,17,0.058823529411764705
2018-01-12,2018-01-12 16:00:00,16,4,weekday,reduced,degraded_period,near_outer,0,0,0,,0,17,0.0
2018-01-12,2018-01-12 17:00:00,17,4,weekday,reduced,degraded_period,near_outer,0,1,1,0.0,-1,17,0.058823529411764705
2018-01-12,2018-01-12 18:00:00,18,4,weekday,reduced,degraded_period,near_outer,0,0,0,,0,17,0.0
2018-01-12,2018-01-12 19:00:00,19,4,weekday,reduced,degraded_period,near_outer,1,0,1,1.0,1,17,0.058823529411764705
2018-01-12,2018-01-12 20:00:00,20,4,weekday,reduced,degraded_period,near_outer,0,0,0,,0,17,0.0
2018-01-12,2018-01-12 21:00:00,21,4,weekday,reduced,degraded_period,near_outer,0,0,0,,0,17,0.0
2018-01-12,2018-01-12 22:00:00,22,4,weekday,reduced,degraded_period,near_outer,0,0,0,,0,17,0.0
2018-01-12,2018-01-12 23:00:00,23,4,weekday,reduced,degraded_period,near_outer,0,0,0,,0,17,0.0
2018-01-13,2018-01-13 00:00:00,0,5,weekend,outage,degraded_period,near_outer,0,0,0,,0,20,0.0
2018-01-13,2018-01-13 01:00:00,1,5,weekend,outage,degraded_period,near_outer,0,0,0,,0,20,0.0
2018-01-13,2018-01-13 02:00:00,2,5,weekend,outage,degraded_period,near_outer,0,0,0,,0,20,0.0
2018-01-13,2018-01-13 03:00:00,3,5,weekend,outage,degraded_period,near_outer,0,0,0,,0,20,0.0
2018-01-13,2018-01-13 04:00:00,4,5,weekend,outage,degraded_period,near_outer,1,0,1,1.0,1,20,0.05
2018-01-13,2018-01-13 05:00:00,5,5,weekend,outage,degraded_period,near_outer,0,0,0,,0,20,0.0
2018-01-13,2018-01-13 06:00:00,6,5,weekend,outage,degraded_period,near_outer,0,0,0,,0,20,0.0
2018-01-13,2018-01-13 07:00:00,7,5,weekend,outage,degraded_period,near_outer,0,3,3,0.0,-3,20,0.15
2018-01-13,2018-01-13 08:00:00,8,5,weekend,outage,degraded_period,near_outer,6,0,6,1.0,6,20,0.3
2018-01-13,2018-01-13 09:00:00,9,5,weekend,outage,degraded_period,near_outer,0,1,1,0.0,-1,20,0.05
2018-01-13,2018-01-13 10:00:00,10,5,weekend,outage,degraded_period,near_outer,0,1,1,0.0,-1,20,0.05
2018-01-13,2018-01-13 11:00:00,11,5,weekend,outage,degraded_period,near_outer,0,0,0,,0,20,0.0
2018-01-13,2018-01-13 12:00:00,12,5,weekend,outage,degraded_period,near_outer,0,0,0,,0,20,0.0
2018-01-13,2018-01-13 13:00:00,13,5,weekend,outage,degraded_period,near_outer,0,0,0,,0,20,0.0
2018-01-13,2018-01-13 14:00:00,14,5,weekend,outage,degraded_period,near_outer,0,2,2,0.0,-2,20,0.1
2018-01-13,2018-01-13 15:00:00,15,5,weekend,outage,degraded_period,near_outer,1,0,1,1.0,1,20,0.05
2018-01-13,2018-01-13 16:00:00,16,5,weekend,outage,degraded_period,near_outer,0,1,1,0.0,-1,20,0.05
2018-01-13,2018-01-13 17:00:00,17,5,weekend,outage,degraded_period,near_outer,0,1,1,0.0,-1,20,0.05
2018-01-13,2018-01-13 18:00:00,18,5,weekend,outage,degraded_period,near_outer,0,1,1,0.0,-1,20,0.05
2018-01-13,2018-01-13 19:00:00,19,5,weekend,outage,degraded_period,near_outer,1,0,1,1.0,1,20,0.05
2018-01-13,2018-01-13 20:00:00,20,5,weekend,outage,degraded_period,near_outer,0,1,1,0.0,-1,20,0.05
2018-01-13,2018-01-13 21:00:00,21,5,weekend,outage,degraded_period,near_outer,0,0,0,,0,20,0.0
2018-01-13,2018-01-13 22:00:00,22,5,weekend,outage,degraded_period,near_outer,0,0,0,,0,20,0.0
2018-01-13,2018-01-13 23:00:00,23,5,weekend,outage,degraded_period,near_outer,0,0,0,,0,20,0.0
2018-01-14,2018-01-14 00:00:00,0,6,weekend,outage,degraded_period,near_outer,0,2,2,0.0,-2,17,0.11764705882352941
2018-01-14,2018-01-14 01:00:00,1,6,weekend,outage,degraded_period,near_outer,0,0,0,,0,17,0.0
2018-01-14,2018-01-14 02:00:00,2,6,weekend,outage,degraded_period,near_outer,0,1,1,0.0,-1,17,0.058823529411764705
2018-01-14,2018-01-14 03:00:00,3,6,weekend,outage,degraded_period,near_outer,0,1,1,0.0,-1,17,0.058823529411764705
