date,hour,region,quality,N_ge1,N_ge2,N_ge3,N_ge4,N_ge5,N_ge6,N_eq1,N_eq2,N_eq3,N_eq4,active_rows,active_mmsi
2018-01-15,22,outer,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-15,23,core,outage,5,5,1,1,0,0,0,4,0,1,12,5
2018-01-15,23,near,outage,4,3,2,2,2,2,1,1,0,0,18,4
2018-01-15,23,outer,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-16,0,core,outage,5,4,1,0,0,0,1,3,1,0,10,5
2018-01-16,0,near,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-16,0,outer,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-16,1,core,outage,2,2,1,1,0,0,0,1,0,1,6,2
2018-01-16,1,near,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-16,1,outer,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-16,2,core,outage,9,5,4,2,0,0,4,1,2,2,20,9
2018-01-16,2,near,outage,6,5,3,1,0,0,1,2,2,1,15,6
2018-01-16,2,outer,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-16,3,core,outage,12,8,6,4,1,1,4,2,2,3,33,12
2018-01-16,3,near,outage,4,2,1,1,0,0,2,1,0,1,8,4
2018-01-16,3,outer,outage,1,1,1,0,0,0,0,0,1,0,3,1
2018-01-16,4,core,outage,3,1,0,0,0,0,2,1,0,0,4,3
2018-01-16,4,near,outage,1,1,1,1,0,0,0,0,0,1,4,1
2018-01-16,4,outer,outage,3,2,2,1,1,1,1,0,1,0,10,3
2018-01-16,5,core,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-16,5,near,outage,2,1,1,0,0,0,1,0,1,0,4,2
2018-01-16,5,outer,outage,1,1,1,1,1,0,0,0,0,0,5,1
2018-01-16,6,core,outage,9,8,5,4,3,2,1,3,1,1,35,9
2018-01-16,6,near,outage,5,3,2,0,0,0,2,1,2,0,10,5
2018-01-16,6,outer,outage,1,0,0,0,0,0,1,0,0,0,1,1
2018-01-16,7,core,outage,10,5,3,1,1,0,5,2,2,0,20,10
2018-01-16,7,near,outage,9,8,6,3,2,2,1,2,3,1,30,9
2018-01-16,7,outer,outage,4,3,3,3,3,3,1,0,0,0,23,4
2018-01-16,8,core,outage,4,3,3,0,0,0,1,0,3,0,10,4
2018-01-16,8,near,outage,10,8,8,5,3,2,2,0,3,2,36,10
2018-01-16,8,outer,outage,6,4,4,2,1,0,2,0,2,1,17,6
2018-01-16,9,core,outage,5,2,0,0,0,0,3,2,0,0,7,5
2018-01-16,9,near,outage,8,7,6,4,1,1,1,1,2,3,27,8
2018-01-16,9,outer,outage,8,6,5,5,5,3,2,1,0,0,38,8
2018-01-16,10,core,outage,8,6,3,3,2,1,2,3,0,1,26,8
2018-01-16,10,near,outage,7,5,3,3,2,2,2,2,0,1,23,7
2018-01-16,10,outer,outage,4,4,3,3,2,2,0,1,0,1,31,4
2018-01-16,11,core,outage,16,12,9,4,3,2,4,3,5,1,47,16
2018-01-16,11,near,outage,5,5,4,3,2,2,0,1,1,1,22,5
2018-01-16,11,outer,outage,3,3,2,1,1,1,0,1,1,0,11,3
2018-01-16,12,core,outage,6,4,2,1,0,0,2,2,1,1,13,6
2018-01-16,12,near,outage,2,1,0,0,0,0,1,1,0,0,3,2
2018-01-16,12,outer,outage,2,2,1,1,1,0,0,1,0,0,7,2
2018-01-16,13,core,outage,3,0,0,0,0,0,3,0,0,0,3,3
2018-01-16,13,near,outage,1,1,0,0,0,0,0,1,0,0,2,1
2018-01-16,13,outer,outage,1,0,0,0,0,0,1,0,0,0,1,1
2018-01-16,14,core,outage,8,8,7,6,4,4,0,1,1,2,48,8
2018-01-16,14,near,outage,8,4,3,2,1,0,4,1,1,1,18,8
2018-01-16,14,outer,outage,2,1,1,1,0,0,1,0,0,1,5,2
2018-01-16,15,core,outage,16,16,14,11,8,5,0,2,3,3,76,16
2018-01-16,15,near,outage,9,4,3,2,2,1,5,1,1,0,23,9
2018-01-16,15,outer,outage,2,1,0,0,0,0,1,1,0,0,3,2
2018-01-16,16,core,outage,10,7,4,2,1,1,3,3,2,1,28,10
2018-01-16,16,near,outage,6,0,0,0,0,0,6,0,0,0,6,6
2018-01-16,16,outer,outage,3,3,0,0,0,0,0,3,0,0,6,3
2018-01-16,17,core,outage,3,1,1,1,1,1,2,0,0,0,9,3
2018-01-16,17,near,outage,4,2,2,1,0,0,2,0,1,1,9,4
2018-01-16,17,outer,outage,1,0,0,0,0,0,1,0,0,0,1,1
2018-01-16,18,core,outage,8,8,8,8,8,7,0,0,0,0,50,8
2018-01-16,18,near,outage,3,2,0,0,0,0,1,2,0,0,5,3
2018-01-16,18,outer,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-16,19,core,outage,11,7,5,3,1,1,4,2,2,2,28,11
2018-01-16,19,near,outage,8,8,8,4,3,0,0,0,4,1,31,8
2018-01-16,19,outer,outage,2,1,1,1,1,1,1,0,0,0,12,2
2018-01-16,20,core,outage,5,4,0,0,0,0,1,4,0,0,9,5
2018-01-16,20,near,outage,4,3,2,1,0,0,1,1,1,1,10,4
2018-01-16,20,outer,outage,5,4,2,2,0,0,1,2,0,2,13,5
2018-01-16,21,core,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-16,21,near,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-16,21,outer,outage,2,1,0,0,0,0,1,1,0,0,3,2
2018-01-16,22,core,outage,3,3,0,0,0,0,0,3,0,0,6,3
2018-01-16,22,near,outage,1,0,0,0,0,0,1,0,0,0,1,1
2018-01-16,22,outer,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-16,23,core,outage,8,6,2,0,0,0,2,4,2,0,16,8
2018-01-16,23,near,outage,2,2,2,0,0,0,0,0,2,0,6,2
2018-01-16,23,outer,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-17,0,core,severe,5,3,2,2,1,0,2,1,0,1,13,5
2018-01-17,0,near,severe,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-17,0,outer,severe,1,1,1,1,1,1,0,0,0,0,14,1
2018-01-17,1,core,severe,4,3,1,0,0,0,1,2,1,0,8,4
2018-01-17,1,near,severe,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-17,1,outer,severe,2,2,1,1,1,1,0,1,0,0,9,2
2018-01-17,2,core,severe,8,8,6,5,3,2,0,2,1,2,33,8
2018-01-17,2,near,severe,6,4,2,2,1,0,2,2,0,1,15,6
2018-01-17,2,outer,severe,1,1,1,1,1,1,0,0,0,0,7,1
2018-01-17,3,core,severe,11,6,5,2,1,0,5,1,3,1,25,11
2018-01-17,3,near,severe,7,4,2,0,0,0,3,2,2,0,13,7
2018-01-17,3,outer,severe,1,0,0,0,0,0,1,0,0,0,1,1
2018-01-17,4,core,severe,4,4,2,1,0,0,0,2,1,1,11,4
2018-01-17,4,near,severe,2,2,2,2,1,0,0,0,0,1,9,2
2018-01-17,4,outer,severe,1,1,1,0,0,0,0,0,1,0,3,1
2018-01-17,5,core,severe,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-17,5,near,severe,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-17,5,outer,severe,3,3,3,3,2,2,0,0,0,1,28,3
2018-01-17,6,core,severe,7,7,3,3,1,1,0,4,0,2,23,7
2018-01-17,6,near,severe,4,3,2,0,0,0,1,1,2,0,9,4
2018-01-17,6,outer,severe,1,0,0,0,0,0,1,0,0,0,1,1
2018-01-17,7,core,severe,6,6,4,3,1,1,0,2,1,2,23,6
2018-01-17,7,near,severe,5,2,1,1,0,0,3,1,0,1,9,5
2018-01-17,7,outer,severe,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-17,8,core,severe,1,0,0,0,0,0,1,0,0,0,1,1
2018-01-17,8,near,severe,2,1,1,1,0,0,1,0,0,1,5,2
2018-01-17,8,outer,severe,1,1,1,1,1,0,0,0,0,0,5,1
2018-01-17,9,core,severe,3,3,0,0,0,0,0,3,0,0,6,3
2018-01-17,9,near,severe,2,1,0,0,0,0,1,1,0,0,3,2
2018-01-17,9,outer,severe,2,2,1,1,0,0,0,1,0,1,6,2
2018-01-17,10,core,severe,13,11,9,8,6,4,2,2,1,2,57,13
2018-01-17,10,near,severe,12,9,6,4,2,1,3,3,2,2,34,12
2018-01-17,10,outer,severe,2,1,1,1,0,0,1,0,0,1,5,2
2018-01-17,11,core,severe,11,6,4,2,0,0,5,2,2,2,23,11
2018-01-17,11,near,severe,11,7,5,3,2,1,4,2,2,1,29,11
2018-01-17,11,outer,severe,1,1,1,1,1,1,0,0,0,0,12,1
2018-01-17,12,core,severe,2,1,0,0,0,0,1,1,0,0,3,2
2018-01-17,12,near,severe,3,1,0,0,0,0,2,1,0,0,4,3
2018-01-17,12,outer,severe,1,1,0,0,0,0,0,1,0,0,2,1
2018-01-17,13,core,severe,3,3,3,1,1,0,0,0,2,0,11,3
2018-01-17,13,near,severe,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-17,13,outer,severe,2,2,1,1,0,0,0,1,0,1,6,2
2018-01-17,14,core,severe,10,9,4,1,1,0,1,5,3,0,25,10
2018-01-17,14,near,severe,8,6,4,4,2,2,2,2,0,2,30,8
2018-01-17,14,outer,severe,2,1,1,1,1,0,1,0,0,0,6,2
2018-01-17,15,core,severe,6,2,1,0,0,0,4,1,1,0,9,6
2018-01-17,15,near,severe,8,7,5,5,2,2,1,2,0,3,29,8
2018-01-17,15,outer,severe,2,2,2,1,1,1,0,0,1,0,11,2
2018-01-17,16,core,severe,6,1,1,1,1,0,5,0,0,0,10,6
2018-01-17,16,near,severe,3,3,2,0,0,0,0,1,2,0,8,3
2018-01-17,16,outer,severe,3,1,1,1,1,1,2,0,0,0,9,3
2018-01-17,17,core,severe,7,5,3,1,1,1,2,2,2,0,18,7
2018-01-17,17,near,severe,5,4,1,0,0,0,1,3,1,0,10,5
2018-01-17,17,outer,severe,1,1,1,0,0,0,0,0,1,0,3,1
2018-01-17,18,core,severe,9,5,5,5,3,1,4,0,0,2,28,9
2018-01-17,18,near,severe,5,2,2,0,0,0,3,0,2,0,9,5
2018-01-17,18,outer,severe,1,0,0,0,0,0,1,0,0,0,1,1
2018-01-17,19,core,severe,8,4,2,2,2,1,4,2,0,0,19,8
2018-01-17,19,near,severe,3,0,0,0,0,0,3,0,0,0,3,3
2018-01-17,19,outer,severe,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-17,20,core,severe,5,1,1,0,0,0,4,0,1,0,7,5
2018-01-17,20,near,severe,5,2,1,0,0,0,3,1,1,0,8,5
2018-01-17,20,outer,severe,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-17,21,core,severe,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-17,21,near,severe,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-17,21,outer,severe,3,3,3,3,3,3,0,0,0,0,25,3
2018-01-17,22,core,severe,3,1,1,0,0,0,2,0,1,0,5,3
2018-01-17,22,near,severe,2,1,1,0,0,0,1,0,1,0,4,2
2018-01-17,22,outer,severe,3,2,2,1,1,0,1,0,1,0,9,3
2018-01-17,23,core,severe,6,4,3,3,2,2,2,1,0,1,29,6
2018-01-17,23,near,severe,6,3,1,1,0,0,3,2,0,1,11,6
2018-01-17,23,outer,severe,1,1,0,0,0,0,0,1,0,0,2,1
2018-01-18,0,core,severe,8,5,4,2,1,1,3,1,2,1,22,8
2018-01-18,0,near,severe,2,1,1,1,1,1,1,0,0,0,8,2
2018-01-18,0,outer,severe,1,1,0,0,0,0,0,1,0,0,2,1
2018-01-18,1,core,severe,1,1,1,1,1,0,0,0,0,0,5,1
2018-01-18,1,near,severe,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-18,1,outer,severe,2,1,1,1,1,1,1,0,0,0,9,2
2018-01-18,2,core,severe,4,2,1,1,1,0,2,1,0,0,9,4
2018-01-18,2,near,severe,3,2,0,0,0,0,1,2,0,0,5,3
2018-01-18,2,outer,severe,3,3,2,0,0,0,0,1,2,0,8,3
2018-01-18,3,core,severe,15,13,10,9,6,4,2,3,1,3,59,15
2018-01-18,3,near,severe,5,4,1,1,0,0,1,3,0,1,11,5
2018-01-18,3,outer,severe,2,0,0,0,0,0,2,0,0,0,2,2
2018-01-18,4,core,severe,7,3,3,1,0,0,4,0,2,1,14,7
2018-01-18,4,near,severe,3,1,1,1,1,0,2,0,0,0,7,3
2018-01-18,4,outer,severe,4,2,2,1,1,1,2,0,1,0,11,4
2018-01-18,5,core,severe,3,3,1,1,0,0,0,2,0,1,8,3
2018-01-18,5,near,severe,4,4,1,1,0,0,0,3,0,1,10,4
2018-01-18,5,outer,severe,4,3,2,0,0,0,1,1,2,0,9,4
2018-01-18,6,core,severe,6,6,4,3,3,3,0,2,1,0,30,6
2018-01-18,6,near,severe,7,4,1,1,0,0,3,3,0,1,13,7
2018-01-18,6,outer,severe,4,3,3,2,2,1,1,0,1,0,22,4
2018-01-18,7,core,severe,10,9,7,3,3,1,1,2,4,0,33,10
2018-01-18,7,near,severe,9,6,4,3,2,1,3,2,1,1,26,9
2018-01-18,7,outer,severe,4,3,1,1,1,1,1,2,0,0,11,4
2018-01-18,8,core,severe,11,8,6,3,1,1,3,2,3,2,32,11
2018-01-18,8,near,severe,10,9,6,2,2,1,1,3,4,0,30,10
2018-01-18,8,outer,severe,2,1,1,1,1,1,1,0,0,0,8,2
2018-01-18,9,core,severe,8,4,1,1,0,0,4,3,0,1,14,8
2018-01-18,9,near,severe,6,4,3,3,2,1,2,1,0,1,19,6
2018-01-18,9,outer,severe,6,5,5,4,2,2,1,0,1,2,30,6
2018-01-18,10,core,severe,4,4,4,3,3,3,0,0,1,0,23,4
2018-01-18,10,near,severe,3,3,2,2,1,0,0,1,0,1,11,3
2018-01-18,10,outer,severe,7,5,5,4,3,3,2,0,1,1,31,7
2018-01-18,11,core,severe,9,8,4,3,2,1,1,4,1,1,29,9
2018-01-18,11,near,severe,6,1,1,1,1,1,5,0,0,0,12,6
2018-01-18,11,outer,severe,5,4,4,2,1,1,1,0,2,1,19,5
2018-01-18,12,core,severe,10,7,3,3,2,2,3,4,0,1,27,10
2018-01-18,12,near,severe,6,2,2,2,2,2,4,0,0,0,16,6
2018-01-18,12,outer,severe,5,2,2,1,1,1,3,0,1,0,17,5
2018-01-18,13,core,severe,1,1,0,0,0,0,0,1,0,0,2,1
2018-01-18,13,near,severe,1,1,0,0,0,0,0,1,0,0,2,1
2018-01-18,13,outer,severe,2,0,0,0,0,0,2,0,0,0,2,2
2018-01-18,14,core,severe,3,3,3,2,2,2,0,0,1,0,20,3
2018-01-18,14,near,severe,9,9,7,5,2,0,0,2,2,3,32,9
2018-01-18,14,outer,severe,3,3,0,0,0,0,0,3,0,0,6,3
2018-01-18,15,core,severe,6,4,2,2,2,1,2,2,0,0,17,6
2018-01-18,15,near,severe,10,7,4,1,0,0,3,3,3,1,22,10
2018-01-18,15,outer,severe,1,1,1,0,0,0,0,0,1,0,3,1
2018-01-18,16,core,severe,8,4,0,0,0,0,4,4,0,0,12,8
2018-01-18,16,near,severe,6,4,3,3,2,2,2,1,0,1,20,6
2018-01-18,16,outer,severe,4,4,2,2,2,2,0,2,0,0,18,4
2018-01-18,17,core,severe,6,3,3,1,1,1,3,0,2,0,16,6
2018-01-18,17,near,severe,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-18,17,outer,severe,1,1,0,0,0,0,0,1,0,0,2,1
2018-01-18,18,core,severe,7,6,6,6,6,6,1,0,0,0,194,7
2018-01-18,18,near,severe,4,3,2,2,2,2,1,1,0,0,120,4
2018-01-18,18,outer,severe,2,2,1,1,1,1,0,1,0,0,28,2
2018-01-18,19,core,severe,13,13,12,12,11,11,0,1,0,1,291,13
2018-01-18,19,near,severe,8,8,8,8,7,7,0,0,0,1,171,8
2018-01-18,19,outer,severe,1,1,1,1,1,1,0,0,0,0,16,1
2018-01-18,20,core,severe,4,3,1,1,0,0,1,2,0,1,9,4
2018-01-18,20,near,severe,1,1,0,0,0,0,0,1,0,0,2,1
2018-01-18,20,outer,severe,1,1,1,1,1,1,0,0,0,0,8,1
2018-01-18,21,core,severe,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-18,21,near,severe,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-18,21,outer,severe,1,1,1,0,0,0,0,0,1,0,3,1
2018-01-18,22,core,severe,6,4,1,0,0,0,2,3,1,0,11,6
2018-01-18,22,near,severe,2,2,2,1,1,1,0,0,1,0,11,2
2018-01-18,22,outer,severe,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-18,23,core,severe,12,11,7,3,3,1,1,4,4,0,38,12
2018-01-18,23,near,severe,7,4,3,1,1,1,3,1,2,0,18,7
2018-01-18,23,outer,severe,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-19,0,core,normal,6,4,3,1,1,0,2,1,2,0,15,6
2018-01-19,0,near,normal,6,4,3,0,0,0,2,1,3,0,13,6
2018-01-19,0,outer,normal,2,1,1,1,0,0,1,0,0,1,5,2
2018-01-19,1,core,normal,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-19,1,near,normal,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-19,1,outer,normal,1,1,1,0,0,0,0,0,1,0,3,1
2018-01-19,2,core,normal,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-19,2,near,normal,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-19,2,outer,normal,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-19,3,core,normal,1,0,0,0,0,0,1,0,0,0,1,1
2018-01-19,3,near,normal,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-19,3,outer,normal,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-19,4,core,normal,3,0,0,0,0,0,3,0,0,0,3,3
2018-01-19,4,near,normal,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-19,4,outer,normal,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-19,5,core,normal,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-19,5,near,normal,1,0,0,0,0,0,1,0,0,0,1,1
2018-01-19,5,outer,normal,2,0,0,0,0,0,2,0,0,0,2,2
2018-01-19,6,core,normal,4,4,1,0,0,0,0,3,1,0,9,4
2018-01-19,6,near,normal,6,4,3,2,1,0,2,1,1,1,16,6
2018-01-19,6,outer,normal,1,1,1,0,0,0,0,0,1,0,3,1
2018-01-19,7,core,normal,12,8,7,6,5,2,4,1,1,1,46,12
2018-01-19,7,near,normal,6,5,3,0,0,0,1,2,3,0,14,6
2018-01-19,7,outer,normal,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-19,8,core,normal,7,6,4,3,3,2,1,2,1,0,26,7
2018-01-19,8,near,normal,1,1,1,1,1,1,0,0,0,0,45,1
2018-01-19,8,outer,normal,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-19,9,core,normal,2,2,2,2,2,2,0,0,0,0,116,2
2018-01-19,9,near,normal,2,2,2,2,2,2,0,0,0,0,66,2
2018-01-19,9,outer,normal,1,1,1,1,1,1,0,0,0,0,56,1
2018-01-19,10,core,normal,5,5,4,4,4,4,0,1,0,0,454,5
2018-01-19,10,near,normal,8,7,7,6,6,6,1,0,1,0,566,8
2018-01-19,10,outer,normal,1,1,1,1,1,0,0,0,0,0,5,1
2018-01-19,11,core,normal,13,13,13,13,13,13,0,0,0,0,2583,13
2018-01-19,11,near,normal,8,8,7,7,7,6,0,1,0,0,203,8
2018-01-19,11,outer,normal,1,1,1,1,0,0,0,0,0,1,4,1
2018-01-19,12,core,normal,7,7,7,7,7,7,0,0,0,0,187,7
2018-01-19,12,near,normal,3,3,3,3,3,3,0,0,0,0,353,3
2018-01-19,12,outer,normal,3,3,3,3,2,2,0,0,0,1,352,3
2018-01-19,13,core,normal,10,10,10,10,9,9,0,0,0,1,627,10
2018-01-19,13,near,normal,4,4,4,4,4,4,0,0,0,0,97,4
2018-01-19,13,outer,normal,3,2,2,2,2,2,1,0,0,0,687,3
2018-01-19,14,core,normal,11,10,10,10,10,10,1,0,0,0,1097,11
2018-01-19,14,near,normal,7,7,7,7,6,6,0,0,0,1,565,7
2018-01-19,14,outer,normal,3,3,3,2,2,2,0,0,1,0,661,3
2018-01-19,15,core,normal,12,12,12,12,12,12,0,0,0,0,658,12
2018-01-19,15,near,normal,3,3,3,3,3,3,0,0,0,0,48,3
2018-01-19,15,outer,normal,4,3,3,2,2,2,1,0,1,0,484,4
2018-01-19,16,core,normal,5,5,5,5,5,5,0,0,0,0,248,5
2018-01-19,16,near,normal,1,1,1,1,1,1,0,0,0,0,60,1
2018-01-19,16,outer,normal,4,3,3,3,3,3,1,0,0,0,367,4
2018-01-19,17,core,normal,3,3,3,3,3,3,0,0,0,0,251,3
2018-01-19,17,near,normal,4,3,3,3,3,3,1,0,0,0,308,4
2018-01-19,17,outer,normal,5,4,4,4,3,3,1,0,0,1,640,5
2018-01-19,18,core,normal,8,8,8,8,8,8,0,0,0,0,781,8
2018-01-19,18,near,normal,6,4,3,3,3,3,2,1,0,0,104,6
2018-01-19,18,outer,normal,4,4,4,4,4,4,0,0,0,0,557,4
2018-01-19,19,core,normal,13,13,11,11,10,10,0,2,0,1,752,13
2018-01-19,19,near,normal,8,8,8,8,8,7,0,0,0,0,340,8
2018-01-19,19,outer,normal,3,2,2,2,2,2,1,0,0,0,192,3
2018-01-19,20,core,normal,9,9,9,9,9,9,0,0,0,0,343,9
2018-01-19,20,near,normal,5,5,5,5,5,5,0,0,0,0,306,5
2018-01-19,20,outer,normal,2,2,2,2,2,2,0,0,0,0,217,2
2018-01-19,21,core,normal,2,2,2,2,2,2,0,0,0,0,27,2
2018-01-19,21,near,normal,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-19,21,outer,normal,6,6,5,5,5,5,0,1,0,0,576,6
2018-01-19,22,core,normal,7,7,7,7,7,7,0,0,0,0,577,7
2018-01-19,22,near,normal,5,5,5,5,5,5,0,0,0,0,211,5
2018-01-19,22,outer,normal,3,3,2,2,2,2,0,1,0,0,254,3
2018-01-19,23,core,normal,12,12,12,12,12,12,0,0,0,0,925,12
2018-01-19,23,near,normal,8,8,8,8,8,8,0,0,0,0,645,8
2018-01-19,23,outer,normal,2,2,2,1,1,1,0,0,1,0,12,2
2018-01-20,0,core,normal,4,4,4,4,4,4,0,0,0,0,187,4
2018-01-20,0,near,normal,3,2,2,2,2,2,1,0,0,0,123,3
2018-01-20,0,outer,normal,5,5,4,4,4,4,0,1,0,0,271,5
2018-01-20,1,core,normal,1,1,1,1,1,1,0,0,0,0,15,1
2018-01-20,1,near,normal,1,1,1,1,1,1,0,0,0,0,28,1
2018-01-20,1,outer,normal,6,6,5,5,5,5,0,1,0,0,404,6
2018-01-20,2,core,normal,15,15,15,15,15,15,0,0,0,0,865,15
2018-01-20,2,near,normal,6,6,6,6,6,5,0,0,0,0,225,6
2018-01-20,2,outer,normal,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-20,3,core,normal,14,14,14,14,14,14,0,0,0,0,1270,14
2018-01-20,3,near,normal,9,9,9,9,9,9,0,0,0,0,374,9
2018-01-20,3,outer,normal,2,1,1,1,1,1,1,0,0,0,49,2
2018-01-20,4,core,normal,12,12,11,11,11,11,0,1,0,0,632,12
2018-01-20,4,near,normal,5,5,5,5,5,5,0,0,0,0,196,5
2018-01-20,4,outer,normal,1,1,1,1,1,1,0,0,0,0,255,1
2018-01-20,5,core,normal,1,1,1,1,1,1,0,0,0,0,11,1
2018-01-20,5,near,normal,2,2,2,2,2,2,0,0,0,0,139,2
2018-01-20,5,outer,normal,4,4,4,4,4,4,0,0,0,0,262,4
2018-01-20,6,core,normal,12,12,12,12,12,12,0,0,0,0,1066,12
2018-01-20,6,near,normal,6,6,6,6,6,6,0,0,0,0,695,6
2018-01-20,6,outer,normal,2,2,2,2,2,2,0,0,0,0,56,2
2018-01-20,7,core,normal,10,10,10,10,9,9,0,0,0,1,715,10
2018-01-20,7,near,normal,10,8,8,8,8,8,2,0,0,0,593,10
2018-01-20,7,outer,normal,6,6,6,6,5,5,0,0,0,1,1259,6
2018-01-20,8,core,normal,8,8,8,8,7,7,0,0,0,1,124,8
2018-01-20,8,near,normal,7,6,6,6,6,6,1,0,0,0,391,7
2018-01-20,8,outer,normal,6,6,5,5,5,5,0,1,0,0,517,6
2018-01-20,9,core,normal,3,3,3,3,3,3,0,0,0,0,178,3
2018-01-20,9,near,normal,8,8,8,8,8,7,0,0,0,0,592,8
2018-01-20,9,outer,normal,6,5,5,4,4,4,1,0,1,0,719,6
2018-01-20,10,core,normal,15,14,13,13,13,13,1,1,0,0,986,15
2018-01-20,10,near,normal,10,9,9,9,9,9,1,0,0,0,594,10
2018-01-20,10,outer,normal,2,2,1,1,1,1,0,1,0,0,264,2
2018-01-20,11,core,normal,14,14,14,14,14,14,0,0,0,0,591,14
2018-01-20,11,near,normal,14,14,13,13,13,13,0,1,0,0,776,14
2018-01-20,11,outer,normal,2,2,2,2,2,2,0,0,0,0,145,2
2018-01-20,12,core,normal,10,10,10,10,10,10,0,0,0,0,554,10
2018-01-20,12,near,normal,9,9,8,7,7,7,0,1,1,0,295,9
2018-01-20,12,outer,normal,5,5,5,5,5,5,0,0,0,0,515,5
2018-01-20,13,core,normal,2,2,2,2,2,2,0,0,0,0,103,2
2018-01-20,13,near,normal,2,2,1,1,1,1,0,1,0,0,19,2
2018-01-20,13,outer,normal,4,4,4,4,4,4,0,0,0,0,575,4
2018-01-20,14,core,normal,8,8,8,8,8,8,0,0,0,0,280,8
2018-01-20,14,near,normal,4,4,4,4,4,4,0,0,0,0,256,4
2018-01-20,14,outer,normal,4,4,4,4,4,4,0,0,0,0,380,4
2018-01-20,15,core,normal,16,16,16,16,16,16,0,0,0,0,1325,16
2018-01-20,15,near,normal,12,11,11,11,10,10,1,0,0,1,854,12
2018-01-20,15,outer,normal,2,1,1,1,1,1,1,0,0,0,146,2
2018-01-20,16,core,normal,14,14,13,13,13,13,0,1,0,0,702,14
2018-01-20,16,near,normal,7,7,7,7,7,7,0,0,0,0,499,7
2018-01-20,16,outer,normal,3,3,3,3,3,3,0,0,0,0,193,3
2018-01-20,17,core,normal,3,2,2,2,2,2,1,0,0,0,34,3
2018-01-20,17,near,normal,2,2,1,1,1,1,0,1,0,0,182,2
2018-01-20,17,outer,normal,4,4,4,4,4,4,0,0,0,0,469,4
2018-01-20,18,core,normal,9,8,7,7,7,7,1,1,0,0,472,9
2018-01-20,18,near,normal,6,5,5,5,5,5,1,0,0,0,264,6
2018-01-20,18,outer,normal,3,3,3,3,3,3,0,0,0,0,318,3
2018-01-20,19,core,normal,16,15,15,14,14,14,1,0,1,0,1150,16
2018-01-20,19,near,normal,5,5,5,4,4,4,0,0,1,0,165,5
2018-01-20,19,outer,normal,1,1,1,1,1,1,0,0,0,0,47,1
2018-01-20,20,core,normal,5,5,4,4,4,4,0,1,0,0,184,5
2018-01-20,20,near,normal,3,3,3,2,2,2,0,0,1,0,75,3
2018-01-20,20,outer,normal,1,1,1,1,1,1,0,0,0,0,16,1
2018-01-20,21,core,normal,3,3,2,2,2,2,0,1,0,0,381,3
2018-01-20,21,near,normal,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-20,21,outer,normal,1,1,1,1,1,1,0,0,0,0,204,1
2018-01-20,22,core,normal,10,10,10,10,10,10,0,0,0,0,803,10
2018-01-20,22,near,normal,7,7,7,7,7,7,0,0,0,0,456,7
2018-01-20,22,outer,normal,1,1,1,1,1,1,0,0,0,0,288,1
2018-01-20,23,core,normal,8,8,8,8,8,8,0,0,0,0,753,8
