date,hour,region,raw_region_vessel_count,active_region_vessel_count,active_vessels_ge2,active_vessels_ge3,active_vessels_ge4,a_label,active_ais_record_count,median_active_records_per_vessel,china_coastal_active_record_count,e_globe_daily_active_record_count,f_globe_dynamic_active_record_count,active_source_count,ge3_rate_among_active
2018-01-18,23,core,17,12,11,7,3,7,38,3.0,0,38,0,1,0.5833333333333334
2018-01-18,23,near,22,7,4,3,1,3,18,2.0,0,18,0,1,0.42857142857142855
2018-01-18,23,outer,3,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-19,0,core,13,6,4,3,1,3,15,2.5,0,15,0,1,0.5
2018-01-19,0,near,22,6,4,3,0,3,13,2.5,0,13,0,1,0.5
2018-01-19,0,outer,5,2,1,1,1,1,5,2.5,0,5,0,1,0.5
2018-01-19,1,core,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-19,1,near,5,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-19,1,outer,4,1,1,1,0,1,3,3.0,0,3,0,1,1.0
2018-01-19,2,core,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-19,2,near,4,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-19,2,outer,3,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-19,3,core,2,1,0,0,0,0,1,1.0,0,1,0,1,0.0
2018-01-19,3,near,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-19,3,outer,2,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-19,4,core,5,3,0,0,0,0,3,1.0,0,3,0,1,0.0
2018-01-19,4,near,5,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-19,4,outer,2,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-19,5,core,2,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-19,5,near,2,1,0,0,0,0,1,1.0,0,1,0,1,0.0
2018-01-19,5,outer,4,2,0,0,0,0,2,1.0,0,2,0,1,0.0
2018-01-19,6,core,19,4,4,1,0,1,9,2.0,0,9,0,1,0.25
2018-01-19,6,near,15,6,4,3,2,3,16,2.5,0,16,0,1,0.5
2018-01-19,6,outer,4,1,1,1,0,1,3,3.0,0,3,0,1,1.0
2018-01-19,7,core,15,12,8,7,6,7,46,3.5,0,46,0,1,0.5833333333333334
2018-01-19,7,near,25,6,5,3,0,3,14,2.5,0,14,0,1,0.5
2018-01-19,7,outer,6,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-19,8,core,12,7,6,4,3,4,26,3.0,18,8,0,2,0.5714285714285714
2018-01-19,8,near,24,1,1,1,1,1,45,45.0,42,3,0,2,1.0
2018-01-19,8,outer,3,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-19,9,core,13,2,2,2,2,2,116,58.0,112,4,0,2,1.0
2018-01-19,9,near,22,2,2,2,2,2,66,33.0,65,1,0,2,1.0
2018-01-19,9,outer,5,1,1,1,1,1,56,56.0,55,1,0,2,1.0
2018-01-19,10,core,15,5,5,4,4,4,454,59.0,437,17,0,2,0.8
2018-01-19,10,near,26,8,7,7,6,7,566,60.0,548,18,0,2,0.875
2018-01-19,10,outer,5,1,1,1,1,1,5,5.0,0,5,0,1,1.0
2018-01-19,11,core,15,13,13,13,13,13,2583,196.0,2521,62,0,2,1.0
2018-01-19,11,near,27,8,8,7,7,7,203,15.0,194,9,0,2,0.875
2018-01-19,11,outer,3,1,1,1,1,1,4,4.0,0,4,0,1,1.0
2018-01-19,12,core,14,7,7,7,7,7,187,18.0,177,10,0,2,1.0
2018-01-19,12,near,22,3,3,3,3,3,353,137.0,341,12,0,2,1.0
2018-01-19,12,outer,6,3,3,3,3,3,352,123.0,337,15,0,2,1.0
2018-01-19,13,core,16,10,10,10,10,10,627,63.5,605,22,0,2,1.0
2018-01-19,13,near,22,4,4,4,4,4,97,17.0,96,1,0,2,1.0
2018-01-19,13,outer,6,3,2,2,2,2,687,294.0,658,29,0,2,0.6666666666666666
2018-01-19,14,core,14,11,10,10,10,10,1097,80.0,1055,42,0,2,0.9090909090909091
2018-01-19,14,near,24,7,7,7,7,7,565,102.0,541,24,0,2,1.0
2018-01-19,14,outer,7,3,3,3,2,3,661,301.0,634,27,0,2,1.0
2018-01-19,15,core,14,12,12,12,12,12,658,46.5,617,41,0,2,1.0
2018-01-19,15,near,23,3,3,3,3,3,48,11.0,45,3,0,2,1.0
2018-01-19,15,outer,8,4,3,3,2,3,484,74.0,460,24,0,2,0.75
2018-01-19,16,core,13,5,5,5,5,5,248,40.0,234,14,0,2,1.0
2018-01-19,16,near,21,1,1,1,1,1,60,60.0,60,0,0,1,1.0
2018-01-19,16,outer,9,4,3,3,3,3,367,80.5,350,17,0,2,0.75
2018-01-19,17,core,15,3,3,3,3,3,251,62.0,246,5,0,2,1.0
2018-01-19,17,near,22,4,3,3,3,3,308,40.5,292,16,0,2,0.75
2018-01-19,17,outer,8,5,4,4,4,4,640,71.0,617,23,0,2,0.8
2018-01-19,18,core,15,8,8,8,8,8,781,89.5,734,47,0,2,1.0
2018-01-19,18,near,27,6,4,3,3,3,104,5.5,97,7,0,2,0.5
2018-01-19,18,outer,7,4,4,4,4,4,557,110.5,521,36,0,2,1.0
2018-01-19,19,core,20,13,13,11,11,11,752,36.0,714,38,0,2,0.8461538461538461
2018-01-19,19,near,27,8,8,8,8,8,340,41.5,323,17,0,2,1.0
2018-01-19,19,outer,5,3,2,2,2,2,192,45.0,182,10,0,2,0.6666666666666666
2018-01-19,20,core,18,9,9,9,9,9,343,22.0,330,13,0,2,1.0
2018-01-19,20,near,24,5,5,5,5,5,306,56.0,298,8,0,2,1.0
2018-01-19,20,outer,7,2,2,2,2,2,217,108.5,215,2,0,2,1.0
2018-01-19,21,core,15,2,2,2,2,2,27,13.5,27,0,0,1,1.0
2018-01-19,21,near,19,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-19,21,outer,9,6,6,5,5,5,576,90.5,557,19,0,2,0.8333333333333334
2018-01-19,22,core,15,7,7,7,7,7,577,69.0,555,22,0,2,1.0
2018-01-19,22,near,24,5,5,5,5,5,211,55.0,201,10,0,2,1.0
2018-01-19,22,outer,9,3,3,2,2,2,254,66.0,239,15,0,2,0.6666666666666666
2018-01-19,23,core,13,12,12,12,12,12,925,61.5,892,33,0,2,1.0
2018-01-19,23,near,27,8,8,8,8,8,645,99.5,619,26,0,2,1.0
2018-01-19,23,outer,8,2,2,2,1,2,12,6.0,9,3,0,2,1.0
2018-01-20,0,core,14,4,4,4,4,4,187,45.0,176,11,0,2,1.0
2018-01-20,0,near,22,3,2,2,2,2,123,27.0,115,8,0,2,0.6666666666666666
2018-01-20,0,outer,8,5,5,4,4,4,271,38.0,257,14,0,2,0.8
2018-01-20,1,core,15,1,1,1,1,1,15,15.0,14,1,0,2,1.0
2018-01-20,1,near,21,1,1,1,1,1,28,28.0,28,0,0,1,1.0
2018-01-20,1,outer,10,6,6,5,5,5,404,71.5,385,19,0,2,0.8333333333333334
2018-01-20,2,core,20,15,15,15,15,15,865,43.0,825,40,0,2,1.0
2018-01-20,2,near,26,6,6,6,6,6,225,39.5,217,8,0,2,1.0
2018-01-20,2,outer,7,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-20,3,core,17,14,14,14,14,14,1270,100.0,1214,56,0,2,1.0
2018-01-20,3,near,30,9,9,9,9,9,374,44.0,362,12,0,2,1.0
2018-01-20,3,outer,6,2,1,1,1,1,49,24.5,49,0,0,1,0.5
2018-01-20,4,core,16,12,12,11,11,11,632,57.5,606,26,0,2,0.9166666666666666
2018-01-20,4,near,27,5,5,5,5,5,196,29.0,192,4,0,2,1.0
2018-01-20,4,outer,6,1,1,1,1,1,255,255.0,251,4,0,2,1.0
2018-01-20,5,core,18,1,1,1,1,1,11,11.0,11,0,0,1,1.0
2018-01-20,5,near,25,2,2,2,2,2,139,69.5,136,3,0,2,1.0
2018-01-20,5,outer,7,4,4,4,4,4,262,47.5,244,18,0,2,1.0
2018-01-20,6,core,18,12,12,12,12,12,1066,81.0,1034,32,0,2,1.0
2018-01-20,6,near,28,6,6,6,6,6,695,128.0,673,22,0,2,1.0
2018-01-20,6,outer,6,2,2,2,2,2,56,28.0,43,13,0,2,1.0
2018-01-20,7,core,14,10,10,10,10,10,715,55.5,697,18,0,2,1.0
2018-01-20,7,near,33,10,8,8,8,8,593,49.0,566,27,0,2,0.8
2018-01-20,7,outer,10,6,6,6,6,6,1259,195.5,1211,48,0,2,1.0
2018-01-20,8,core,13,8,8,8,8,8,124,10.0,117,7,0,2,1.0
2018-01-20,8,near,32,7,6,6,6,6,391,15.0,375,16,0,2,0.8571428571428571
2018-01-20,8,outer,9,6,6,5,5,5,517,50.5,504,13,0,2,0.8333333333333334
2018-01-20,9,core,15,3,3,3,3,3,178,78.0,176,2,0,2,1.0
2018-01-20,9,near,32,8,8,8,8,8,592,63.0,574,18,0,2,1.0
2018-01-20,9,outer,9,6,5,5,4,5,719,19.5,693,26,0,2,0.8333333333333334
2018-01-20,10,core,18,15,14,13,13,13,986,48.0,934,52,0,2,0.8666666666666667
2018-01-20,10,near,34,10,9,9,9,9,594,45.5,558,36,0,2,0.9
2018-01-20,10,outer,5,2,2,1,1,1,264,132.0,248,16,0,2,0.5
2018-01-20,11,core,14,14,14,14,14,14,591,38.5,560,31,0,2,1.0
2018-01-20,11,near,39,14,14,13,13,13,776,54.0,750,26,0,2,0.9285714285714286
2018-01-20,11,outer,5,2,2,2,2,2,145,72.5,138,7,0,2,1.0
2018-01-20,12,core,13,10,10,10,10,10,554,50.5,533,21,0,2,1.0
2018-01-20,12,near,34,9,9,8,7,8,295,19.0,286,9,0,2,0.8888888888888888
2018-01-20,12,outer,9,5,5,5,5,5,515,112.0,498,17,0,2,1.0
2018-01-20,13,core,12,2,2,2,2,2,103,51.5,98,5,0,2,1.0
2018-01-20,13,near,28,2,2,1,1,1,19,9.5,19,0,0,1,0.5
2018-01-20,13,outer,8,4,4,4,4,4,575,159.5,545,30,0,2,1.0
2018-01-20,14,core,14,8,8,8,8,8,280,26.5,267,13,0,2,1.0
2018-01-20,14,near,30,4,4,4,4,4,256,46.0,244,12,0,2,1.0
2018-01-20,14,outer,7,4,4,4,4,4,380,71.0,364,16,0,2,1.0
2018-01-20,15,core,17,16,16,16,16,16,1325,64.5,1272,53,0,2,1.0
2018-01-20,15,near,34,12,11,11,11,11,854,77.5,812,42,0,2,0.9166666666666666
2018-01-20,15,outer,6,2,1,1,1,1,146,73.0,140,6,0,2,0.5
2018-01-20,16,core,16,14,14,13,13,13,702,40.0,664,38,0,2,0.9285714285714286
2018-01-20,16,near,34,7,7,7,7,7,499,60.0,475,24,0,2,1.0
2018-01-20,16,outer,5,3,3,3,3,3,193,73.0,186,7,0,2,1.0
2018-01-20,17,core,13,3,2,2,2,2,34,7.0,29,5,0,2,0.6666666666666666
2018-01-20,17,near,31,2,2,1,1,1,182,91.0,174,8,0,2,0.5
2018-01-20,17,outer,6,4,4,4,4,4,469,124.0,452,17,0,2,1.0
2018-01-20,18,core,15,9,8,7,7,7,472,36.0,445,27,0,2,0.7777777777777778
2018-01-20,18,near,34,6,5,5,5,5,264,50.0,253,11,0,2,0.8333333333333334
2018-01-20,18,outer,6,3,3,3,3,3,318,100.0,295,23,0,2,1.0
2018-01-20,19,core,17,16,15,15,14,15,1150,71.0,1088,62,0,2,0.9375
2018-01-20,19,near,34,5,5,5,4,5,165,24.0,159,6,0,2,1.0
2018-01-20,19,outer,4,1,1,1,1,1,47,47.0,46,1,0,2,1.0
2018-01-20,20,core,16,5,5,4,4,4,184,24.0,169,15,0,2,0.8
2018-01-20,20,near,32,3,3,3,2,3,75,18.0,70,5,0,2,1.0
2018-01-20,20,outer,4,1,1,1,1,1,16,16.0,16,0,0,1,1.0
2018-01-20,21,core,13,3,3,2,2,2,381,151.0,375,6,0,2,0.6666666666666666
2018-01-20,21,near,31,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-20,21,outer,4,1,1,1,1,1,204,204.0,200,4,0,2,1.0
2018-01-20,22,core,15,10,10,10,10,10,803,58.5,772,31,0,2,1.0
2018-01-20,22,near,34,7,7,7,7,7,456,58.0,435,21,0,2,1.0
2018-01-20,22,outer,4,1,1,1,1,1,288,288.0,278,10,0,2,1.0
2018-01-20,23,core,11,8,8,8,8,8,753,88.0,710,43,0,2,1.0
2018-01-20,23,near,34,5,5,5,4,5,230,46.0,213,17,0,2,1.0
2018-01-20,23,outer,4,1,1,1,1,1,7,7.0,7,0,0,1,1.0
2018-01-21,0,core,16,14,13,13,13,13,460,21.0,437,23,0,2,0.9285714285714286
2018-01-21,0,near,35,9,9,9,9,9,450,48.0,435,15,0,2,1.0
2018-01-21,0,outer,5,2,1,1,1,1,117,58.5,111,6,0,2,0.5
2018-01-21,1,core,12,6,6,5,5,5,154,20.0,147,7,0,2,0.8333333333333334
2018-01-21,1,near,32,3,3,3,2,3,172,82.0,166,6,0,2,1.0
2018-01-21,1,outer,7,4,4,4,4,4,944,216.5,900,44,0,2,1.0
2018-01-21,2,core,11,5,5,5,5,5,275,50.0,260,15,0,2,1.0
2018-01-21,2,near,29,2,2,2,2,2,27,13.5,26,1,0,2,1.0
2018-01-21,2,outer,7,4,4,4,4,4,611,146.0,578,33,0,2,1.0
2018-01-21,3,core,15,15,15,15,15,15,1611,85.0,1558,53,0,2,1.0
2018-01-21,3,near,33,9,8,8,8,8,339,15.0,324,15,0,2,0.8888888888888888
2018-01-21,3,outer,5,2,2,2,2,2,38,19.0,37,1,0,2,1.0
2018-01-21,4,core,14,14,14,14,14,14,945,72.5,912,33,0,2,1.0
2018-01-21,4,near,32,6,6,6,6,6,464,67.0,449,15,0,2,1.0
2018-01-21,4,outer,7,3,3,3,3,3,383,65.0,370,13,0,2,1.0
2018-01-21,5,core,11,5,4,4,4,4,253,54.0,242,11,0,2,0.8
2018-01-21,5,near,28,2,2,2,2,2,21,10.5,19,2,0,2,1.0
2018-01-21,5,outer,6,3,3,3,3,3,803,238.0,774,29,0,2,1.0
2018-01-21,6,core,15,4,4,4,4,4,135,30.0,126,9,0,2,1.0
2018-01-21,6,near,30,2,2,2,2,2,63,31.5,61,2,0,2,1.0
2018-01-21,6,outer,6,1,1,1,1,1,69,69.0,65,4,0,2,1.0
2018-01-21,7,core,14,6,6,6,6,6,385,45.0,376,9,0,2,1.0
2018-01-21,7,near,29,3,3,3,3,3,127,31.0,122,5,0,2,1.0
2018-01-21,7,outer,4,1,0,0,0,0,1,1.0,1,0,0,1,0.0
2018-01-21,8,core,15,10,10,10,10,10,732,62.5,707,25,0,2,1.0
2018-01-21,8,near,33,4,4,4,4,4,57,11.0,55,2,0,2,1.0
2018-01-21,8,outer,4,1,1,1,1,1,192,192.0,181,11,0,2,1.0
2018-01-21,9,core,15,5,5,5,5,5,286,53.0,274,12,0,2,1.0
2018-01-21,9,near,30,3,2,2,2,2,23,9.0,22,1,0,2,0.6666666666666666
2018-01-21,9,outer,5,2,2,2,2,2,193,96.5,181,12,0,2,1.0
2018-01-21,10,core,15,8,7,7,7,7,203,14.0,194,9,0,2,0.875
2018-01-21,10,near,32,5,5,5,5,5,192,42.0,187,5,0,2,1.0
2018-01-21,10,outer,3,1,1,1,1,1,14,14.0,14,0,0,1,1.0
2018-01-21,11,core,13,6,6,6,6,6,349,49.0,321,28,0,2,1.0
2018-01-21,11,near,30,2,2,2,2,2,70,35.0,66,4,0,2,1.0
2018-01-21,11,outer,3,1,1,0,0,0,2,2.0,2,0,0,1,0.0
2018-01-21,12,core,13,5,5,5,5,5,176,26.0,169,7,0,2,1.0
2018-01-21,12,near,31,2,2,2,2,2,120,60.0,116,4,0,2,1.0
2018-01-21,12,outer,6,2,2,2,2,2,499,249.5,478,21,0,2,1.0
2018-01-21,13,core,15,14,14,14,14,14,1154,86.0,1109,45,0,2,1.0
2018-01-21,13,near,31,8,8,8,7,8,396,42.0,382,14,0,2,1.0
2018-01-21,13,outer,5,3,2,2,2,2,712,300.0,683,29,0,2,0.6666666666666666
2018-01-21,14,core,12,9,9,9,9,9,454,50.0,435,19,0,2,1.0
2018-01-21,14,near,32,8,8,8,8,8,394,47.0,376,18,0,2,1.0
2018-01-21,14,outer,6,4,4,4,4,4,1127,277.0,1088,39,0,2,1.0
2018-01-21,15,core,9,4,4,3,3,3,45,11.5,42,3,0,2,0.75
2018-01-21,15,near,29,6,6,6,6,6,214,33.0,206,8,0,2,1.0
2018-01-21,15,outer,10,6,6,6,6,6,1529,247.5,1463,66,0,2,1.0
2018-01-21,16,core,12,9,9,9,9,9,544,52.0,515,29,0,2,1.0
2018-01-21,16,near,32,9,9,9,9,9,539,54.0,521,18,0,2,1.0
2018-01-21,16,outer,11,9,9,9,9,9,618,61.0,582,36,0,2,1.0
2018-01-21,17,core,12,12,12,12,12,12,1218,97.5,1185,33,0,2,1.0
2018-01-21,17,near,32,9,9,9,9,9,593,71.0,570,23,0,2,1.0
2018-01-21,17,outer,9,2,2,2,1,2,179,89.5,171,8,0,2,1.0
2018-01-21,18,core,14,12,12,12,12,12,1700,167.0,1650,50,0,2,1.0
2018-01-21,18,near,35,15,14,14,14,14,938,47.0,907,31,0,2,0.9333333333333333
2018-01-21,18,outer,7,4,4,4,4,4,1128,318.5,1090,38,0,2,1.0
2018-01-21,19,core,16,16,15,15,15,15,1608,83.0,1556,52,0,2,0.9375
2018-01-21,19,near,32,10,9,9,8,9,740,49.0,717,23,0,2,0.9
2018-01-21,19,outer,7,4,3,3,3,3,386,119.0,374,12,0,2,0.75
2018-01-21,20,core,15,13,13,13,13,13,781,58.0,753,28,0,2,1.0
2018-01-21,20,near,36,11,10,10,10,10,496,30.0,480,16,0,2,0.9090909090909091
2018-01-21,20,outer,5,3,3,3,3,3,313,59.0,302,11,0,2,1.0
2018-01-21,21,core,13,4,4,4,4,4,317,86.5,302,15,0,2,1.0
2018-01-21,21,near,30,5,5,5,5,5,418,24.0,396,22,0,2,1.0
2018-01-21,21,outer,5,3,2,2,2,2,816,264.0,794,22,0,2,0.6666666666666666
2018-01-21,22,core,14,5,5,5,5,5,402,93.0,395,7,0,2,1.0
2018-01-21,22,near,28,4,4,4,3,4,206,50.5,198,8,0,2,1.0
2018-01-21,22,outer,4,2,2,2,2,2,442,221.0,431,11,0,2,1.0
2018-01-21,23,core,17,14,14,14,14,14,2651,210.0,2580,71,0,2,1.0
2018-01-21,23,near,31,6,5,4,4,4,315,52.5,304,11,0,2,0.6666666666666666
2018-01-21,23,outer,6,3,1,1,1,1,66,1.0,64,2,0,2,0.3333333333333333
2018-01-22,0,core,15,8,8,8,8,8,727,83.0,708,19,0,2,1.0
2018-01-22,0,near,29,2,2,2,2,2,19,9.5,17,2,0,2,1.0
2018-01-22,0,outer,2,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-22,1,core,15,1,1,1,1,1,82,82.0,80,2,0,2,1.0
2018-01-22,1,near,25,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-22,1,outer,2,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-22,2,core,15,1,1,1,1,1,87,87.0,84,3,0,2,1.0
2018-01-22,2,near,26,2,2,2,2,2,84,42.0,83,1,0,2,1.0
2018-01-22,2,outer,4,1,1,1,1,1,95,95.0,94,1,0,2,1.0
2018-01-22,3,core,16,4,4,4,4,4,486,106.0,473,13,0,2,1.0
2018-01-22,3,near,26,2,2,2,2,2,245,122.5,237,8,0,2,1.0
2018-01-22,3,outer,4,1,1,1,1,1,873,873.0,856,17,0,2,1.0
2018-01-22,4,core,14,2,2,2,2,2,140,70.0,136,4,0,2,1.0
2018-01-22,4,near,25,1,1,1,1,1,102,102.0,99,3,0,2,1.0
2018-01-22,4,outer,4,2,2,2,2,2,431,215.5,418,13,0,2,1.0
2018-01-22,5,core,14,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-22,5,near,24,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-22,5,outer,4,2,2,2,2,2,507,253.5,497,10,0,2,1.0
2018-01-22,6,core,14,3,2,2,2,2,492,144.0,480,12,0,2,0.6666666666666666
2018-01-22,6,near,27,4,4,4,3,4,185,52.0,179,6,0,2,1.0
2018-01-22,6,outer,4,1,1,1,1,1,89,89.0,89,0,0,1,1.0
2018-01-22,7,core,16,13,13,13,13,13,1402,79.0,1366,36,0,2,1.0
2018-01-22,7,near,31,6,6,6,6,6,549,82.0,531,18,0,2,1.0
2018-01-22,7,outer,3,1,0,0,0,0,1,1.0,1,0,0,1,0.0
2018-01-22,8,core,12,7,7,7,7,7,385,41.0,373,12,0,2,1.0
2018-01-22,8,near,29,6,6,6,6,6,319,38.5,309,10,0,2,1.0
2018-01-22,8,outer,4,2,1,1,1,1,36,18.0,35,1,0,2,0.5
2018-01-22,9,core,15,6,6,6,6,6,344,60.5,334,10,0,2,1.0
2018-01-22,9,near,28,4,4,4,4,4,129,24.5,127,2,0,2,1.0
2018-01-22,9,outer,4,2,2,2,1,2,778,389.0,760,18,0,2,1.0
2018-01-22,10,core,16,4,4,3,3,3,66,19.0,62,4,0,2,0.75
2018-01-22,10,near,26,3,2,2,2,2,160,55.0,154,6,0,2,0.6666666666666666
2018-01-22,10,outer,4,1,1,1,1,1,388,388.0,385,3,0,2,1.0
2018-01-22,11,core,15,7,7,7,7,7,769,107.0,748,21,0,2,1.0
2018-01-22,11,near,28,4,4,4,4,4,262,66.0,256,6,0,2,1.0
2018-01-22,11,outer,4,2,2,1,1,1,341,170.5,336,5,0,2,0.5
2018-01-22,12,core,15,8,6,6,6,6,376,49.5,355,21,0,2,0.75
2018-01-22,12,near,33,10,10,10,10,10,492,30.0,480,12,0,2,1.0
2018-01-22,12,outer,4,2,1,1,1,1,16,8.0,14,2,0,2,0.5
2018-01-22,13,core,12,4,3,3,3,3,36,7.5,33,3,0,2,0.75
2018-01-22,13,near,28,5,5,5,5,5,361,76.0,350,11,0,2,1.0
2018-01-22,13,outer,6,2,2,2,2,2,146,73.0,142,4,0,2,1.0
2018-01-22,14,core,11,2,2,1,0,1,5,2.5,4,1,0,2,0.5
2018-01-22,14,near,26,2,2,2,2,2,54,27.0,51,3,0,2,1.0
2018-01-22,14,outer,6,3,2,2,2,2,429,111.0,421,8,0,2,0.6666666666666666
2018-01-22,15,core,12,3,3,3,3,3,393,139.0,381,12,0,2,1.0
2018-01-22,15,near,26,1,1,1,1,1,6,6.0,6,0,0,1,1.0
2018-01-22,15,outer,6,5,5,4,4,4,530,79.0,519,11,0,2,0.8
2018-01-22,16,core,13,6,6,6,6,6,920,160.5,893,27,0,2,1.0
2018-01-22,16,near,30,3,3,3,3,3,117,49.0,116,1,0,2,1.0
2018-01-22,16,outer,6,5,4,3,3,3,658,35.0,640,18,0,2,0.6
2018-01-22,17,core,13,11,11,11,11,11,1726,137.0,1677,49,0,2,1.0
2018-01-22,17,near,30,6,6,6,6,6,1147,150.5,1112,35,0,2,1.0
2018-01-22,17,outer,4,1,1,1,1,1,31,31.0,29,2,0,2,1.0
2018-01-22,18,core,14,10,9,9,9,9,636,28.0,620,16,0,2,0.9
2018-01-22,18,near,31,6,6,6,6,6,560,92.5,547,13,0,2,1.0
2018-01-22,18,outer,3,1,0,0,0,0,1,1.0,1,0,0,1,0.0
2018-01-22,19,core,16,13,13,13,13,13,945,57.0,915,30,0,2,1.0
2018-01-22,19,near,33,9,7,7,7,7,592,88.0,576,16,0,2,0.7777777777777778
2018-01-22,19,outer,5,2,1,1,1,1,76,38.0,75,1,0,2,0.5
2018-01-22,20,core,15,8,7,7,7,7,428,43.0,412,16,0,2,0.875
2018-01-22,20,near,30,5,4,4,4,4,87,22.0,84,3,0,2,0.8
2018-01-22,20,outer,5,2,2,2,2,2,128,64.0,125,3,0,2,1.0
2018-01-22,21,core,15,4,4,4,4,4,113,23.5,105,8,0,2,1.0
2018-01-22,21,near,26,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-22,21,outer,5,3,2,2,2,2,262,86.0,241,21,0,2,0.6666666666666666
2018-01-22,22,core,16,12,12,12,12,12,1236,79.0,1187,49,0,2,1.0
2018-01-22,22,near,29,7,7,7,6,7,92,13.0,87,5,0,2,1.0
2018-01-22,22,outer,5,2,2,2,2,2,327,163.5,313,14,0,2,1.0
2018-01-22,23,core,17,10,10,9,9,9,456,44.5,427,29,0,2,0.9
2018-01-22,23,near,28,7,7,7,7,7,419,45.0,402,17,0,2,1.0
2018-01-22,23,outer,4,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-23,0,core,15,5,5,5,5,5,141,25.0,133,8,0,2,1.0
2018-01-23,0,near,27,7,5,4,4,4,236,10.0,221,15,0,2,0.5714285714285714
2018-01-23,0,outer,6,4,4,4,4,4,293,83.0,272,21,0,2,1.0
2018-01-23,1,core,16,5,3,3,3,3,78,8.0,73,5,0,2,0.6
2018-01-23,1,near,23,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-23,1,outer,6,4,4,4,4,4,217,59.5,206,11,0,2,1.0
2018-01-23,2,core,16,6,6,6,6,6,292,45.0,274,18,0,2,1.0
2018-01-23,2,near,21,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-23,2,outer,3,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-23,3,core,16,8,8,8,8,8,600,61.5,575,25,0,2,1.0
2018-01-23,3,near,27,5,5,5,5,5,361,49.0,349,12,0,2,1.0
2018-01-23,3,outer,3,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-23,4,core,15,3,3,3,2,3,38,6.0,34,4,0,2,1.0
2018-01-23,4,near,23,1,1,1,1,1,69,69.0,66,3,0,2,1.0
2018-01-23,4,outer,4,2,1,1,1,1,315,157.5,307,8,0,2,0.5
2018-01-23,5,core,15,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-23,5,near,22,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-23,5,outer,4,1,1,1,1,1,311,311.0,306,5,0,2,1.0
2018-01-23,6,core,15,10,10,10,10,10,834,74.0,809,25,0,2,1.0
2018-01-23,6,near,29,4,4,4,4,4,209,48.5,205,4,0,2,1.0
2018-01-23,6,outer,4,2,1,1,1,1,49,24.5,47,2,0,2,0.5
2018-01-23,7,core,13,10,10,10,10,10,801,72.5,767,34,0,2,1.0
2018-01-23,7,near,32,8,8,8,8,8,418,40.5,398,20,0,2,1.0
2018-01-23,7,outer,7,4,3,3,3,3,679,192.0,647,32,0,2,0.75
2018-01-23,8,core,13,10,10,10,10,10,456,26.0,438,18,0,2,1.0
2018-01-23,8,near,31,7,7,7,6,7,156,22.0,143,13,0,2,1.0
2018-01-23,8,outer,7,4,4,4,4,4,219,30.5,215,4,0,2,1.0
2018-01-23,9,core,12,4,4,4,4,4,142,35.5,127,15,0,2,1.0
2018-01-23,9,near,29,4,3,3,3,3,248,69.0,236,12,0,2,0.75
2018-01-23,9,outer,6,3,3,3,3,3,401,121.0,383,18,0,2,1.0
2018-01-23,10,core,11,6,6,6,6,6,177,21.0,170,7,0,2,1.0
2018-01-23,10,near,27,3,3,3,3,3,28,10.0,23,5,0,2,1.0
2018-01-23,10,outer,6,3,1,1,1,1,163,1.0,159,4,0,2,0.3333333333333333
2018-01-23,11,core,8,7,7,7,7,7,257,17.0,245,12,0,2,1.0
2018-01-23,11,near,33,11,9,8,8,8,287,18.0,269,18,0,2,0.7272727272727273
2018-01-23,11,outer,7,4,4,4,4,4,736,188.5,706,30,0,2,1.0
2018-01-23,12,core,11,7,7,6,5,6,219,16.0,210,9,0,2,0.8571428571428571
