block,date,hour,region,residual,stock_dev,a_true,bl_pred,stock_true,stock_mean
block_post_outage_stress,2018-01-11,17,near,6.0,5.100000000000001,8.0,2.0,32.0,26.9
block_post_outage_stress,2018-01-11,17,outer,1.0,0.20000000000000018,3.0,2.0,6.0,5.8
block_post_outage_stress,2018-01-11,18,core,0.0,-2.6999999999999993,8.0,8.0,10.0,12.7
block_post_outage_stress,2018-01-11,18,near,-3.0,-0.5,2.0,5.0,27.0,27.5
block_post_outage_stress,2018-01-11,18,outer,3.0,2.8,4.0,1.0,8.0,5.2
block_post_outage_stress,2018-01-11,19,core,-1.0,-1.9000000000000004,12.0,13.0,9.0,10.9
block_post_outage_stress,2018-01-11,19,near,-3.0,-1.8000000000000007,6.0,9.0,28.0,29.8
block_post_outage_stress,2018-01-11,19,outer,0.0,1.5,1.0,1.0,6.0,4.5
block_post_outage_stress,2018-01-11,20,core,3.0,-0.8000000000000007,11.0,8.0,12.0,12.8
block_post_outage_stress,2018-01-11,20,near,-1.0,0.3999999999999986,4.0,5.0,27.0,26.6
block_post_outage_stress,2018-01-11,20,outer,0.0,-0.40000000000000036,2.0,2.0,6.0,6.4
block_post_outage_stress,2018-01-11,21,core,-3.0,-1.0,0.0,3.0,13.0,14.0
block_post_outage_stress,2018-01-11,21,near,-1.0,2.1000000000000014,1.0,2.0,27.0,24.9
block_post_outage_stress,2018-01-11,21,outer,1.0,1.0,3.0,2.0,7.0,6.0
block_post_outage_stress,2018-01-11,22,core,-3.0,-1.5,3.0,6.0,13.0,14.5
block_post_outage_stress,2018-01-11,22,near,0.0,-0.6999999999999993,2.0,2.0,24.0,24.7
block_post_outage_stress,2018-01-11,22,outer,1.0,1.2000000000000002,2.0,1.0,6.0,4.8
block_post_outage_stress,2018-01-11,23,core,5.0,1.1999999999999993,14.0,9.0,14.0,12.8
block_post_outage_stress,2018-01-11,23,near,4.0,-2.5,9.0,5.0,24.0,26.5
block_post_outage_stress,2018-01-11,23,outer,-1.0,-1.0,0.0,1.0,4.0,5.0
