region,date_i,date_j,period_i,period_j,period_pair,day_type_i,day_type_j,same_day_type,pearson_profile,cosine_similarity,l1_distance,rmse_profile
outer,2018-01-03,2018-01-11,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.40334923455637806,0.8083948852680602,0.6428571428571428,0.03136788046381424
outer,2018-01-03,2018-01-19,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.18547478496189962,0.712716198624504,0.8028455284552845,0.03952188386667943
outer,2018-01-03,2018-01-20,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,0.16863229489652626,0.7579237921834131,0.7198717948717949,0.03443922312284761
outer,2018-01-03,2018-01-21,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,-0.1882704364744198,0.6173849521202128,0.831989247311828,0.044373078551165596
outer,2018-01-03,2018-01-22,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.033583024712973385,0.6911765413460592,0.7291666666666667,0.03977930290760278
outer,2018-01-03,2018-01-23,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.4309109078757648,0.8215394059066767,0.638888888888889,0.03008517239950911
outer,2018-01-03,2018-01-24,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.3825863905872884,0.7834115503966741,0.6918604651162791,0.03423020263128975
outer,2018-01-04,2018-01-05,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,-0.3283510114980127,0.6029691608886645,0.9305711086226203,0.04434293707293544
outer,2018-01-04,2018-01-06,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekend,False,0.39495293711710433,0.7817719990481259,0.5380614657210402,0.03460377076207845
outer,2018-01-04,2018-01-07,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekend,False,0.12410104559880461,0.6995230878257365,0.7375886524822695,0.039978485377057615
outer,2018-01-04,2018-01-08,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.08132555878409146,0.6497744230367608,0.8577827547592384,0.04478379201401913
outer,2018-01-04,2018-01-09,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.2614255937349345,0.7783908868434702,0.652482269503546,0.033156537559177496
outer,2018-01-04,2018-01-10,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.0051074281547124605,0.6203708978430444,0.905775075987842,0.046657813776783935
outer,2018-01-04,2018-01-11,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,-0.297187240447587,0.5778518673423458,0.9604863221884498,0.046675986798516936
outer,2018-01-04,2018-01-19,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,-0.647806103516224,0.41648006170608476,1.1966787752983912,0.056319085828322284
outer,2018-01-04,2018-01-20,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,0.1796530248587522,0.7555236414237614,0.6775777414075286,0.034774332981261744
outer,2018-01-04,2018-01-21,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,-0.36202030947658853,0.5525789639955379,0.8984214138641043,0.04817723033372332
outer,2018-01-04,2018-01-22,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,-0.2211159971291129,0.6022549960509519,0.8244680851063829,0.04531734944755056
outer,2018-01-04,2018-01-23,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,-0.015199211913146923,0.6763083348765059,0.8542159180457053,0.040651297826021754
outer,2018-01-04,2018-01-24,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,-0.09353676413707367,0.6154028228380679,0.9163780306778821,0.04559859531708054
outer,2018-01-05,2018-01-06,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekend,False,0.3019299637427673,0.748446648568741,0.7099415204678362,0.03713603778811399
outer,2018-01-05,2018-01-07,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekend,False,0.40640040640060965,0.794284893066466,0.618421052631579,0.03315866343209965
outer,2018-01-05,2018-01-08,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.4691588688636999,0.7916717666094402,0.631578947368421,0.03481251725084988
outer,2018-01-05,2018-01-09,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.0568930226824525,0.7156174948955457,0.7625730994152047,0.037599731916314834
outer,2018-01-05,2018-01-10,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.2132510331677862,0.6960575579871306,0.8345864661654134,0.04188398487811502
outer,2018-01-05,2018-01-11,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.7532063909381114,0.9180375810555118,0.43045112781954886,0.02066422784512461
outer,2018-01-05,2018-01-19,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.480362480383361,0.810571157233003,0.6367137355584083,0.032329568848101654
outer,2018-01-05,2018-01-20,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,0.1836920257247719,0.7555042163734285,0.6825910931174088,0.03481290961287942
outer,2018-01-05,2018-01-21,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,0.2456394504175019,0.7501937734175208,0.7062818336162988,0.03606394742281604
outer,2018-01-05,2018-01-22,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.5023447326435767,0.8362177002929908,0.5953947368421053,0.02914867825117285
outer,2018-01-05,2018-01-23,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.360859189766188,0.7949537509361168,0.6393762183235867,0.03239794035264253
outer,2018-01-05,2018-01-24,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.46173942957603953,0.8070024346378689,0.6083231334149326,0.03245834566371677
outer,2018-01-06,2018-01-07,pre_outage,pre_outage,pre_outage__pre_outage,weekend,weekend,True,0.1686098519085568,0.6695294459834533,0.8055555555555556,0.043652522212046935
outer,2018-01-06,2018-01-08,pre_outage,pre_outage,pre_outage__pre_outage,weekend,weekday,False,0.5134067693637877,0.7893522173763264,0.6491228070175439,0.035942718076224144
outer,2018-01-06,2018-01-09,pre_outage,pre_outage,pre_outage__pre_outage,weekend,weekday,False,0.2508780798324601,0.729811208733461,0.6222222222222222,0.03849001794597505
outer,2018-01-06,2018-01-10,pre_outage,pre_outage,pre_outage__pre_outage,weekend,weekday,False,0.23732084094891975,0.669341951485672,0.8603174603174603,0.04506254809651471
outer,2018-01-06,2018-01-11,pre_outage,pre_outage,pre_outage__pre_outage,weekend,weekday,False,0.4175188397516165,0.7766587290545334,0.6896825396825397,0.03551328653642357
outer,2018-01-06,2018-01-19,pre_outage,post_recovery,post_recovery__pre_outage,weekend,weekday,False,-0.10966123450857444,0.5442730735449988,0.9962059620596204,0.05181847724660096
outer,2018-01-06,2018-01-20,pre_outage,post_recovery,post_recovery__pre_outage,weekend,weekend,True,0.4544390747187196,0.8023035400546337,0.5982905982905983,0.03297343883255505
outer,2018-01-06,2018-01-21,pre_outage,post_recovery,post_recovery__pre_outage,weekend,weekend,True,-0.4306156767135226,0.44955300254575337,0.9584229390681004,0.055797925851706794
outer,2018-01-06,2018-01-22,pre_outage,post_recovery,post_recovery__pre_outage,weekend,weekday,False,-0.05407545410370103,0.5970187998216957,0.8250000000000001,0.04765975477060534
outer,2018-01-06,2018-01-23,pre_outage,post_recovery,post_recovery__pre_outage,weekend,weekday,False,0.4088780217543785,0.7767720939783958,0.674074074074074,0.03536342120346297
outer,2018-01-06,2018-01-24,pre_outage,post_recovery,post_recovery__pre_outage,weekend,weekday,False,0.4416473110776491,0.7730835373992196,0.6501291989664082,0.036433497652193114
outer,2018-01-07,2018-01-08,pre_outage,pre_outage,pre_outage__pre_outage,weekend,weekday,False,0.4571980974746595,0.77101483089748,0.7039473684210525,0.03715956842725996
outer,2018-01-07,2018-01-09,pre_outage,pre_outage,pre_outage__pre_outage,weekend,weekday,False,-0.0853287825862788,0.625955510328977,0.8472222222222223,0.04464293062898125
outer,2018-01-07,2018-01-10,pre_outage,pre_outage,pre_outage__pre_outage,weekend,weekday,False,-0.24693239916239748,0.4754664825919657,1.0714285714285714,0.056194070203866686
outer,2018-01-07,2018-01-11,pre_outage,pre_outage,pre_outage__pre_outage,weekend,weekday,False,0.3974215963352331,0.7773938534302316,0.6190476190476191,0.03502560207124947
outer,2018-01-07,2018-01-19,pre_outage,post_recovery,post_recovery__pre_outage,weekend,weekday,False,0.14760499328462157,0.6605515706626153,0.8455284552845528,0.04427005873801832
outer,2018-01-07,2018-01-20,pre_outage,post_recovery,post_recovery__pre_outage,weekend,weekend,True,0.4473378732835158,0.8085759556812415,0.6275641025641026,0.03198470649707672
outer,2018-01-07,2018-01-21,pre_outage,post_recovery,post_recovery__pre_outage,weekend,weekend,True,0.12258804718871906,0.6734716791106382,0.8548387096774194,0.04250638839175003
outer,2018-01-07,2018-01-22,pre_outage,post_recovery,post_recovery__pre_outage,weekend,weekday,False,0.10690449676496983,0.6701540487876269,0.8125,0.04263204568683567
outer,2018-01-07,2018-01-23,pre_outage,post_recovery,post_recovery__pre_outage,weekend,weekday,False,0.47356801693808115,0.8086290819629293,0.6018518518518519,0.03233844072483932
outer,2018-01-07,2018-01-24,pre_outage,post_recovery,post_recovery__pre_outage,weekend,weekday,False,0.3582009757855622,0.7472203841734706,0.627906976744186,0.03805839641219399
outer,2018-01-08,2018-01-09,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.32185029573077284,0.7367665462352304,0.6573099415204677,0.03900596485365522
outer,2018-01-08,2018-01-10,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,-0.1445081895704336,0.48005681481939766,1.0789473684210527,0.05751797794558301
outer,2018-01-08,2018-01-11,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.6597122133322355,0.8586930390852938,0.5639097744360901,0.02907590550681007
outer,2018-01-08,2018-01-19,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.14340503447841388,0.6293071602245243,0.944801026957638,0.04767174810427811
outer,2018-01-08,2018-01-20,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,0.4104075293511244,0.7703299198655457,0.6955465587044535,0.036481641870644975
outer,2018-01-08,2018-01-21,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,-0.0772203413503244,0.5608111009146405,0.9337860780984719,0.05093555458163464
outer,2018-01-08,2018-01-22,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.12707898458431818,0.6454972243679028,0.8914473684210527,0.04572102178920276
outer,2018-01-08,2018-01-23,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.3494094396574584,0.7380470437141377,0.7914230019493177,0.03923128067744597
outer,2018-01-08,2018-01-24,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.35210292998186016,0.7219502207300177,0.7821297429620563,0.04117117179344457
outer,2018-01-09,2018-01-10,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.07901415375613652,0.6454972243679026,0.8333333333333333,0.04517655704891999
outer,2018-01-09,2018-01-11,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.27390058490938446,0.7611646165718612,0.6722222222222222,0.03519108982957138
outer,2018-01-09,2018-01-19,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,-0.11512575488546993,0.6000208344184657,0.9246612466124662,0.046768713566863365
outer,2018-01-09,2018-01-20,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,0.21232505348434697,0.7631714146546165,0.629059829059829,0.0342911550204342
outer,2018-01-09,2018-01-21,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,0.03050917574320786,0.6784522979997615,0.8215053763440859,0.04092762575322384
outer,2018-01-09,2018-01-22,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.03420761460732617,0.6825982681581179,0.8333333333333334,0.040560648621093154
outer,2018-01-09,2018-01-23,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.09928068941190116,0.7104021523826863,0.6962962962962962,0.03851970558474739
outer,2018-01-09,2018-01-24,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.14613820429077706,0.6963566259120844,0.6925064599483204,0.04061919069236402
outer,2018-01-10,2018-01-11,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.15097887424924453,0.6540051775614836,0.8571428571428572,0.04523417902848412
outer,2018-01-10,2018-01-19,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.22324678761074218,0.6627334956636112,0.89198606271777,0.04553425100587152
outer,2018-01-10,2018-01-20,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,0.047866959523978,0.6355974069684518,0.8329670329670329,0.04574595180372106
outer,2018-01-10,2018-01-21,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,-0.3296171265436078,0.45723808531952653,1.0760368663594468,0.05666087112816529
outer,2018-01-10,2018-01-22,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.026398183867422736,0.6038596398555417,0.8928571428571428,0.04837454077020154
outer,2018-01-10,2018-01-23,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.24194335156365354,0.6947656262095289,0.7698412698412698,0.042362474972089906
outer,2018-01-10,2018-01-24,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.3670734192821188,0.7274606287685048,0.7524916943521593,0.040817562471399844
outer,2018-01-11,2018-01-19,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.42867954965626437,0.7804340422380678,0.6811846689895471,0.03523951626538864
outer,2018-01-11,2018-01-20,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,0.34644645152095566,0.7860690931127963,0.6593406593406593,0.03327211174357327
outer,2018-01-11,2018-01-21,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,-0.05829640373290893,0.6229918232859788,0.8652073732718895,0.045094587817913964
outer,2018-01-11,2018-01-22,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.17974912052201517,0.7101763408080449,0.7589285714285714,0.039448559945867746
outer,2018-01-11,2018-01-23,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.3893920495134679,0.788422467390209,0.5978835978835978,0.03353126771589042
outer,2018-01-11,2018-01-24,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.6844077096420013,0.879665996243702,0.4875415282392026,0.026013224065719112
outer,2018-01-19,2018-01-20,post_recovery,post_recovery,post_recovery__post_recovery,weekday,weekend,False,-0.0667171090296991,0.6191180078980415,0.8660412757973734,0.04559755664289255
outer,2018-01-19,2018-01-21,post_recovery,post_recovery,post_recovery__post_recovery,weekday,weekend,False,0.33299104782968203,0.7421069256351338,0.7065302911093627,0.03825327450963324
outer,2018-01-19,2018-01-22,post_recovery,post_recovery,post_recovery__post_recovery,weekday,weekday,True,0.24655683636076894,0.7108780440996104,0.7820121951219512,0.040418506152803714
outer,2018-01-19,2018-01-23,post_recovery,post_recovery,post_recovery__post_recovery,weekday,weekday,True,0.1581811512024889,0.6825570890107729,0.7850045167118338,0.04215732135336902
outer,2018-01-19,2018-01-24,post_recovery,post_recovery,post_recovery__post_recovery,weekday,weekday,True,0.14952933945613242,0.653757498254019,0.8235961429381735,0.04503230863886205
outer,2018-01-20,2018-01-21,post_recovery,post_recovery,post_recovery__post_recovery,weekend,weekend,True,-0.13303359625627575,0.6267477554838023,0.8347394540942928,0.04403079966755641
outer,2018-01-20,2018-01-22,post_recovery,post_recovery,post_recovery__post_recovery,weekend,weekday,False,-0.2550529612121923,0.5904794173309008,0.8567307692307693,0.0460002200840503
outer,2018-01-20,2018-01-23,post_recovery,post_recovery,post_recovery__post_recovery,weekend,weekday,False,0.6537972208592931,0.8887663331895845,0.4717948717948718,0.02387162922624806
outer,2018-01-20,2018-01-24,post_recovery,post_recovery,post_recovery__post_recovery,weekend,weekday,False,0.15289267317484379,0.7002269621866537,0.7327370304114491,0.04031889760357676
outer,2018-01-21,2018-01-22,post_recovery,post_recovery,post_recovery__post_recovery,weekend,weekday,False,0.5751732589081776,0.84856384913606,0.5362903225806451,0.028585043537775804
outer,2018-01-21,2018-01-23,post_recovery,post_recovery,post_recovery__post_recovery,weekend,weekday,False,-0.18016689850595247,0.5874780291913979,0.9522102747909199,0.046934236067311785
outer,2018-01-21,2018-01-24,post_recovery,post_recovery,post_recovery__post_recovery,weekend,weekday,False,-0.3085978612508154,0.5011614417507341,1.0367591897974493,0.05294926149787234
outer,2018-01-22,2018-01-23,post_recovery,post_recovery,post_recovery__post_recovery,weekday,weekday,True,-0.13093073414159548,0.6079864822365256,0.8842592592592593,0.045646725821754795
outer,2018-01-22,2018-01-24,post_recovery,post_recovery,post_recovery__post_recovery,weekday,weekday,True,0.13402653269976833,0.6719312917211003,0.8488372093023255,0.04286815435665193
outer,2018-01-23,2018-01-24,post_recovery,post_recovery,post_recovery__post_recovery,weekday,weekday,True,0.4430918561010384,0.7918739639547129,0.5796726959517657,0.0340255743415999
