fold_id,training_policy,method,component_type,component,n_rows,sse_float,sse_rounded,mae_rounded,mean_bias_rounded
fold_07,exclude_outage_severe,hour_scale_p025,region,outer,168,449.2705177536567,436.0,1.2619047619047619,0.023809523809523808
fold_07,exclude_outage_severe,hour_scale_p025,validation_quality,normal,360,3157.6893103839316,3132.0,2.2333333333333334,-0.2833333333333333
fold_07,exclude_outage_severe,hour_scale_p025,validation_quality,severe,144,1356.2013967518456,1336.0,2.375,2.0972222222222223
fold_07,exclude_outage_severe,hour_scale_p05,region,core,168,2579.6447456672504,2581.0,3.2202380952380953,0.6488095238095238
fold_07,exclude_outage_severe,hour_scale_p05,region,near,168,1350.3824905465835,1360.0,2.25,0.25
fold_07,exclude_outage_severe,hour_scale_p05,region,outer,168,443.70493439409216,431.0,1.244047619047619,-0.02976190476190476
fold_07,exclude_outage_severe,hour_scale_p05,validation_quality,normal,360,3153.780729643975,3151.0,2.236111111111111,-0.36944444444444446
fold_07,exclude_outage_severe,hour_scale_p05,validation_quality,severe,144,1219.951440963951,1221.0,2.2430555555555554,1.9375
fold_07,quality_weighted,global_mean,region,core,168,3445.174779458097,3486.0,3.9642857142857144,1.1547619047619047
fold_07,quality_weighted,global_mean,region,near,168,1791.3966603654696,1752.0,2.6904761904761907,0.20238095238095238
fold_07,quality_weighted,global_mean,region,outer,168,435.92249527410206,439.0,1.2916666666666667,0.1488095238095238
fold_07,quality_weighted,global_mean,validation_quality,normal,360,4006.9884215500947,4034.0,2.5944444444444446,-0.2222222222222222
fold_07,quality_weighted,global_mean,validation_quality,severe,144,1665.505513547574,1643.0,2.7847222222222223,2.3125
fold_07,quality_weighted,hour_mean,region,core,168,2807.2117202268428,2767.0,3.3273809523809526,1.0297619047619047
fold_07,quality_weighted,hour_mean,region,near,168,1446.7637051039699,1445.0,2.3392857142857144,0.5773809523809523
fold_07,quality_weighted,hour_mean,region,outer,168,455.351606805293,454.0,1.2976190476190477,0.10714285714285714
fold_07,quality_weighted,hour_mean,validation_quality,normal,360,3144.742911153119,3099.0,2.213888888888889,-0.1527777777777778
fold_07,quality_weighted,hour_mean,validation_quality,severe,144,1564.5841209829869,1567.0,2.5902777777777777,2.3819444444444446
fold_07,quality_weighted,dow_hour_mean,region,core,168,3599.722222222222,3673.0,3.755952380952381,1.1130952380952381
fold_07,quality_weighted,dow_hour_mean,region,near,168,1616.4166666666667,1634.0,2.4047619047619047,0.5595238095238095
fold_07,quality_weighted,dow_hour_mean,region,outer,168,504.75,501.0,1.3273809523809523,0.10119047619047619
fold_07,quality_weighted,dow_hour_mean,validation_quality,normal,360,4003.6388888888887,4024.0,2.4833333333333334,-0.06666666666666667
fold_07,quality_weighted,dow_hour_mean,validation_quality,severe,144,1717.25,1784.0,2.5277777777777777,2.236111111111111
fold_07,quality_weighted,recent_7d_hour,region,core,168,2969.56,2980.0,3.3452380952380953,-0.2619047619047619
fold_07,quality_weighted,recent_7d_hour,region,near,168,1504.08,1542.0,2.357142857142857,-0.4642857142857143
fold_07,quality_weighted,recent_7d_hour,region,outer,168,504.2,513.0,1.3392857142857142,-0.18452380952380953
fold_07,quality_weighted,recent_7d_hour,validation_quality,normal,360,3760.2,3826.0,2.4444444444444446,-1.0277777777777777
fold_07,quality_weighted,recent_7d_hour,validation_quality,severe,144,1217.6399999999999,1209.0,2.1041666666666665,1.5069444444444444
fold_07,quality_weighted,recent_14d_hour,region,core,168,2742.5124653739613,2720.0,3.3333333333333335,0.8214285714285714
fold_07,quality_weighted,recent_14d_hour,region,near,168,1445.3130193905818,1454.0,2.380952380952381,0.5357142857142857
fold_07,quality_weighted,recent_14d_hour,region,outer,168,456.590027700831,476.0,1.2738095238095237,-0.14285714285714285
fold_07,quality_weighted,recent_14d_hour,validation_quality,normal,360,3178.4847645429363,3197.0,2.2694444444444444,-0.3194444444444444
fold_07,quality_weighted,recent_14d_hour,validation_quality,severe,144,1465.9307479224376,1453.0,2.4791666666666665,2.2152777777777777
fold_07,quality_weighted,mixed_075_hour_dow,region,core,168,2825.590861951271,2800.0,3.3333333333333335,1.0357142857142858
fold_07,quality_weighted,mixed_075_hour_dow,region,near,168,1386.3605170919973,1426.0,2.2857142857142856,0.5238095238095238
fold_07,quality_weighted,mixed_075_hour_dow,region,outer,168,438.9892190453686,455.0,1.3035714285714286,0.08928571428571429
fold_07,quality_weighted,mixed_075_hour_dow,validation_quality,normal,360,3094.903470253098,3108.0,2.216666666666667,-0.15
fold_07,quality_weighted,mixed_075_hour_dow,validation_quality,severe,144,1556.0371278355387,1573.0,2.5347222222222223,2.298611111111111
fold_07,quality_weighted,hour_scale_p025,region,core,168,2683.9845824487193,2692.0,3.2738095238095237,0.8690476190476191
fold_07,quality_weighted,hour_scale_p025,region,near,168,1403.4441028108276,1406.0,2.2976190476190474,0.4523809523809524
fold_07,quality_weighted,hour_scale_p025,region,outer,168,448.2097390088743,427.0,1.255952380952381,0.02976190476190476
fold_07,quality_weighted,hour_scale_p025,validation_quality,normal,360,3130.5858427457165,3104.0,2.2111111111111112,-0.2388888888888889
fold_07,quality_weighted,hour_scale_p025,validation_quality,severe,144,1405.052581522705,1421.0,2.4375,2.173611111111111
fold_07,quality_weighted,hour_scale_p05,region,core,168,2578.628352748001,2623.0,3.244047619047619,0.7321428571428571
fold_07,quality_weighted,hour_scale_p05,region,near,168,1367.227529708517,1369.0,2.2797619047619047,0.30357142857142855
fold_07,quality_weighted,hour_scale_p05,region,outer,168,442.391104477977,438.0,1.2619047619047619,-0.023809523809523808
fold_07,quality_weighted,hour_scale_p05,validation_quality,normal,360,3123.7504013837274,3165.0,2.2472222222222222,-0.3138888888888889
fold_07,quality_weighted,hour_scale_p05,validation_quality,severe,144,1264.496585550768,1265.0,2.298611111111111,1.9652777777777777
fold_08,all,global_mean,region,core,168,3473.4636678200695,3359.0,3.732142857142857,-0.6726190476190477
fold_08,all,global_mean,region,near,168,1929.6976643598614,1848.0,2.6666666666666665,-0.30952380952380953
fold_08,all,global_mean,region,outer,168,461.746107266436,446.0,1.2619047619047619,0.023809523809523808
fold_08,all,global_mean,validation_quality,normal,432,5312.21828143022,5016.0,2.5694444444444446,-0.6435185185185185
fold_08,all,global_mean,validation_quality,severe,72,552.6891580161476,637.0,2.4583333333333335,1.625
fold_08,all,hour_mean,region,core,168,2886.3564013840833,2895.0,3.3273809523809526,-1.0892857142857142
fold_08,all,hour_mean,region,near,168,1529.0622837370242,1541.0,2.3511904761904763,-0.7678571428571429
fold_08,all,hour_mean,region,outer,168,450.522491349481,469.0,1.244047619047619,-0.26785714285714285
fold_08,all,hour_mean,validation_quality,normal,432,4476.0,4498.0,2.3796296296296298,-1.0324074074074074
fold_08,all,hour_mean,validation_quality,severe,72,389.9411764705883,407.0,1.875,1.2361111111111112
fold_08,all,dow_hour_mean,region,core,168,3924.333333333333,3918.0,3.7976190476190474,-1.0833333333333333
fold_08,all,dow_hour_mean,region,near,168,1661.6111111111113,1671.0,2.4226190476190474,-0.7559523809523809
fold_08,all,dow_hour_mean,region,outer,168,550.0555555555555,596.0,1.4642857142857142,-0.32142857142857145
fold_08,all,dow_hour_mean,validation_quality,normal,432,5602.0,5642.0,2.634259259259259,-1.125
fold_08,all,dow_hour_mean,validation_quality,severe,72,534.0,543.0,2.125,1.7083333333333333
fold_08,all,recent_7d_hour,region,core,168,4694.428571428572,4723.0,4.125,-3.255952380952381
fold_08,all,recent_7d_hour,region,near,168,2254.285714285714,2234.0,2.6785714285714284,-2.0595238095238093
fold_08,all,recent_7d_hour,region,outer,168,540.7142857142858,527.0,1.3273809523809523,-0.5178571428571429
fold_08,all,recent_7d_hour,validation_quality,normal,432,7198.122448979592,7192.0,2.925925925925926,-2.2685185185185186
fold_08,all,recent_7d_hour,validation_quality,severe,72,291.30612244897964,292.0,1.4166666666666667,0.0
fold_08,all,recent_14d_hour,region,core,168,3124.607142857143,3090.0,3.4523809523809526,-1.4642857142857142
fold_08,all,recent_14d_hour,region,near,168,1645.5714285714284,1654.0,2.392857142857143,-1.0595238095238095
fold_08,all,recent_14d_hour,region,outer,168,478.0714285714286,512.0,1.2976190476190477,-0.47619047619047616
fold_08,all,recent_14d_hour,validation_quality,normal,432,4894.4795918367345,4894.0,2.486111111111111,-1.3240740740740742
fold_08,all,recent_14d_hour,validation_quality,severe,72,353.7704081632653,362.0,1.75,0.9444444444444444
fold_08,all,mixed_075_hour_dow,region,core,168,3032.5264561707036,2992.0,3.369047619047619,-1.0595238095238095
fold_08,all,mixed_075_hour_dow,region,near,168,1511.518081987697,1531.0,2.3035714285714284,-0.7797619047619048
fold_08,all,mixed_075_hour_dow,region,outer,168,454.7569324298347,462.0,1.2619047619047619,-0.27380952380952384
fold_08,all,mixed_075_hour_dow,validation_quality,normal,432,4592.764705882353,4573.0,2.3680555555555554,-1.0439814814814814
fold_08,all,mixed_075_hour_dow,validation_quality,severe,72,406.0367647058824,412.0,1.9722222222222223,1.3333333333333333
fold_08,all,hour_scale_p025,region,core,168,2888.478454151838,2897.0,3.3273809523809526,-1.1488095238095237
fold_08,all,hour_scale_p025,region,near,168,1535.697029588623,1534.0,2.3214285714285716,-0.8214285714285714
fold_08,all,hour_scale_p025,region,outer,168,450.8363634045099,467.0,1.244047619047619,-0.30357142857142855
fold_08,all,hour_scale_p025,validation_quality,normal,432,4517.240415668724,4528.0,2.384259259259259,-1.0694444444444444
fold_08,all,hour_scale_p025,validation_quality,severe,72,357.77143147624645,370.0,1.7777777777777777,1.1111111111111112
fold_08,all,hour_scale_p05,region,core,168,2896.9062882315616,2933.0,3.3273809523809526,-1.244047619047619
fold_08,all,hour_scale_p05,region,near,168,1544.8063014524314,1558.0,2.3333333333333335,-0.8809523809523809
fold_08,all,hour_scale_p05,region,outer,168,451.7165077758332,466.0,1.2380952380952381,-0.34523809523809523
fold_08,all,hour_scale_p05,validation_quality,normal,432,4562.410694837104,4619.0,2.3958333333333335,-1.1226851851851851
fold_08,all,hour_scale_p05,validation_quality,severe,72,331.0184026227223,338.0,1.7222222222222223,0.9722222222222222
fold_08,exclude_outage_severe,global_mean,region,core,168,3287.1478587962965,3301.0,3.755952380952381,0.3273809523809524
fold_08,exclude_outage_severe,global_mean,region,near,168,1832.4325810185182,1848.0,2.6666666666666665,-0.30952380952380953
fold_08,exclude_outage_severe,global_mean,region,outer,168,446.98958333333337,446.0,1.2619047619047619,0.023809523809523808
fold_08,exclude_outage_severe,global_mean,validation_quality,normal,432,4792.059027777777,4814.0,2.5416666666666665,-0.3101851851851852
fold_08,exclude_outage_severe,global_mean,validation_quality,severe,72,774.5109953703703,781.0,2.6805555555555554,1.9583333333333333
fold_08,exclude_outage_severe,hour_mean,region,core,168,2699.7569444444443,2696.0,3.261904761904762,0.20238095238095238
fold_08,exclude_outage_severe,hour_mean,region,near,168,1425.9097222222222,1428.0,2.3214285714285716,0.023809523809523808
fold_08,exclude_outage_severe,hour_mean,region,outer,168,431.4861111111111,435.0,1.2321428571428572,-0.017857142857142856
fold_08,exclude_outage_severe,hour_mean,validation_quality,normal,432,3947.083333333333,3928.0,2.259259259259259,-0.25462962962962965
fold_08,exclude_outage_severe,hour_mean,validation_quality,severe,72,610.0694444444445,631.0,2.3472222222222223,2.013888888888889
fold_08,exclude_outage_severe,dow_hour_mean,region,core,168,3472.25,3498.0,3.7023809523809526,0.21428571428571427
fold_08,exclude_outage_severe,dow_hour_mean,region,near,168,1419.75,1436.0,2.2976190476190474,0.011904761904761904
fold_08,exclude_outage_severe,dow_hour_mean,region,outer,168,514.25,522.0,1.3452380952380953,-0.05952380952380952
fold_08,exclude_outage_severe,dow_hour_mean,validation_quality,normal,432,4872.25,4913.0,2.502314814814815,-0.2199074074074074
fold_08,exclude_outage_severe,dow_hour_mean,validation_quality,severe,72,534.0,543.0,2.125,1.7083333333333333
fold_08,exclude_outage_severe,recent_7d_hour,region,core,168,3641.75,3737.0,3.863095238095238,-1.4226190476190477
fold_08,exclude_outage_severe,recent_7d_hour,region,near,168,2120.5,2176.0,2.8333333333333335,-1.3095238095238095
fold_08,exclude_outage_severe,recent_7d_hour,region,outer,168,530.5,549.0,1.4345238095238095,-0.017857142857142856
fold_08,exclude_outage_severe,recent_7d_hour,validation_quality,normal,432,5770.5,5926.0,2.8055555555555554,-1.2407407407407407
fold_08,exclude_outage_severe,recent_7d_hour,validation_quality,severe,72,522.25,536.0,2.138888888888889,1.0277777777777777
fold_08,exclude_outage_severe,recent_14d_hour,region,core,168,2704.95061728395,2732.0,3.3095238095238093,-0.13095238095238096
fold_08,exclude_outage_severe,recent_14d_hour,region,near,168,1482.1975308641975,1492.0,2.357142857142857,-0.2261904761904762
fold_08,exclude_outage_severe,recent_14d_hour,region,outer,168,443.8888888888889,460.0,1.2380952380952381,-0.30952380952380953
fold_08,exclude_outage_severe,recent_14d_hour,validation_quality,normal,432,4063.555555555555,4100.0,2.310185185185185,-0.5462962962962963
fold_08,exclude_outage_severe,recent_14d_hour,validation_quality,severe,72,567.4814814814815,584.0,2.25,1.7222222222222223
fold_08,exclude_outage_severe,mixed_075_hour_dow,region,core,168,2713.42578125,2768.0,3.2976190476190474,0.16666666666666666
fold_08,exclude_outage_severe,mixed_075_hour_dow,region,near,168,1319.69921875,1368.0,2.261904761904762,-0.03571428571428571
fold_08,exclude_outage_severe,mixed_075_hour_dow,region,outer,168,423.1953125,441.0,1.2321428571428572,-0.041666666666666664
fold_08,exclude_outage_severe,mixed_075_hour_dow,validation_quality,normal,432,3884.84375,3981.0,2.2569444444444446,-0.2847222222222222
fold_08,exclude_outage_severe,mixed_075_hour_dow,validation_quality,severe,72,571.4765625,596.0,2.3055555555555554,1.9166666666666667
fold_08,exclude_outage_severe,hour_scale_p025,region,core,168,2647.9700958855788,2648.0,3.2261904761904763,-0.023809523809523808
fold_08,exclude_outage_severe,hour_scale_p025,region,near,168,1414.6084011062567,1425.0,2.2916666666666665,-0.1488095238095238
fold_08,exclude_outage_severe,hour_scale_p025,region,outer,168,428.81034154337493,421.0,1.2083333333333333,-0.10119047619047619
fold_08,exclude_outage_severe,hour_scale_p025,validation_quality,normal,432,3953.424544048261,3957.0,2.2569444444444446,-0.3958333333333333
fold_08,exclude_outage_severe,hour_scale_p025,validation_quality,severe,72,537.9642944869493,537.0,2.1527777777777777,1.7361111111111112
fold_08,exclude_outage_severe,hour_scale_p05,region,core,168,2611.4593502464677,2574.0,3.1785714285714284,-0.17857142857142858
fold_08,exclude_outage_severe,hour_scale_p05,region,near,168,1409.1553570155904,1436.0,2.2857142857142856,-0.2619047619047619
fold_08,exclude_outage_severe,hour_scale_p05,region,outer,168,427.298269718354,418.0,1.1904761904761905,-0.15476190476190477
fold_08,exclude_outage_severe,hour_scale_p05,validation_quality,normal,432,3971.091298676496,3961.0,2.252314814814815,-0.48842592592592593
fold_08,exclude_outage_severe,hour_scale_p05,validation_quality,severe,72,476.8216783039162,467.0,2.013888888888889,1.5416666666666667
fold_08,quality_weighted,global_mean,region,core,168,3288.378935666865,3301.0,3.755952380952381,0.3273809523809524
fold_08,quality_weighted,global_mean,region,near,168,1831.9239001189062,1848.0,2.6666666666666665,-0.30952380952380953
fold_08,quality_weighted,global_mean,region,outer,168,446.76930984938565,446.0,1.2619047619047619,0.023809523809523808
fold_08,quality_weighted,global_mean,validation_quality,normal,432,4784.289158491874,4814.0,2.5416666666666665,-0.3101851851851852
fold_08,quality_weighted,global_mean,validation_quality,severe,72,782.7829871432818,781.0,2.6805555555555554,1.9583333333333333
fold_08,quality_weighted,hour_mean,region,core,168,2673.6157104637336,2652.0,3.2261904761904763,0.20238095238095238
fold_08,quality_weighted,hour_mean,region,near,168,1435.3134661117715,1407.0,2.3035714285714284,0.06547619047619048
fold_08,quality_weighted,hour_mean,region,outer,168,427.6868311533888,435.0,1.2321428571428572,-0.017857142857142856
fold_08,quality_weighted,hour_mean,validation_quality,normal,432,3916.2718489892986,3866.0,2.240740740740741,-0.24074074074074073
fold_08,quality_weighted,hour_mean,validation_quality,severe,72,620.3441587395957,628.0,2.3333333333333335,2.0277777777777777
fold_08,quality_weighted,dow_hour_mean,region,core,168,3440.2602040816328,3485.0,3.6964285714285716,0.23214285714285715
fold_08,quality_weighted,dow_hour_mean,region,near,168,1441.8236961451248,1467.0,2.3154761904761907,-0.005952380952380952
fold_08,quality_weighted,dow_hour_mean,region,outer,168,503.08333333333337,505.0,1.3154761904761905,-0.041666666666666664
fold_08,quality_weighted,dow_hour_mean,validation_quality,normal,432,4851.167233560091,4914.0,2.4953703703703702,-0.21296296296296297
fold_08,quality_weighted,dow_hour_mean,validation_quality,severe,72,534.0,543.0,2.125,1.7083333333333333
fold_08,quality_weighted,recent_7d_hour,region,core,168,3460.75390625,3566.0,3.738095238095238,-1.630952380952381
fold_08,quality_weighted,recent_7d_hour,region,near,168,2103.4296875,2100.0,2.7738095238095237,-1.2261904761904763
fold_08,quality_weighted,recent_7d_hour,region,outer,168,526.4609375,529.0,1.3630952380952381,-0.017857142857142856
fold_08,quality_weighted,recent_7d_hour,validation_quality,normal,432,5585.4453125,5690.0,2.712962962962963,-1.2824074074074074
fold_08,quality_weighted,recent_7d_hour,validation_quality,severe,72,505.19921874999994,505.0,2.0972222222222223,0.9861111111111112
fold_08,quality_weighted,recent_14d_hour,region,core,168,2662.665359653867,2693.0,3.2916666666666665,-0.17261904761904762
fold_08,quality_weighted,recent_14d_hour,region,near,168,1489.0992428339644,1460.0,2.357142857142857,-0.14285714285714285
fold_08,quality_weighted,recent_14d_hour,region,outer,168,438.7552731206057,434.0,1.2023809523809523,-0.30952380952380953
fold_08,quality_weighted,recent_14d_hour,validation_quality,normal,432,4013.4821525148727,4004.0,2.287037037037037,-0.5324074074074074
fold_08,quality_weighted,recent_14d_hour,validation_quality,severe,72,577.0377230935642,583.0,2.263888888888889,1.7361111111111112
fold_08,quality_weighted,mixed_075_hour_dow,region,core,168,2687.133074028883,2688.0,3.261904761904762,0.15476190476190477
fold_08,quality_weighted,mixed_075_hour_dow,region,near,168,1335.5955704752669,1388.0,2.2738095238095237,0.0
fold_08,quality_weighted,mixed_075_hour_dow,region,outer,168,417.842135832484,440.0,1.25,-0.047619047619047616
fold_08,quality_weighted,mixed_075_hour_dow,validation_quality,normal,432,3861.5485272525084,3924.0,2.259259259259259,-0.27314814814814814
fold_08,quality_weighted,mixed_075_hour_dow,validation_quality,severe,72,579.0222530841261,592.0,2.2777777777777777,1.8888888888888888
fold_08,quality_weighted,hour_scale_p025,region,core,168,2621.299393245111,2646.0,3.2023809523809526,0.0
fold_08,quality_weighted,hour_scale_p025,region,near,168,1421.6553266612837,1407.0,2.2916666666666665,-0.08928571428571429
fold_08,quality_weighted,hour_scale_p025,region,outer,168,424.99653220446964,413.0,1.2083333333333333,-0.10119047619047619
fold_08,quality_weighted,hour_scale_p025,validation_quality,normal,432,3920.37841532914,3926.0,2.2453703703703702,-0.3611111111111111
fold_08,quality_weighted,hour_scale_p025,validation_quality,severe,72,547.5728367817252,540.0,2.1666666666666665,1.7222222222222223
fold_08,quality_weighted,hour_scale_p05,region,core,168,2583.913908554526,2605.0,3.1964285714285716,-0.13690476190476192
fold_08,quality_weighted,hour_scale_p05,region,near,168,1413.8769050598862,1459.0,2.3273809523809526,-0.24404761904761904
fold_08,quality_weighted,hour_scale_p05,region,outer,168,423.4395292846553,418.0,1.2142857142857142,-0.14285714285714285
fold_08,quality_weighted,hour_scale_p05,validation_quality,normal,432,3935.552709684591,4000.0,2.2777777777777777,-0.46296296296296297
fold_08,quality_weighted,hour_scale_p05,validation_quality,severe,72,485.6776332144774,482.0,2.0555555555555554,1.5555555555555556
